time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,,,,0.0,,,,20.0,,,,,,,,,17.0,26.0,,,,,,,,17.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,13.3,0.8,713.7,0.0,0.0,0.0,15.0,20.0,19.0,18.0,19.0,18.0,18.0,18.0,18.0,0.57096,17.0,26.0,1019.69194444444,3670891.0,0.0,0.0,4.95625,3.965,3.7171875,17.0,1573.3,1545.9,1176.1,1118.6,0.0,0.0,0.0,0.0,712.0,2639.0,3.7,34.0,3.7,77.0,0.0,1019.69194444444,0.0,50.0,18.5,18.5,17.5,59.0,22.5,19.5,20.5,22.5,22.0,15.0,15.0,0.0,17.09,85.0,20.0,13.805,716.7,39.65,14.033,26.0,-0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,22.56
2.0,13.3,0.8,713.7,0.0,0.0,0.0,15.0,20.0,19.0,18.0,19.0,18.0,18.0,18.0,18.0,0.57096,17.0,26.0,1019.69194444444,3670891.0,0.0,0.0,4.95625,3.965,3.7171875,17.0,1573.3,1545.9,1176.1,1118.6,0.0,0.0,0.0,0.0,712.0,2639.0,3.7,34.0,3.7,77.0,0.0,1019.69194444444,0.0,50.0,18.5,18.5,17.5,59.0,22.5,19.5,20.5,22.5,22.0,15.0,15.0,0.0,17.09,85.0,20.0,13.805,716.7,39.65,14.033,26.0,-0.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,713.7,4.442,0.0,13.7705483,0.0,,0.0,,,0.0,,0.0,0.0,0.0,22.56
3.0,13.3,0.8,713.7,0.0,0.0,0.0,15.0,20.0,19.0,18.0,19.0,18.0,17.0,18.0,18.0,0.57096,17.0,26.0,1019.6925,3670893.0,0.0,0.0,4.95625,3.965,3.7171875,17.0,1573.3,1545.9,1176.1,1118.6,0.0,0.0,0.0,0.0,712.0,2639.0,3.7,9.0,3.7,49.0,0.0,1019.6925,0.0,50.0,18.5,18.5,17.5,59.0,22.5,19.5,20.5,22.5,22.0,15.0,15.0,0.0,17.09,85.0,20.0,13.805,716.7,39.65,14.033,26.0,-0.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,713.7,4.442,0.0,13.7705483,0.0,,0.0,0.0,0.0,0.0,,0.57096,0.0,0.0,22.56
4.0,13.3,0.8,713.7,0.0,0.0,0.0,15.0,20.0,19.0,18.0,19.0,18.0,17.0,18.0,18.0,0.57096,17.0,26.0,1019.6925,3670893.0,0.0,0.0,4.95625,3.965,3.7171875,17.0,1573.3,1545.9,1176.1,1118.6,0.0,0.0,0.0,0.0,712.0,2639.0,3.7,9.0,3.7,49.0,0.0,1019.6925,0.0,50.0,18.5,18.5,17.5,59.0,22.5,19.5,20.5,22.5,22.0,15.0,15.0,0.0,16.49,85.0,20.0,13.81,717.0,38.54,14.033,26.0,-0.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,713.7,4.442,0.0,13.7803143,0.0,,0.0,0.0,0.0,0.0,,0.57096,0.0,0.0,22.05
5.0,13.3,0.8,713.7,0.0,0.0,0.0,15.0,20.0,19.0,18.0,19.0,18.0,17.0,18.0,18.0,0.57096,17.0,26.0,1019.69333333333,3670896.0,0.0,0.0,4.95625,3.965,3.7171875,17.0,1573.3,1545.9,1176.1,1118.6,0.0,0.0,0.0,0.0,712.0,2639.0,3.72,9.0,3.7,49.0,0.0,1019.69333333333,0.0,50.0,18.5,18.5,17.5,59.0,22.5,19.5,20.5,22.5,22.0,15.0,15.0,0.0,16.49,85.0,20.0,13.81,717.0,38.54,14.033,26.0,-0.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,713.7,4.442,0.0,13.7803143,0.0,,0.0,0.0,0.0,0.0,,0.57096,0.0,0.0,22.05
6.0,13.3,0.8,713.7,0.0,0.0,0.0,15.0,20.0,19.0,18.0,19.0,18.0,18.0,18.0,18.0,0.57096,17.0,26.0,1019.69361111111,3670897.0,0.0,0.0,4.95625,3.965,3.7171875,17.0,1573.3,1545.9,1176.1,1118.6,0.0,0.0,0.0,0.0,712.0,2588.0,3.7,9.0,3.7,40.0,0.0,1019.69361111111,0.0,50.0,18.5,18.5,17.5,59.0,22.5,19.5,20.5,22.5,22.0,15.0,15.0,0.0,15.66,85.0,20.0,13.797,716.9,37.92,14.028,26.0,-0.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,713.7,4.442,0.0,13.7803143,0.0,0.0,0.0,0.0,0.0,0.0,,0.57096,0.0,0.0,22.26
7.0,13.3,0.8,713.7,0.0,0.0,0.0,15.0,20.0,19.0,18.0,19.0,18.0,18.0,18.0,18.0,0.57096,17.0,26.0,1019.69361111111,3670897.0,0.0,0.0,4.95625,3.965,3.7171875,17.0,1573.3,1545.9,1176.1,1118.6,0.0,0.0,0.0,0.0,712.0,2588.0,3.7,9.0,3.7,40.0,0.0,1019.69361111111,0.0,50.0,18.5,18.5,17.5,59.0,22.5,19.0,20.5,22.5,22.0,15.0,15.0,0.0,15.84,85.0,20.0,13.814,717.1,37.59,14.031,26.0,-0.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,713.7,4.442,0.0,13.7612706,0.0,0.0,0.0,0.0,0.0,0.0,,0.57096,0.0,0.0,21.750000000000004
8.0,13.3,0.7,713.7,0.0,0.0,0.0,15.0,20.0,19.0,18.0,19.0,18.0,17.0,18.0,18.0,0.49959,17.0,26.0,1019.69388888889,3670898.0,0.0,0.0,4.95625,3.965,3.7171875,17.0,1573.3,1545.9,1176.1,1118.6,0.0,0.0,0.0,0.0,712.0,2588.0,3.7,9.0,3.7,49.0,0.0,1019.69388888889,0.0,50.0,18.5,18.5,17.5,59.0,22.5,19.0,20.5,22.5,22.0,15.0,15.0,0.0,15.18,85.0,20.0,13.8,716.7,37.73,14.02,26.0,-0.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,,,,,,,,,,,0.0,0.0,49.0,713.7,4.442,0.0,13.7612706,0.0,0.0,,0.0,0.0,0.0,,0.57096,,0.0,22.549999999999997
9.0,13.3,0.8,713.7,0.0,0.0,0.0,15.0,20.0,19.0,18.0,19.0,18.0,18.0,18.0,18.0,0.57096,17.0,26.0,1019.69416666667,3670899.0,0.0,0.0,4.95625,3.965,3.7171875,17.0,1573.3,1545.9,1176.1,1118.6,0.0,0.0,0.0,0.0,712.0,2588.0,3.7,9.0,3.7,64.0,0.0,1019.69416666667,0.0,50.0,18.5,18.5,17.5,59.0,22.0,19.0,20.0,22.0,22.0,15.0,15.0,0.0,14.98,85.0,20.0,13.801,716.6,37.36,14.013,26.0,-0.5,3.0,0.0,0.0,,,,,20.0,1.0,,,0.0,,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,0.0,13.7612706,0.0,0.0,,0.0,0.0,0.0,,0.57096,,0.0,22.38
