time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,,,,0.0,,,,20.0,,,,,,,,,15.0,26.0,,,,,,,,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,14.1,0.8,730.2,0.0,0.0,0.0,15.0,20.0,20.0,17.0,20.0,18.0,17.0,19.0,19.0,0.58416,15.0,26.0,1036.31138888889,3730721.0,0.0,0.0,5.07083333333333,4.05666666666667,3.803125,15.0,1590.6,1554.9,1188.6,1125.0,0.0,0.0,0.0,0.0,729.0,2652.0,3.8,24.0,3.78,64.0,0.0,1036.31138888889,0.0,56.5,18.0,18.0,15.5,58.0,22.5,20.5,19.5,22.5,20.0,13.5,13.5,0.0,15.64,91.0,20.5,14.546,733.8,34.39,14.683,22.0,-1.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,18.75
2.0,14.1,0.8,730.2,0.0,0.0,0.0,15.0,20.0,20.0,17.0,20.0,18.0,17.0,19.0,19.0,0.58416,15.0,26.0,1036.31138888889,3730721.0,0.0,0.0,5.07083333333333,4.05666666666667,3.803125,15.0,1590.6,1554.9,1188.6,1125.0,0.0,0.0,0.0,0.0,729.0,2652.0,3.8,24.0,3.78,64.0,0.0,1036.31138888889,0.0,56.5,18.0,18.0,15.5,58.0,22.5,20.5,19.5,22.5,20.0,13.5,13.5,0.0,15.64,91.0,20.5,14.546,733.8,34.39,14.683,22.0,-1.1,3.0,0.0,0.0,,,,,20.0,1.0,,,0.0,,,,,,,20.0,20.0,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,0.0,14.5103228,0.0,,0.0,,,0.0,,0.0,0.0,,18.75
3.0,14.1,0.7,730.2,0.0,0.0,0.0,15.0,20.0,20.0,17.0,20.0,18.0,17.0,19.0,19.0,0.51114,15.0,26.0,1036.31194444444,3730723.0,0.0,0.0,5.07083333333333,4.05666666666667,3.803125,15.0,1590.6,1554.9,1188.6,1125.0,0.0,0.0,0.0,0.0,729.0,2652.0,3.8,24.0,3.78,64.0,0.0,1036.31194444444,0.0,56.5,18.0,18.0,15.5,58.0,22.5,20.5,19.5,22.5,20.0,13.5,13.5,0.0,15.64,91.0,20.5,14.546,733.8,34.39,14.683,22.0,-1.1,3.0,0.0,0.0,0.0,15.0,74.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,730.2,4.442,0.0,14.5103228,0.0,,0.0,0.0,0.0,0.0,,0.58416,0.0,,18.75
4.0,14.1,0.7,730.2,0.0,0.0,0.0,15.0,20.0,20.0,17.0,20.0,18.0,17.0,19.0,19.0,0.51114,15.0,26.0,1036.31194444444,3730723.0,0.0,0.0,5.07083333333333,4.05666666666667,3.803125,15.0,1590.6,1554.9,1188.6,1125.0,0.0,0.0,0.0,0.0,729.0,2652.0,3.8,24.0,3.78,64.0,0.0,1036.31194444444,0.0,56.5,18.0,18.0,15.5,58.0,22.5,20.5,19.5,22.5,20.0,13.5,13.5,0.0,15.96,91.0,20.5,14.607,733.6,33.41,14.804,22.0,-1.1,3.0,0.0,0.0,0.0,15.0,74.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,730.2,4.442,0.0,14.5703837,0.0,,0.0,0.0,0.0,0.0,,0.58416,0.0,,17.449999999999996
5.0,14.1,0.7,730.2,0.0,0.0,0.0,15.0,20.0,20.0,17.0,20.0,18.0,17.0,19.0,19.0,0.51114,15.0,26.0,1036.3125,3730725.0,0.0,0.0,5.07083333333333,4.05666666666667,3.803125,15.0,1590.6,1554.9,1188.6,1125.0,0.0,0.0,0.0,0.0,729.0,2652.0,3.8,24.0,3.78,64.0,0.0,1036.3125,0.0,56.5,18.0,18.0,15.5,59.0,22.5,20.5,19.5,22.5,20.0,13.5,13.5,0.0,15.96,91.0,20.5,14.607,733.6,33.41,14.804,22.0,-1.1,3.0,0.0,0.0,0.0,15.0,74.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,730.2,4.442,0.0,14.5703837,0.0,0.0,0.0,0.0,0.0,0.0,,0.51114,0.0,,17.449999999999996
6.0,14.1,0.7,730.2,0.0,0.0,0.0,15.0,20.0,20.0,17.0,20.0,18.0,17.0,19.0,19.0,0.51114,15.0,26.0,1036.3125,3730725.0,0.0,0.0,5.07083333333333,4.05666666666667,3.803125,15.0,1590.6,1554.9,1188.6,1125.0,0.0,0.0,0.0,0.0,729.0,2652.0,3.8,24.0,3.78,64.0,0.0,1036.3125,0.0,56.5,18.0,18.0,15.5,59.0,22.5,20.5,19.5,22.5,20.0,13.5,13.5,0.0,16.13,91.0,20.5,14.624,733.6,32.78,14.828,22.0,-4.1,3.0,0.0,0.0,0.0,15.0,74.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,730.2,4.442,0.0,14.5913806,0.0,0.0,0.0,0.0,0.0,0.0,,0.51114,0.0,,16.650000000000002
7.0,14.0,0.7,730.2,0.0,0.0,0.0,15.0,20.0,20.0,17.0,20.0,18.0,17.0,19.0,19.0,0.51114,15.0,26.0,1036.31305555556,3730727.0,0.0,0.0,5.07083333333333,4.05666666666667,3.803125,15.0,1590.6,1554.9,1188.6,1125.0,0.0,0.0,0.0,0.0,729.0,2652.0,3.8,24.0,3.78,64.0,0.0,1036.31305555556,0.0,56.5,18.0,18.0,15.5,59.0,22.5,20.5,19.5,22.5,20.0,13.5,13.5,0.0,16.13,91.0,20.5,14.624,733.6,32.78,14.828,22.0,-4.1,3.0,0.0,0.0,0.0,15.0,74.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,730.2,4.442,0.0,14.5913806,0.0,0.0,0.0,0.0,0.0,0.0,,0.51114,0.0,,16.650000000000002
8.0,14.0,0.7,730.2,0.0,0.0,0.0,15.0,20.0,20.0,17.0,20.0,18.0,17.0,19.0,19.0,0.51114,15.0,26.0,1036.31305555556,3730727.0,0.0,0.0,5.07083333333333,4.05666666666667,3.803125,15.0,1590.6,1554.9,1188.6,1125.0,0.0,0.0,0.0,0.0,729.0,2652.0,3.8,24.0,3.78,64.0,0.0,1036.31305555556,0.0,56.5,18.0,18.0,15.5,59.0,22.5,20.5,19.5,22.5,20.0,13.5,13.5,0.0,15.78,91.0,20.5,14.533,734.2,34.06,14.787,22.0,-1.1,3.0,0.0,0.0,0.0,15.0,74.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,730.2,4.442,0.0,14.5703837,0.0,0.0,0.0,0.0,0.0,0.0,,0.51114,0.0,,18.28
9.0,14.1,0.7,730.2,0.0,0.0,0.0,15.0,20.0,20.0,17.0,20.0,18.0,17.0,19.0,19.0,0.51114,15.0,26.0,1036.31361111111,3730729.0,0.0,0.0,5.07083333333333,4.05666666666667,3.803125,15.0,1590.6,1554.9,1188.6,1125.0,0.0,0.0,0.0,0.0,729.0,2639.0,3.8,24.0,3.78,149.0,0.0,1036.31361111111,0.0,56.5,18.0,18.0,15.5,59.0,22.5,20.5,19.5,22.5,20.0,13.5,13.5,0.0,15.78,91.0,20.5,14.533,734.2,34.06,14.787,22.0,-1.1,3.0,0.0,0.0,0.0,15.0,74.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,730.2,4.442,0.0,14.5703837,0.0,0.0,0.0,0.0,0.0,0.0,,0.51114,0.0,0.0,18.28
