time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
82.0,13.3,-0.9,711.9,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.64071,19.0,18.0,1023.35138888889,3684065.0,0.0,0.0,4.94375,3.955,3.7078125,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2561.0,3.7,9.0,3.7,13.0,0.0,1023.35138888889,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,23.0,18.5,18.5,0.0,9.68000000000001,88.0,21.0,13.824,714.2,31.46,13.94,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,21.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.64071,0.0,0.0,21.77999999999999
83.0,13.3,-0.9,711.9,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.64071,19.0,18.0,1023.35194444444,3684067.0,0.0,0.0,4.94375,3.955,3.7078125,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2561.0,3.7,9.0,3.7,13.0,0.0,1023.35194444444,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,8.94999999999999,88.0,21.0,13.81,713.9,30.65,13.94,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,21.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.64071,0.0,0.0,21.70000000000001
84.0,13.3,-0.9,711.9,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.64071,19.0,18.0,1023.35194444444,3684067.0,0.0,0.0,4.94375,3.955,3.7078125,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2561.0,3.7,9.0,3.7,13.0,0.0,1023.35194444444,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,8.94999999999999,88.0,21.0,13.81,713.9,30.65,13.94,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7793377,0.0,0.0,0.0,0.0,0.0,0.0,-0.64071,0.0,0.0,21.70000000000001
85.0,13.3,-0.9,711.9,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.64071,19.0,18.0,1023.35277777778,3684070.0,0.0,0.0,4.94375,3.955,3.7078125,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2561.0,3.7,9.0,3.7,13.0,0.0,1023.35277777778,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,8.94999999999999,88.0,21.0,13.81,713.9,30.65,13.94,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7793377,0.0,0.0,0.0,0.0,0.0,0.0,-0.64071,0.0,0.0,21.70000000000001
86.0,13.3,-0.9,711.9,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.64071,19.0,18.0,1023.35277777778,3684070.0,0.0,0.0,4.94375,3.955,3.7078125,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2561.0,3.7,9.0,3.7,13.0,0.0,1023.35277777778,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,8.40000000000003,88.0,21.0,13.813,714.7,30.43,13.94,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7715249,0.0,0.0,0.0,0.0,0.0,0.0,-0.64071,0.0,0.0,22.02999999999997
87.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35333333333,3684072.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2547.0,3.7,9.0,3.7,77.0,0.0,1023.35333333333,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,8.40000000000003,88.0,21.0,13.813,714.7,30.43,13.94,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,21.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,21.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,711.9,1.465,0.0,13.7715249,0.0,0.0,0.0,0.0,0.0,0.0,-0.6408,0.0,0.0,22.02999999999997
88.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35333333333,3684072.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2547.0,3.7,9.0,3.7,77.0,0.0,1023.35333333333,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,7.85000000000002,88.0,21.0,13.816,714.6,29.82,13.945,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,21.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,21.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,711.9,1.465,0.0,13.7715249,0.0,0.0,0.0,0.0,0.0,0.0,-0.6408,0.0,0.0,21.96999999999998
89.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35333333333,3684072.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2547.0,3.7,9.0,3.7,77.0,0.0,1023.35333333333,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,7.85000000000002,88.0,21.0,13.816,714.6,29.82,13.945,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.465,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.6408,0.0,0.0,21.96999999999998
90.0,13.3,-0.9,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.6408,19.0,18.0,1023.35388888889,3684074.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2547.0,3.7,9.0,3.7,77.0,0.0,1023.35388888889,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,7.24000000000001,88.0,21.0,13.801,713.7,29.63,13.929,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.465,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,0.0,0.0,22.38999999999999
91.0,13.3,-0.9,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.6408,19.0,18.0,1023.35388888889,3684074.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2547.0,3.7,9.0,3.7,77.0,0.0,1023.35388888889,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,7.24000000000001,88.0,21.0,13.801,713.7,29.63,13.929,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.465,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,0.0,0.0,22.38999999999999
92.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35472222222,3684077.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2547.0,3.7,9.0,3.7,77.0,0.0,1023.35472222222,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,7.24000000000001,88.0,21.0,13.801,713.7,29.63,13.929,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.6408,0.0,0.0,22.38999999999999
93.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35472222222,3684077.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2547.0,3.7,9.0,3.7,77.0,0.0,1023.35472222222,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,6.94,88.0,21.0,13.804,714.3,29.09,13.927,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7612706,0.0,0.0,0.0,0.0,0.0,0.0,-0.6408,0.0,0.0,22.15
94.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35527777778,3684079.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2547.0,3.7,9.0,3.7,64.0,0.0,1023.35527777778,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,6.94,88.0,21.0,13.804,714.3,29.09,13.927,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.465,0.0,13.7612706,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,0.0,0.0,22.15
95.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35527777778,3684079.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2547.0,3.7,9.0,3.7,64.0,0.0,1023.35527777778,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,6.61000000000001,88.0,21.0,13.806,714.6,28.07,13.923,21.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.465,0.0,13.7612706,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,0.0,0.0,21.45999999999999
96.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35527777778,3684079.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2547.0,3.7,9.0,3.7,64.0,0.0,1023.35527777778,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.5,21.0,20.5,24.0,18.5,18.5,0.0,6.61000000000001,88.0,21.0,13.806,714.6,28.07,13.923,21.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.465,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,0.0,0.0,21.45999999999999
97.0,13.3,-0.9,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.6408,19.0,18.0,1023.35583333333,3684081.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2543.0,3.7,9.0,3.7,77.0,0.0,1023.35583333333,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.0,21.0,20.5,24.0,18.5,18.5,0.0,6.23000000000002,88.0,21.0,13.792,715.0,30.36,13.938,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.6408,0.0,0.0,24.12999999999998
98.0,13.3,-0.9,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.6408,19.0,18.0,1023.35583333333,3684081.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2543.0,3.7,9.0,3.7,77.0,0.0,1023.35583333333,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.0,21.0,20.5,24.0,18.5,18.5,0.0,6.23000000000002,88.0,21.0,13.792,715.0,30.36,13.938,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,21.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,0.0,0.0,-0.6408,0.0,0.0,24.12999999999998
99.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35666666667,3684084.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2543.0,3.7,9.0,3.7,77.0,0.0,1023.35666666667,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.0,21.0,20.5,24.0,18.5,18.5,0.0,6.23000000000002,88.0,21.0,13.792,715.0,30.36,13.938,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,21.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,0.0,0.0,24.12999999999998
100.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35666666667,3684084.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2543.0,3.7,9.0,3.7,77.0,0.0,1023.35666666667,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.0,21.0,20.5,24.0,18.5,18.5,0.0,6.01999999999998,88.0,21.0,13.811,713.7,27.44,13.916,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,21.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,0.0,0.0,21.420000000000023
101.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35666666667,3684084.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2543.0,3.7,9.0,3.7,77.0,0.0,1023.35666666667,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.0,21.0,20.5,24.0,18.5,18.5,0.0,6.01999999999998,88.0,21.0,13.811,713.7,27.44,13.916,22.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,0.0,0.0,21.420000000000023
102.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35722222222,3684086.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2543.0,3.7,9.0,3.7,77.0,0.0,1023.35722222222,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.0,21.0,20.5,23.0,18.5,18.5,0.0,5.75999999999999,88.0,21.0,13.812,714.6,27.86,13.941,21.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,0.0,0.0,22.10000000000001
103.0,13.3,-1.0,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.712,19.0,18.0,1023.35722222222,3684086.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2543.0,3.7,9.0,3.7,77.0,0.0,1023.35722222222,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.0,21.0,20.5,23.0,18.5,18.5,0.0,5.75999999999999,88.0,21.0,13.812,714.6,27.86,13.941,21.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,0.0,0.0,22.10000000000001
104.0,13.3,-0.9,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.6408,19.0,18.0,1023.35777777778,3684088.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2543.0,3.7,24.0,3.7,77.0,0.0,1023.35777777778,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.0,21.0,20.5,23.0,18.5,18.5,0.0,5.54000000000002,88.0,21.0,13.812,713.8,27.0,13.913,21.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,0.0,0.0,21.45999999999998
105.0,13.3,-0.9,712.0,0.0,0.0,0.0,19.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,-0.6408,19.0,18.0,1023.35777777778,3684088.0,0.0,0.0,4.94444444444444,3.95555555555556,3.70833333333333,19.0,1574.4,1548.4,1176.9,1120.3,0.0,0.0,0.0,0.0,711.0,2543.0,3.7,24.0,3.7,77.0,0.0,1023.35777777778,0.0,48.5,20.5,20.5,20.0,55.0,20.5,20.0,21.0,20.5,23.0,18.5,18.5,0.0,5.54000000000002,88.0,21.0,13.812,713.8,27.0,13.913,21.0,,,0.0,0.0,1.21,15.0,63.0,0.0,20.0,1.0,40.2,825.6,0.0,20.2,5.8,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,712.0,1.466,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,0.0,0.0,21.45999999999998
