time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (Today) (km),Distance travelled (total) (km),Distance travelled (Week) (km),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),EV Instant Energy Consumption (kWh/distance) (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,,,,0.0,,,,20.0,,,,,,,,,25.0,24.0,,,,,,,,25.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,13.4,2.0,735.6,0.0,0.0,0.0,23.0,20.0,22.0,19.0,19.0,20.0,21.0,19.0,19.0,1.4712,25.0,24.0,1207.6475,4347531.0,0.0,0.0,5.10833333333333,4.08666666666667,3.83125,25.0,1783.0,1740.3,1331.7,1259.4,0.0,0.0,0.0,0.0,734.0,2627.0,3.82,23.0,3.82,61.0,0.0,1207.6475,0.0,60.0,45.0,45.0,4.0,17.0,30.0,18.5,9.5,30.0,43.0,20.5,20.5,0.0,9.509999999999993,82.0,20.5,13.925,738.7,39.7,14.161,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4712,,,30.190000000000012
2.0,13.4,2.0,735.6,0.0,0.0,0.0,23.0,20.0,22.0,19.0,19.0,20.0,21.0,19.0,19.0,1.4712,25.0,24.0,1207.6475,4347531.0,0.0,0.0,5.10833333333333,4.08666666666667,3.83125,25.0,1783.0,1740.3,1331.7,1259.4,0.0,0.0,0.0,0.0,734.0,2627.0,3.82,23.0,3.82,61.0,0.0,1207.6475,0.0,60.0,45.0,45.0,4.0,17.0,30.0,18.5,9.5,30.0,43.0,20.5,20.5,0.0,9.509999999999993,82.0,20.5,13.925,738.7,39.7,14.161,33.0,-0.3,3.0,0.0,0.0,,,,,33.0,1.0,,,0.0,,,,,,,33.0,33.0,,,,,,,,,,,,,,,,,,0.0,13.8906701,0.0,,,,,,,,,,,,1.4712,,,30.190000000000012
3.0,13.4,2.1,735.6,0.0,0.0,0.0,23.0,20.0,22.0,19.0,19.0,20.0,21.0,19.0,19.0,1.54476,25.0,24.0,1207.6483333333333,4347534.0,0.0,0.0,5.10833333333333,4.08666666666667,3.83125,25.0,1783.0,1740.3,1331.7,1259.4,0.0,0.0,0.0,0.0,734.0,2627.0,3.82,24.0,3.82,64.0,0.0,1207.64833333333,0.0,60.0,45.0,45.0,4.0,17.0,30.0,18.5,9.5,30.0,43.0,20.5,20.5,0.0,9.509999999999993,82.0,20.5,13.925,738.7,39.7,14.161,33.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,33.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,33.0,33.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,735.6,4.443,0.0,13.8906701,0.0,,0.0,,,,,0.0011575085271771,0.00114604804671,,0.00114604804671,,1.54476,0.0,,30.190000000000012
4.0,13.4,2.1,735.6,0.0,0.0,0.0,23.0,20.0,22.0,19.0,19.0,20.0,21.0,19.0,19.0,1.54476,25.0,24.0,1207.6483333333333,4347534.0,0.0,0.0,5.10833333333333,4.08666666666667,3.83125,25.0,1783.0,1740.3,1331.7,1259.4,0.0,0.0,0.0,0.0,734.0,2627.0,3.82,24.0,3.82,64.0,0.0,1207.64833333333,0.0,60.0,45.0,45.0,3.5,17.0,30.0,18.0,9.0,30.0,43.0,20.5,20.5,0.0,9.25,82.0,20.5,13.927,738.6,39.28,14.16,33.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,33.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,33.0,33.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,735.6,4.443,0.0,13.8906701,0.0,0.0,0.0,0.0,0.0,191.310039,0.0,0.0011575085271771,0.00114604804671,,0.00114604804671,,1.54476,0.0,,30.03
5.0,13.4,2.1,735.6,0.0,0.0,0.0,23.0,20.0,22.0,19.0,19.0,20.0,21.0,19.0,19.0,1.54476,25.0,24.0,1207.6483333333333,4347534.0,0.0,0.0,5.10833333333333,4.08666666666667,3.83125,25.0,1783.0,1740.3,1331.7,1259.4,0.0,0.0,0.0,0.0,734.0,2627.0,3.82,24.0,3.82,64.0,0.0,1207.64833333333,0.0,60.0,45.0,45.0,3.5,17.0,30.0,18.0,9.0,30.0,43.0,20.5,20.5,0.0,9.25,82.0,20.5,13.927,738.6,39.28,14.16,33.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,33.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,33.0,33.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,735.6,4.443,0.0,13.8906701,0.0,0.0,0.0,0.0,0.0,191.310039,0.0,0.0011575085271771,0.00114604804671,,0.00114604804671,,1.54476,0.0,,30.03
6.0,13.4,2.0,735.6,0.0,0.0,0.0,23.0,20.0,22.0,19.0,19.0,20.0,21.0,19.0,19.0,1.4712,25.0,24.0,1207.648888888889,4347536.0,0.0,0.0,5.10833333333333,4.08666666666667,3.83125,25.0,1783.0,1740.3,1331.7,1259.4,0.0,0.0,0.0,0.0,734.0,2627.0,3.82,23.0,3.82,61.0,0.0,1207.64888888889,0.0,60.0,45.0,45.0,3.0,17.0,29.5,18.0,8.5,29.5,43.0,20.5,20.5,0.0,9.25,82.0,20.5,13.927,738.6,39.28,14.16,33.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,33.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,33.0,33.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,735.6,4.442,0.0,13.8906701,0.0,0.0,0.0,0.0,0.0,191.310039,0.0,0.0022115093717031,0.00218961323931,0.0,0.0010435651926,,1.4712,0.0,,30.03
7.0,13.4,2.0,735.6,0.0,0.0,0.0,23.0,20.0,22.0,19.0,19.0,20.0,21.0,19.0,19.0,1.4712,25.0,24.0,1207.648888888889,4347536.0,0.0,0.0,5.10833333333333,4.08666666666667,3.83125,25.0,1783.0,1740.3,1331.7,1259.4,0.0,0.0,0.0,0.0,734.0,2627.0,3.82,23.0,3.82,61.0,0.0,1207.64888888889,0.0,60.0,45.0,45.0,3.0,17.0,29.5,18.0,8.5,29.5,43.0,20.5,20.5,0.0,9.04000000000002,82.0,20.5,13.928,738.6,39.07,14.162,33.0,-0.2,3.0,0.0,0.0,0.0,21.0,157.0,0.0,33.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,33.0,33.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,735.6,4.442,0.0,13.8906701,0.0,0.0,0.0,0.0,0.0,191.310039,0.0,0.0022115093717031,0.00218961323931,0.0,0.0010435651926,,1.4712,0.0,,30.02999999999998
8.0,13.4,2.0,735.6,0.0,0.0,0.0,23.0,20.0,22.0,19.0,19.0,20.0,21.0,19.0,19.0,1.4712,25.0,24.0,1207.6497222222222,4347539.0,0.0,0.0,5.10833333333333,4.08666666666667,3.83125,25.0,1783.0,1740.3,1331.7,1259.4,0.0,0.0,0.0,0.0,734.0,2630.0,3.82,24.0,3.82,64.0,0.0,1207.64972222222,0.0,60.0,45.0,45.0,3.0,17.0,29.5,18.0,8.5,29.5,43.0,20.5,20.5,0.0,9.04000000000002,82.0,20.5,13.928,738.6,39.07,14.162,33.0,-0.2,3.0,0.0,0.0,0.0,21.0,157.0,0.0,33.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,33.0,33.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,735.5,4.442,0.0,13.8906701,0.0,0.0,0.0,0.0,0.0,191.310039,0.0,0.0032113223488911,0.00317952707811,0.0,0.0009899138388,,1.4712,0.0,,30.02999999999998
9.0,13.4,2.0,735.6,0.0,0.0,0.0,23.0,20.0,22.0,19.0,19.0,20.0,21.0,19.0,19.0,1.4712,25.0,24.0,1207.6497222222222,4347539.0,0.0,0.0,5.10833333333333,4.08666666666667,3.83125,25.0,1783.0,1740.3,1331.7,1259.4,0.0,0.0,0.0,0.0,734.0,2630.0,3.82,24.0,3.82,64.0,0.0,1207.64972222222,0.0,60.0,45.5,45.5,3.0,17.0,29.5,18.0,8.5,29.5,43.0,20.5,20.5,0.0,8.819999999999993,82.0,20.5,13.929,738.7,38.81,14.141,33.0,-0.2,3.0,0.0,0.0,0.0,21.0,157.0,0.0,33.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,33.0,33.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,735.5,4.442,0.0,13.8906701,0.0,0.0,0.0,0.0,0.0,191.310039,0.0,0.0032113223488911,0.00317952707811,0.0,0.0009899138388,,1.4712,0.0,,29.99000000000001
