time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),Distance travelled (total) (km),HV EV Battery Power (kW),DC Charger Power (kW),Hybrid/EV Charger Power (kW),12V device load (A)
211.0,13.7,0.7,733.9,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,0.698478413457535,66.2,64.4,1008.54888888889,3630776.0,0.0,0.0,5.09652777777778,4.07722222222222,3.82239583333333,1567.2,1530.0,1171.8,1107.4,0.0,-1.0,0.0,0.0,732.0,2407.0,3.82,24.0,3.8,64.0,0.0,1008.54888888889,0.0,58.5,69.8,76.1,20.0,76.1,77.0,86.0,65.3,11.61,87.0,14.051,737.2,35.1,14.187,-103.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,733.9,4.441,75.19435,13.8516061,11.9721063327135,0.0,0.0,,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.999999999999996,0.0,0.0,1.1039914043250783,1.1039914043250783,1.711409769843751,0.0,0.0,23.490000000000002
212.0,13.2,25.6,731.2,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,25.4503763602589,66.2,64.4,1008.54972222222,3630779.0,0.0,0.0,5.07777777777778,4.06222222222222,3.80833333333333,1567.2,1530.0,1171.8,1107.4,0.0,986.0,0.0,0.0,730.0,2407.0,3.8,24.0,3.8,64.0,0.0,1008.54972222222,0.0,58.5,69.8,76.1,20.0,76.1,77.0,86.0,65.3,11.61,87.0,14.051,737.2,35.1,14.187,-103.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,732.0,4.444,75.19435,13.8516061,11.9349615567671,0.747914387308534,0.464732310756291,,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.999999999999996,0.0,13.997007476338178,1.1132000266012285,1.1132000266012285,18.978655003921627,0.0,0.0,23.490000000000002
213.0,13.2,25.6,731.2,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,25.4503763602589,66.2,64.4,1008.54972222222,3630779.0,0.0,0.0,5.07777777777778,4.06222222222222,3.80833333333333,1567.2,1530.0,1171.8,1107.4,0.0,986.0,0.0,0.0,730.0,2407.0,3.8,24.0,3.8,64.0,0.0,1008.54972222222,0.0,58.5,69.8,76.1,20.0,76.1,77.0,86.0,65.3,4.09000000000003,87.0,13.582,732.9,25.14,13.704,-50.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,732.0,4.444,69.237395,13.4116478,11.9349615567671,0.747914387308534,0.464732310756291,,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.999999999999996,15.99657997295792,13.997007476338178,1.1132000266012285,1.1132000266012285,18.978655003921627,0.0,0.0,21.04999999999997
214.0,12.8,53.5,727.9,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,52.9472687750999,66.2,64.4,1008.55027777778,3630781.0,0.0,0.0,5.05486111111111,4.04388888888889,3.79114583333333,1567.2,1530.0,1171.8,1107.4,0.0,2075.0,0.0,0.0,726.0,2407.0,3.78,12.0,3.78,64.0,0.0,1008.55027777778,0.0,58.5,69.8,76.1,20.0,76.1,77.0,86.0,65.3,4.09000000000003,87.0,13.582,732.9,25.14,13.704,-50.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,728.7,4.443,69.237395,13.4116478,11.9349615567671,0.747914387308534,0.464732310756291,,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.999999999999996,15.99657997295792,13.997007476338178,1.1132000266012285,1.1132000266012285,18.893001883690605,0.0,0.0,21.04999999999997
215.0,12.8,53.5,727.9,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,52.9472687750999,66.2,64.4,1008.55027777778,3630781.0,0.0,0.0,5.05486111111111,4.04388888888889,3.79114583333333,1567.2,1530.0,1171.8,1107.4,0.0,2075.0,0.0,0.0,726.0,2407.0,3.78,12.0,3.78,64.0,0.0,1008.55027777778,0.0,58.5,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-19.12,87.0,13.191,730.0,4.06,13.18,-1.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,728.7,4.443,69.237395,13.4116478,11.996209324919,0.719006025527282,0.446769493087913,,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.999999999999996,15.99657997295792,27.994014952676284,1.1315985182739576,1.1315985182739576,18.893001883690605,0.0,0.0,23.18
216.0,12.8,53.5,727.9,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,52.9472687750999,66.2,64.4,1008.55027777778,3630781.0,0.0,0.0,5.05486111111111,4.04388888888889,3.79114583333333,1567.2,1530.0,1171.8,1107.4,0.0,2075.0,0.0,0.0,726.0,2407.0,3.78,12.0,3.78,64.0,0.0,1008.55027777778,0.0,58.5,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-19.12,87.0,13.191,730.0,4.06,13.18,-1.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,725.3,4.442,75.5361425,13.022961,11.996209324919,0.719006025527282,0.446769493087913,,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.999999999999996,32.16499820734415,27.994014952676284,1.1315985182739576,1.1315985182739576,18.893001883690605,0.0,0.0,23.18
217.0,12.6,67.7,725.6,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,66.7888558614138,66.2,64.4,1008.55083333333,3630783.0,0.0,0.0,5.03888888888889,4.03111111111111,3.77916666666667,1567.2,1530.1,1171.8,1107.5,0.0,3103.0,0.0,0.0,724.0,2361.0,3.78,24.0,3.76,64.0,0.0,1008.55083333333,0.0,58.5,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-19.74,87.0,13.038,728.1,4.78,13.049,-1.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,725.3,4.442,75.5361425,13.022961,12.144229193594,0.834637539309392,0.518619562438216,,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.0,32.16499820734415,40.991236180704696,1.1582799063350582,1.1582799063350582,49.80526164162102,0.0,0.0,24.52
218.0,12.6,67.7,725.6,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,66.7888558614138,66.2,64.4,1008.55083333333,3630783.0,0.0,0.0,5.03888888888889,4.03111111111111,3.77916666666667,1567.2,1530.1,1171.8,1107.5,0.0,3103.0,0.0,0.0,724.0,2361.0,3.78,24.0,3.76,64.0,0.0,1008.55083333333,0.0,58.5,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-19.74,87.0,13.038,728.1,4.78,13.049,3.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,725.3,4.442,65.0870575,12.9707129,12.144229193594,0.834637539309392,0.518619562438216,,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.0,39.99144993239488,40.991236180704696,1.1582799063350582,1.1582799063350582,49.80526164162102,0.0,0.0,24.52
219.0,12.5,68.0,724.8,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,67.0108548790871,66.2,64.4,1008.55166666667,3630786.0,0.0,0.0,5.03333333333333,4.02666666666667,3.775,1567.2,1530.1,1171.8,1107.5,0.0,3785.0,0.0,0.0,723.0,2361.0,3.78,24.0,3.76,64.0,0.0,1008.55166666667,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-19.74,87.0,13.038,728.1,4.78,13.049,3.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,725.0,4.442,65.0870575,12.9707129,12.144229193594,0.834637539309392,0.518619562438216,,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.0,39.99144993239488,40.991236180704696,1.1582799063350582,1.1582799063350582,49.97080900752208,0.0,0.0,24.52
220.0,12.5,68.0,724.8,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,67.0108548790871,66.2,64.4,1008.55166666667,3630786.0,0.0,0.0,5.03333333333333,4.02666666666667,3.775,1567.2,1530.1,1171.8,1107.5,0.0,3785.0,0.0,0.0,723.0,2361.0,3.78,24.0,3.76,64.0,0.0,1008.55166666667,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-15.99,87.0,12.982,727.3,9.83,13.026,-7.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,725.0,4.442,65.0870575,12.9292074,12.3453729685292,0.994189066355019,0.617760254350084,0.146889202240713,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.0,47.98973991887373,48.989526167183705,1.1905481396376747,1.1905481396376747,49.97080900752208,0.0,0.0,25.82
221.0,12.5,71.2,723.8,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,70.0675018142451,66.2,64.4,1008.55222222222,3630788.0,0.0,0.0,5.02638888888889,4.02111111111111,3.76979166666667,1567.2,1530.2,1171.8,1107.5,0.0,4348.0,0.0,0.0,722.0,2361.0,3.76,24.0,3.76,149.0,0.0,1008.55222222222,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-15.99,87.0,12.982,727.3,9.83,13.026,-7.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,724.0,4.439,65.0870575,12.9292074,12.3453729685292,0.994189066355019,0.617760254350084,0.146889202240713,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.0,47.98973991887373,48.989526167183705,1.1905481396376747,1.1905481396376747,49.90186473460888,0.0,0.0,25.82
222.0,12.5,71.2,723.8,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,70.0675018142451,66.2,64.4,1008.55222222222,3630788.0,0.0,0.0,5.02638888888889,4.02111111111111,3.76979166666667,1567.2,1530.2,1171.8,1107.5,0.0,4348.0,0.0,0.0,722.0,2361.0,3.76,24.0,3.76,149.0,0.0,1008.55222222222,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-11.85,87.0,12.959,724.8,12.25,13.036,-17.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,724.0,4.439,65.0870575,12.9292074,12.5861641423191,1.08664942516245,0.675212439962619,0.126296611338549,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,20.0,47.98973991887373,55.98802990535273,1.2269280463752443,1.2269280463752443,49.90186473460888,0.0,0.0,24.1
223.0,12.5,71.2,723.8,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,70.0675018142451,66.2,64.4,1008.55222222222,3630788.0,0.0,0.0,5.02638888888889,4.02111111111111,3.76979166666667,1567.2,1530.2,1171.8,1107.5,0.0,4348.0,0.0,0.0,722.0,2361.0,3.76,24.0,3.76,149.0,0.0,1008.55222222222,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-11.85,87.0,12.959,724.8,12.25,13.036,-17.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,722.4,4.442,68.6026375,12.9091871,12.5861641423191,1.08664942516245,0.675212439962619,0.126296611338549,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,20.0,55.98802990535273,55.98802990535273,1.2269280463752443,1.2269280463752443,49.90186473460888,0.0,0.0,24.1
224.0,12.5,83.1,721.9,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,81.5635512636833,66.2,64.4,1008.55277777778,3630790.0,0.0,0.0,5.01319444444444,4.01055555555556,3.75989583333333,1567.2,1530.2,1171.8,1107.6,0.0,4907.0,0.0,0.0,720.0,2361.0,3.76,24.0,3.74,149.0,0.0,1008.55277777778,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-9.33999999999997,87.0,12.943,724.5,15.76,13.01,-17.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,722.4,4.442,68.6026375,12.9091871,12.864593946027,1.05017695481689,0.652549504591524,0.105868089055972,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.0,55.98802990535273,62.98653364352176,1.267355678303068,1.267355678303068,52.11302923330067,0.0,0.0,25.09999999999997
225.0,12.5,83.1,721.9,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,81.5635512636833,66.2,64.4,1008.55277777778,3630790.0,0.0,0.0,5.01319444444444,4.01055555555556,3.75989583333333,1567.2,1530.2,1171.8,1107.6,0.0,4907.0,0.0,0.0,720.0,2361.0,3.76,24.0,3.74,149.0,0.0,1008.55277777778,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-9.33999999999997,87.0,12.943,724.5,15.76,13.01,-19.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,722.4,4.442,69.5791875,12.8994211,12.864593946027,1.05017695481689,0.652549504591524,0.105868089055972,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.0,64.5018346761164,62.98653364352176,1.267355678303068,1.267355678303068,52.11302923330067,0.0,0.0,25.09999999999997
226.0,12.5,87.6,720.9,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,85.8612472149001,66.2,64.4,1008.55361111111,3630793.0,0.0,0.0,5.00625,4.005,3.7546875,1567.2,1530.3,1171.8,1107.6,0.0,5328.0,0.0,0.0,719.0,2394.0,3.74,24.0,3.74,78.0,0.0,1008.55361111111,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-9.33999999999997,87.0,12.943,724.5,15.76,13.01,-19.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,721.1,4.444,69.5791875,12.8994211,12.864593946027,1.05017695481689,0.652549504591524,0.105868089055972,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,21.0,64.5018346761164,62.98653364352176,1.267355678303068,1.267355678303068,64.02777570089494,0.0,0.0,25.09999999999997
227.0,12.5,87.6,720.9,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,85.8612472149001,66.2,64.4,1008.55361111111,3630793.0,0.0,0.0,5.00625,4.005,3.7546875,1567.2,1530.3,1171.8,1107.6,0.0,5328.0,0.0,0.0,719.0,2394.0,3.74,24.0,3.74,78.0,0.0,1008.55361111111,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-7.75999999999999,87.0,12.935,723.5,16.7,13.019,-10.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,721.1,4.444,69.92098,12.8906317,13.192913138141,1.07678694376829,0.669084180036243,0.0804093518459467,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,20.0,69.23519769545855,67.98546488507117,1.3143838720202319,1.3143838720202319,64.02777570089494,0.0,0.0,24.45999999999999
228.0,12.5,87.6,720.9,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,85.8612472149001,66.2,64.4,1008.55361111111,3630793.0,0.0,0.0,5.00625,4.005,3.7546875,1567.2,1530.3,1171.8,1107.6,0.0,5328.0,0.0,0.0,719.0,2394.0,3.74,24.0,3.74,78.0,0.0,1008.55361111111,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-7.75999999999999,87.0,12.935,723.5,16.7,13.019,-10.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,720.0,4.444,69.92098,12.8906317,13.192913138141,1.07678694376829,0.669084180036243,0.0804093518459467,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,20.0,69.23519769545855,67.98546488507117,1.3143838720202319,1.3143838720202319,64.02777570089494,0.0,0.0,24.45999999999999
229.0,12.5,89.4,719.8,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,87.4918142281003,66.2,64.4,1008.55416666667,3630795.0,0.0,0.0,4.99861111111111,3.99888888888889,3.74895833333333,1567.2,1530.3,1171.8,1107.6,0.0,5620.0,0.0,0.0,718.0,2394.0,3.74,24.0,3.74,78.0,0.0,1008.55416666667,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-5.81,87.0,12.939,723.4,17.6,13.039,-10.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,720.0,4.444,69.92098,12.8906317,13.5296001483595,1.11887903239341,0.695238983237327,0.0682895641852268,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,20.0,69.23519769545855,71.9846098783106,1.3624688895689958,1.3624688895689958,65.24370934235667,0.0,0.0,23.41
230.0,12.5,89.4,719.8,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,87.4918142281003,66.2,64.4,1008.55416666667,3630795.0,0.0,0.0,4.99861111111111,3.99888888888889,3.74895833333333,1567.2,1530.3,1171.8,1107.6,0.0,5620.0,0.0,0.0,718.0,2394.0,3.74,24.0,3.74,78.0,0.0,1008.55416666667,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-5.81,87.0,12.939,723.4,17.6,13.039,-46.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,720.0,4.444,68.74912,12.8906317,13.5296001483595,1.11887903239341,0.695238983237327,0.0682895641852268,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,20.0,72.32828640116713,71.9846098783106,1.3624688895689958,1.3624688895689958,65.24370934235667,0.0,0.0,23.41
231.0,12.5,82.9,720.0,0.0,0.0,0.0,20.0,66.2,64.4,64.4,64.4,64.4,81.1530950936354,66.2,64.4,1008.555,3630798.0,0.0,0.0,5.0,4.0,3.75,1567.2,1530.4,1171.8,1107.7,0.0,5798.0,0.0,0.0,718.0,2394.0,3.74,24.0,3.74,64.0,0.0,1008.555,0.0,58.0,69.8,76.1,20.0,76.1,77.0,86.0,65.3,-5.81,87.0,12.939,723.4,17.6,13.039,-46.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,75.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,75.2,75.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,720.3,4.441,68.74912,12.8906317,13.8621698524959,1.23978019032301,0.770363456641201,0.0534518412793504,19.0,19.0,18.000000000000004,19.0,21.0,30.0,24.0,18.5,19.499999999999996,20.0,72.32828640116713,73.98418237493038,1.410413644327802,1.410413644327802,60.5168494359698,0.0,0.0,23.41
