time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,,,,0.0,,,,20.0,,,,,,,,,21.0,20.0,,,,,,,,21.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,13.4,1.8,745.2,0.0,0.0,0.0,20.0,20.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,1.34136,21.0,20.0,1154.6016666666667,4156566.0,0.0,0.0,5.175,4.14,3.88125,21.0,1734.3,1690.7,1294.7,1222.5,0.0,0.0,0.0,0.0,744.0,2651.0,3.88,12.0,3.86,99.0,0.0,1154.60166666667,0.0,62.0,33.5,33.5,13.0,56.0,23.5,22.0,16.0,23.5,36.0,20.5,20.5,0.0,18.79000000000002,84.0,23.0,13.864,749.0,45.09,14.118,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.34136,,,26.299999999999983
2.0,13.4,1.8,745.2,0.0,0.0,0.0,20.0,20.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,1.34136,21.0,20.0,1154.6016666666667,4156566.0,0.0,0.0,5.175,4.14,3.88125,21.0,1734.3,1690.7,1294.7,1222.5,0.0,0.0,0.0,0.0,744.0,2651.0,3.88,12.0,3.86,99.0,0.0,1154.60166666667,0.0,62.0,33.5,33.5,13.0,56.0,23.5,22.0,16.0,23.5,36.0,20.5,20.5,0.0,18.79000000000002,84.0,23.0,13.864,749.0,45.09,14.118,25.0,-0.1,3.0,0.0,0.0,,,,,23.0,1.0,,,0.0,,,,,,,23.0,22.0,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,0.0,13.8403752,0.0,,0.0,,,0.0,,1.34136,0.0,,26.299999999999983
3.0,13.4,1.8,745.2,0.0,0.0,0.0,20.0,20.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,1.34136,21.0,20.0,1154.6025,4156569.0,0.0,0.0,5.175,4.14,3.88125,21.0,1734.3,1690.7,1294.7,1222.5,0.0,0.0,0.0,0.0,744.0,2565.0,3.88,11.0,3.86,78.0,0.0,1154.6025,0.0,62.0,34.0,34.0,13.0,56.0,23.5,22.0,16.0,23.5,37.0,20.5,20.5,0.0,18.79000000000002,84.0,23.0,13.864,749.0,45.09,14.118,25.0,-0.1,3.0,0.0,0.0,0.0,18.0,140.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,745.2,4.444,0.0,13.8403752,0.0,,0.0,,,0.0,,1.34136,0.0,,26.299999999999983
4.0,13.4,1.8,745.2,0.0,0.0,0.0,20.0,20.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,1.34136,21.0,20.0,1154.6025,4156569.0,0.0,0.0,5.175,4.14,3.88125,21.0,1734.3,1690.7,1294.7,1222.5,0.0,0.0,0.0,0.0,744.0,2565.0,3.88,11.0,3.86,78.0,0.0,1154.6025,0.0,62.0,34.0,34.0,12.5,56.0,23.5,21.5,15.0,23.5,37.0,20.5,20.5,0.0,17.28000000000003,84.0,23.0,13.855,749.1,43.24,14.096,24.0,0.0,3.0,0.0,0.0,0.0,18.0,140.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,745.2,4.444,0.0,13.8198666,0.0,,0.0,0.0,0.0,0.0,,1.34136,0.0,,25.959999999999972
5.0,13.4,1.8,745.2,0.0,0.0,0.0,20.0,20.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,1.34136,21.0,20.0,1154.6030555555556,4156571.0,0.0,0.0,5.175,4.14,3.88125,21.0,1734.3,1690.7,1294.7,1222.5,0.0,0.0,0.0,0.0,744.0,2565.0,3.88,11.0,3.86,169.0,0.0,1154.60305555556,0.0,62.0,34.0,34.0,12.5,56.0,23.5,21.5,15.0,23.5,37.0,20.5,20.5,0.0,17.28000000000003,84.0,23.0,13.855,749.1,43.24,14.096,24.0,0.0,3.0,0.0,0.0,0.0,18.0,140.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,745.2,4.444,0.0,13.8198666,0.0,,0.0,0.0,0.0,0.0,,1.34136,0.0,,25.959999999999972
6.0,13.4,1.8,745.2,0.0,0.0,0.0,20.0,20.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,1.34136,21.0,20.0,1154.6030555555556,4156571.0,0.0,0.0,5.175,4.14,3.88125,21.0,1734.3,1690.7,1294.7,1222.5,0.0,0.0,0.0,0.0,744.0,2565.0,3.88,11.0,3.86,169.0,0.0,1154.60305555556,0.0,62.0,34.0,34.0,11.5,56.0,23.5,21.5,14.5,23.5,36.0,20.5,20.5,0.0,16.94999999999999,84.0,23.0,13.857,749.0,43.1,14.097,24.0,0.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,745.2,4.444,0.0,13.8203549,0.0,0.0,0.0,0.0,0.0,0.0,,1.34136,0.0,,26.150000000000013
7.0,13.4,1.8,745.1,0.0,0.0,0.0,20.0,20.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,1.34118,21.0,20.0,1154.6036111111111,4156573.0,0.0,0.0,5.17430555555556,4.13944444444444,3.88072916666667,21.0,1734.3,1690.7,1294.7,1222.5,0.0,0.0,0.0,0.0,744.0,2565.0,3.88,19.0,3.86,61.0,0.0,1154.60361111111,0.0,62.0,34.0,34.0,11.5,56.0,23.5,21.5,14.5,23.5,36.0,20.5,20.5,0.0,16.94999999999999,84.0,23.0,13.857,749.0,43.1,14.097,24.0,0.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,745.1,4.441,0.0,13.8203549,0.0,0.0,0.0,0.0,0.0,0.0,,1.34118,0.0,,26.150000000000013
8.0,13.4,1.8,745.1,0.0,0.0,0.0,20.0,20.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,1.34118,21.0,20.0,1154.6036111111111,4156573.0,0.0,0.0,5.17430555555556,4.13944444444444,3.88072916666667,21.0,1734.3,1690.7,1294.7,1222.5,0.0,0.0,0.0,0.0,744.0,2565.0,3.88,19.0,3.86,61.0,0.0,1154.60361111111,0.0,62.0,34.0,34.0,11.5,56.0,23.0,21.5,14.5,23.0,36.0,20.5,20.5,0.0,16.44999999999999,84.0,23.0,13.859,749.0,46.75,14.097,24.0,1.0,3.0,0.0,0.0,0.0,18.0,140.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,745.1,4.441,0.0,13.8013112,0.0,0.0,0.0,0.0,0.0,0.0,,1.34118,0.0,,30.30000000000001
9.0,13.4,1.8,745.1,0.0,0.0,0.0,20.0,20.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,1.34118,21.0,20.0,1154.6036111111111,4156573.0,0.0,0.0,5.17430555555556,4.13944444444444,3.88072916666667,21.0,1734.3,1690.7,1294.7,1222.5,0.0,0.0,0.0,0.0,744.0,2565.0,3.88,19.0,3.86,61.0,0.0,1154.60361111111,0.0,62.0,34.0,34.0,11.5,56.0,23.0,21.5,14.5,23.0,36.0,20.5,20.5,0.0,16.44999999999999,84.0,23.0,13.859,749.0,46.75,14.097,24.0,1.0,3.0,0.0,0.0,0.0,18.0,140.0,0.0,22.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,22.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,745.2,4.444,0.0,13.8013112,0.0,0.0,0.0,0.0,0.0,0.0,,1.34118,0.0,,30.30000000000001
