time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),HV EV Battery Power (kW),12V device load (A)
80.0,14.0,24.9,740.9,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,25.0828570408855,71.6,75.2,987.740833333333,3555867.0,0.0,0.0,5.14513888888889,4.11611111111111,3.85885416666667,1564.4,1522.3,1169.6,1101.7,0.0,1178.0,0.0,0.0,739.0,2377.0,3.86,19.0,3.84,61.0,0.0,987.740833333333,0.0,64.0,75.2,71.6,58.0,77.9,74.3,77.0,68.9,7.57999999999998,91.0,14.497,744.0,31.0,14.68,58.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,741.4,4.442,60.7902375,14.4605162,11.3042171178707,0.0,0.239161097144067,0.867283413584152,0.538904761982198,0.0,0.0592236121895634,21.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,15.99657997295792,15.99657997295792,0.3848102053048038,8.563547860827217,23.42000000000002
81.0,14.0,22.2,740.9,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,22.3630291689823,71.6,75.2,987.741388888889,3555869.0,0.0,0.0,5.14513888888889,4.11611111111111,3.85885416666667,1564.4,1522.3,1169.6,1101.7,0.0,1769.0,0.0,0.0,739.0,2364.0,3.86,19.0,3.84,41.0,0.0,987.741388888889,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.57999999999998,91.0,14.497,744.0,31.0,14.68,58.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,740.8,4.442,60.7902375,14.4605162,11.3787444638581,0.0,0.246897417191242,1.39834800382783,0.8688928974865,0.0,0.0848128065466302,21.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,15.99657997295792,22.995083711127048,0.3972579442607084,16.67638267634773,23.42000000000002
82.0,14.0,22.2,740.9,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,22.3630291689823,71.6,75.2,987.741388888889,3555869.0,0.0,0.0,5.14513888888889,4.11611111111111,3.85885416666667,1564.4,1522.3,1169.6,1101.7,0.0,1769.0,0.0,0.0,739.0,2364.0,3.86,19.0,3.84,41.0,0.0,987.741388888889,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.86000000000001,91.0,14.516,744.0,31.57,14.68,82.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,740.8,4.442,48.143915,14.4595396,11.3787444638581,0.0,0.246897417191242,1.39834800382783,0.8688928974865,0.0,0.0848128065466302,21.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,24.635358024760468,22.995083711127048,0.3972579442607084,16.67638267634773,23.70999999999999
83.0,14.0,28.2,740.2,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,28.3802521758195,71.6,75.2,987.741944444444,3555871.0,0.0,0.0,5.14027777777778,4.11222222222222,3.85520833333333,1564.4,1522.3,1169.6,1101.7,0.0,2206.0,0.0,0.0,738.0,2364.0,3.84,9.0,3.84,61.0,0.0,987.741944444444,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.86000000000001,91.0,14.516,744.0,31.57,14.68,82.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,740.8,4.443,48.143915,14.4595396,11.5406124640869,0.0,0.256665619725249,1.38931207015164,0.863278230342192,0.0,0.1060878030334,21.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,24.635358024760468,28.993801200986265,0.4129749821379256,21.163499012542506,23.70999999999999
84.0,14.0,28.2,740.2,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,28.3802521758195,71.6,75.2,987.741944444444,3555871.0,0.0,0.0,5.14027777777778,4.11222222222222,3.85520833333333,1564.4,1522.3,1169.6,1101.7,0.0,2206.0,0.0,0.0,738.0,2364.0,3.84,9.0,3.84,61.0,0.0,987.741944444444,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.25999999999999,91.0,14.502,742.8,33.48,14.696,39.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,740.8,4.443,52.4895625,14.4805365,11.5406124640869,0.0,0.256665619725249,1.38931207015164,0.863278230342192,0.0,0.1060878030334,21.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,27.994014952676284,28.993801200986265,0.4129749821379256,21.163499012542506,26.220000000000006
85.0,14.0,37.6,739.1,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,68.0,37.7841022843343,71.6,75.2,987.7425,3555873.0,0.0,0.0,5.13263888888889,4.10611111111111,3.84947916666667,1564.4,1522.3,1169.6,1101.7,0.0,2746.0,0.0,0.0,737.0,2364.0,3.84,22.0,3.84,49.0,0.0,987.7425,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.70999999999998,91.0,14.519,740.9,30.2,14.682,39.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,739.4,4.443,52.4895625,14.4805365,11.794835546855,0.0,0.268626040865788,1.29542255244302,0.804938006834074,0.0,0.109314389994036,21.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,27.994014952676284,35.9923049391553,0.4322192997530529,21.132048257457644,22.49000000000002
86.0,14.0,37.6,739.1,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,68.0,37.7841022843343,71.6,75.2,987.7425,3555873.0,0.0,0.0,5.13263888888889,4.10611111111111,3.84947916666667,1564.4,1522.3,1169.6,1101.7,0.0,2746.0,0.0,0.0,737.0,2364.0,3.84,22.0,3.84,49.0,0.0,987.7425,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.70999999999998,91.0,14.519,740.9,30.2,14.682,-1.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,739.4,4.443,57.2746575,14.4795599,11.794835546855,0.0,0.268626040865788,1.29542255244302,0.804938006834074,0.0,0.109314389994036,21.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,37.741930873697676,35.9923049391553,0.4322192997530529,21.132048257457644,22.49000000000002
87.0,14.0,51.1,737.4,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,51.2320925086548,71.6,75.2,987.743055555556,3555875.0,0.0,0.0,5.12083333333333,4.09666666666667,3.840625,1564.4,1522.3,1169.6,1101.8,0.0,3342.0,0.0,0.0,735.0,2364.0,3.84,22.0,3.82,78.0,0.0,987.743055555556,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.37,91.0,14.504,740.3,29.77,14.663,-1.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,737.7,4.443,57.2746575,14.4795599,12.1407070540883,0.0,0.283063313927221,1.14115443428729,0.709080271987525,0.0,0.0984257053409539,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,37.741930873697676,42.99080867732449,0.4554488721088986,38.204394115327965,22.4
88.0,14.0,51.1,737.4,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,51.2320925086548,71.6,75.2,987.743055555556,3555875.0,0.0,0.0,5.12083333333333,4.09666666666667,3.840625,1564.4,1522.3,1169.6,1101.8,0.0,3342.0,0.0,0.0,735.0,2364.0,3.84,22.0,3.82,78.0,0.0,987.743055555556,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.37,91.0,14.504,740.3,29.77,14.663,-2.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,737.7,4.443,56.7863825,14.4595396,12.1407070540883,0.0,0.283063313927221,1.14115443428729,0.709080271987525,0.0,0.0984257053409539,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,44.99038117394412,42.99080867732449,0.4554488721088986,38.204394115327965,22.4
89.0,14.0,37.3,738.3,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,37.4420622740691,71.6,75.2,987.743611111111,3555877.0,0.0,0.0,5.12708333333333,4.10166666666667,3.8453125,1564.4,1522.4,1169.6,1101.8,0.0,3751.0,0.0,0.0,736.0,2364.0,3.84,24.0,3.84,145.0,0.0,987.743611111111,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.31999999999999,91.0,14.503,741.2,29.79,14.679,-2.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,737.9,4.442,56.7863825,14.4595396,12.5354569583777,0.0,0.298939617978229,1.74300862898209,1.08305501479923,0.0,0.0915152953777217,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,44.99038117394412,47.98973991887373,0.4809938453269704,38.25102274931738,22.47000000000001
90.0,14.0,37.3,738.3,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,37.4420622740691,71.6,75.2,987.743611111111,3555877.0,0.0,0.0,5.12708333333333,4.10166666666667,3.8453125,1564.4,1522.4,1169.6,1101.8,0.0,3751.0,0.0,0.0,736.0,2364.0,3.84,24.0,3.84,145.0,0.0,987.743611111111,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.31999999999999,91.0,14.503,741.2,29.79,14.679,-14.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,740.3,4.443,44.823645,14.4595396,12.5354569583777,0.0,0.298939617978229,1.74300862898209,1.08305501479923,0.0,0.0915152953777217,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,48.47401138289889,47.98973991887373,0.4809938453269704,38.25102274931738,22.47000000000001
91.0,14.0,5.9,741.1,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,5.94493192544515,71.6,75.2,987.743888888889,3555878.0,0.0,0.0,5.14652777777778,4.11722222222222,3.85989583333333,1564.4,1522.4,1169.6,1101.8,0.0,3823.0,0.0,0.0,739.0,2364.0,3.86,19.0,3.84,61.0,0.0,987.743888888889,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.25,91.0,14.504,744.3,29.81,14.68,-1.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,740.3,4.443,44.823645,14.4595396,12.9139497984437,0.0,0.314858117275666,10.9777266500324,6.82124098625726,0.0,0.069824551029724,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,48.47401138289889,47.98973991887373,0.5066067106965466,28.026891242192615,22.56
92.0,14.0,5.9,741.1,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,5.94493192544515,71.6,75.2,987.743888888889,3555878.0,0.0,0.0,5.14652777777778,4.11722222222222,3.85989583333333,1564.4,1522.4,1169.6,1101.8,0.0,3823.0,0.0,0.0,739.0,2364.0,3.86,19.0,3.84,61.0,0.0,987.743888888889,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.25,91.0,14.504,744.3,29.81,14.68,-1.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,741.8,4.442,35.2046275,14.4605162,12.9139497984437,0.0,0.314858117275666,10.9777266500324,6.82124098625726,0.0,0.069824551029724,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,43.990594925634305,47.98973991887373,0.5066067106965466,28.026891242192615,22.56
93.0,14.0,-4.5,742.2,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,68.0,-4.54100023963331,71.6,75.2,987.744444444444,3555880.0,0.0,0.0,5.15416666666667,4.12333333333333,3.865625,1564.4,1522.4,1169.6,1101.8,0.0,3560.0,0.0,0.0,740.0,2364.0,3.86,167.0,3.86,145.0,0.0,987.744444444444,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.05000000000001,91.0,14.503,745.6,33.2,14.677,-11.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,741.8,4.442,35.2046275,14.4605162,13.2245423036427,0.0,0.329525257841428,-13.1740471271595,-8.18597083745022,0.0,0.069824551029724,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,43.990594925634305,43.990594925634305,0.5302061398668576,-3.3862790750434826,26.14999999999999
94.0,14.0,-4.5,742.2,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,68.0,-4.54100023963331,71.6,75.2,987.744444444444,3555880.0,0.0,0.0,5.15416666666667,4.12333333333333,3.865625,1564.4,1522.4,1169.6,1101.8,0.0,3560.0,0.0,0.0,740.0,2364.0,3.86,167.0,3.86,145.0,0.0,987.744444444444,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.9,7.05000000000001,91.0,14.503,745.6,33.2,14.677,-11.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,743.7,4.443,28.222295,14.4605162,13.2245423036427,0.0,0.329525257841428,-13.1740471271595,-8.18597083745022,0.0,0.069824551029724,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.500000000000004,23.5,28.000000000000004,39.99144993239488,43.990594925634305,0.5302061398668576,-3.3862790750434826,26.14999999999999
95.0,14.0,-35.5,745.4,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,68.0,-35.9778993506107,71.6,75.2,987.745,3555882.0,0.0,0.0,5.17638888888889,4.14111111111111,3.88229166666667,1564.4,1522.4,1169.6,1101.8,0.0,3004.0,0.0,0.0,744.0,2364.0,3.88,15.0,3.86,13.0,0.0,987.745,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.0,7.18000000000001,91.0,14.472,748.0,33.03,14.665,-8.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,743.7,4.443,28.222295,14.4605162,13.4183053237426,0.0,0.341591120702321,-1.36045681116482,-0.845348409210293,0.0,-0.0257165664172295,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.0,23.5,28.000000000000004,39.99144993239488,35.9923049391553,0.5496201132100345,-26.829156861007235,25.84999999999999
96.0,14.0,-35.5,745.4,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,68.0,-35.9778993506107,71.6,75.2,987.745,3555882.0,0.0,0.0,5.17638888888889,4.14111111111111,3.88229166666667,1564.4,1522.4,1169.6,1101.8,0.0,3004.0,0.0,0.0,744.0,2364.0,3.88,15.0,3.86,13.0,0.0,987.745,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.0,7.18000000000001,91.0,14.472,748.0,33.03,14.665,-8.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,743.9,4.443,16.40604,14.4307299,13.4183053237426,0.0,0.341591120702321,-1.36045681116482,-0.845348409210293,0.0,-0.0257165664172295,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.0,23.5,28.000000000000004,33.80527252097757,35.9923049391553,0.5496201132100345,-26.829156861007235,25.84999999999999
97.0,14.0,-0.7,742.7,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,-0.706853682620127,71.6,75.2,987.745555555556,3555884.0,0.0,0.0,5.15763888888889,4.12611111111111,3.86822916666667,1564.4,1522.4,1169.7,1101.8,0.0,2297.0,0.0,0.0,741.0,2364.0,3.86,22.0,3.86,2.0,0.0,987.745555555556,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.0,6.70999999999998,91.0,14.503,746.5,33.73,14.665,-84.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,743.9,4.443,22.9000975,14.4507502,13.4998856877541,0.0,0.350859550295717,-53.8575467887438,-33.4655177056685,0.0,-0.0734574104414373,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.0,23.5,28.000000000000004,23.994869959436866,27.994014952676284,0.5645330164258087,-26.73197585279053,27.020000000000017
98.0,14.0,0.6,742.7,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,0.605874585102966,71.6,75.2,987.746111111111,3555886.0,0.0,0.0,5.15763888888889,4.12611111111111,3.86822916666667,1564.4,1522.4,1169.7,1101.8,0.0,1690.0,0.0,0.0,741.0,2374.0,3.86,12.0,3.86,78.0,0.0,987.746111111111,0.0,64.0,75.2,71.6,58.0,77.9,73.4,77.0,68.0,6.70999999999998,91.0,14.503,746.5,33.73,14.665,-84.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,743.4,4.443,22.9000975,14.4507502,13.4998856877541,0.0,0.350859550295717,-53.8575467887438,-33.4655177056685,0.0,-0.0734574104414373,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.0,23.5,28.000000000000004,23.994869959436866,27.994014952676284,0.5645330164258087,0.45180804258237584,27.020000000000017
99.0,14.0,0.6,742.7,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,0.605874585102966,71.6,75.2,987.746111111111,3555886.0,0.0,0.0,5.15763888888889,4.12611111111111,3.86822916666667,1564.4,1522.4,1169.7,1101.8,0.0,1690.0,0.0,0.0,741.0,2374.0,3.86,12.0,3.86,78.0,0.0,987.746111111111,0.0,64.0,75.2,70.7,58.0,77.9,73.4,77.0,68.0,6.92000000000002,91.0,14.491,744.3,31.18,14.683,-128.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,743.4,4.443,52.2942525,14.4614928,13.4783217269201,0.0,0.357487174139138,44.8812889906198,27.8879314213904,0.0,-0.102856308389765,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.0,23.5,28.000000000000004,20.5893480511314,19.99572496619744,0.5751968631898731,0.45180804258237584,24.25999999999998
100.0,14.0,32.0,739.5,0.0,0.0,0.0,20.0,69.8,69.8,69.8,68.0,69.8,32.1740859518796,71.6,75.2,987.746666666667,3555888.0,0.0,0.0,5.13541666666667,4.10833333333333,3.8515625,1564.4,1522.4,1169.7,1101.8,0.0,1744.0,0.0,0.0,737.0,2374.0,3.84,9.0,3.84,41.0,0.0,987.746666666667,0.0,64.0,75.2,70.7,58.0,77.9,73.4,77.0,68.0,6.92000000000002,91.0,14.491,744.3,31.18,14.683,-128.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,77.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,77.0,77.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,740.4,4.443,52.2942525,14.4614928,13.4783217269201,0.0,0.357487174139138,44.8812889906198,27.8879314213904,0.0,-0.102856308389765,20.0,21.999999999999996,21.0,21.999999999999996,24.0,25.0,26.0,20.0,23.5,28.000000000000004,20.5893480511314,19.99572496619744,0.5751968631898731,23.99260697381029,24.25999999999998
