time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,,,,0.0,,,,20.0,,,,,,,,,21.0,20.0,,,,,,,,21.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,13.3,0.8,709.1,0.0,0.0,0.0,21.0,20.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,0.56728,21.0,20.0,1133.4347222222225,4080365.0,0.0,0.0,4.92430555555556,3.93944444444444,3.69322916666667,21.0,1713.4,1688.5,1279.7,1220.9,0.0,0.0,0.0,0.0,708.0,2986.0,3.68,9.0,3.68,77.0,0.0,1133.43472222222,0.0,47.0,22.5,22.5,21.5,47.0,23.5,22.0,23.0,23.5,25.0,21.5,21.5,0.0,18.420000000000016,88.0,22.5,13.765,712.4000000000001,40.41,13.997,24.0,-1.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,21.98999999999998
2.0,13.3,0.8,709.1,0.0,0.0,0.0,21.0,20.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,0.56728,21.0,20.0,1133.4347222222225,4080365.0,0.0,0.0,4.92430555555556,3.93944444444444,3.69322916666667,21.0,1713.4,1688.5,1279.7,1220.9,0.0,0.0,0.0,0.0,708.0,2986.0,3.68,9.0,3.68,77.0,0.0,1133.43472222222,0.0,47.0,22.5,22.5,21.5,47.0,23.5,22.0,23.0,23.5,25.0,21.5,21.5,0.0,18.420000000000016,88.0,22.5,13.765,712.4000000000001,40.41,13.997,24.0,-1.1,3.0,0.0,0.0,0.0,17.0,123.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,23.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,709.0,4.442,0.0,13.740762,0.0,,0.0,,,0.0,,0.0,0.0,,21.98999999999998
3.0,13.3,0.7,709.0,0.0,0.0,0.0,21.0,20.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,0.4963,21.0,20.0,1133.4355555555555,4080368.0,0.0,0.0,4.92361111111111,3.93888888888889,3.69270833333333,21.0,1713.4,1688.5,1279.7,1220.9,0.0,0.0,0.0,0.0,708.0,2986.0,3.68,9.0,3.68,77.0,0.0,1133.43555555556,0.0,47.0,22.5,22.5,21.5,47.0,23.5,22.0,23.0,23.5,25.0,21.5,21.5,0.0,18.420000000000016,88.0,22.5,13.765,712.4000000000001,40.41,13.997,24.0,-1.1,3.0,0.0,0.0,0.0,17.0,123.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,23.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,709.0,4.442,0.0,13.740762,0.0,,0.0,0.0,0.0,0.0,,0.5672,0.0,,21.98999999999998
4.0,13.3,0.7,709.0,0.0,0.0,0.0,21.0,20.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,0.4963,21.0,20.0,1133.4355555555555,4080368.0,0.0,0.0,4.92361111111111,3.93888888888889,3.69270833333333,21.0,1713.4,1688.5,1279.7,1220.9,0.0,0.0,0.0,0.0,708.0,2986.0,3.68,9.0,3.68,77.0,0.0,1133.43555555556,0.0,47.0,22.5,22.5,21.5,47.0,23.5,22.0,23.0,23.5,25.0,21.5,21.5,0.0,17.060000000000002,88.0,22.5,13.772,712.7,39.07,14.001,24.0,-1.2000000000000002,3.0,0.0,0.0,0.0,17.0,123.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,23.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,709.0,4.442,0.0,13.7612706,0.0,,0.0,0.0,0.0,0.0,,0.5672,0.0,,22.009999999999998
5.0,13.3,0.8,709.0,0.0,0.0,0.0,21.0,20.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,0.5672,21.0,20.0,1133.4361111111111,4080370.0,0.0,0.0,4.92361111111111,3.93888888888889,3.69270833333333,21.0,1713.4,1688.5,1279.7,1220.9,0.0,0.0,0.0,0.0,708.0,2986.0,3.68,9.0,3.68,85.0,0.0,1133.43611111111,0.0,47.0,22.5,22.5,21.5,47.0,23.5,22.0,23.0,23.5,25.0,21.5,21.5,0.0,17.060000000000002,88.0,22.5,13.772,712.7,39.07,14.001,24.0,-1.2000000000000002,3.0,0.0,0.0,0.0,17.0,123.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,23.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,709.0,4.443,0.0,13.7612706,0.0,0.0,0.0,0.0,0.0,0.0,,0.5672,0.0,,22.009999999999998
6.0,13.3,0.8,709.0,0.0,0.0,0.0,21.0,20.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,0.5672,21.0,20.0,1133.4361111111111,4080370.0,0.0,0.0,4.92361111111111,3.93888888888889,3.69270833333333,21.0,1713.4,1688.5,1279.7,1220.9,0.0,0.0,0.0,0.0,708.0,2986.0,3.68,9.0,3.68,85.0,0.0,1133.43611111111,0.0,47.0,22.5,22.5,21.5,47.0,23.5,22.0,23.0,23.5,25.0,21.5,21.5,0.0,16.269999999999982,88.0,22.5,13.796,712.6,38.29,14.015,24.0,-1.1,3.0,0.0,0.0,0.0,17.0,123.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,23.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,709.0,4.443,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,,0.5672,0.0,,22.020000000000017
7.0,13.3,0.7,709.0,0.0,0.0,0.0,21.0,20.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,0.4963,21.0,20.0,1133.4366666666667,4080372.0,0.0,0.0,4.92361111111111,3.93888888888889,3.69270833333333,21.0,1713.4,1688.5,1279.7,1220.9,0.0,0.0,0.0,0.0,708.0,2986.0,3.68,9.0,3.68,61.0,0.0,1133.43666666667,0.0,47.0,23.0,23.0,21.0,47.0,23.5,22.0,22.5,23.5,25.0,21.5,21.5,0.0,16.269999999999982,88.0,22.5,13.796,712.6,38.29,14.015,24.0,-1.1,3.0,0.0,0.0,0.0,17.0,123.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,23.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,709.1,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,,0.5672,0.0,,22.020000000000017
8.0,13.3,0.7,709.0,0.0,0.0,0.0,21.0,20.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,0.4963,21.0,20.0,1133.4366666666667,4080372.0,0.0,0.0,4.92361111111111,3.93888888888889,3.69270833333333,21.0,1713.4,1688.5,1279.7,1220.9,0.0,0.0,0.0,0.0,708.0,2986.0,3.68,9.0,3.68,61.0,0.0,1133.43666666667,0.0,47.0,23.0,23.0,21.0,47.0,23.5,22.0,22.5,23.5,25.0,21.5,21.5,0.0,15.590000000000032,88.0,22.5,13.799,712.4000000000001,37.54,14.001,24.0,-1.0,3.0,0.0,0.0,0.0,17.0,123.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,23.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,709.1,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,,0.5672,0.0,,21.949999999999967
9.0,13.3,0.7,709.1,0.0,0.0,0.0,21.0,20.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,0.49637,21.0,20.0,1133.4372222222223,4080374.0,0.0,0.0,4.92430555555556,3.93944444444444,3.69322916666667,21.0,1713.4,1688.5,1279.7,1220.9,0.0,0.0,0.0,0.0,708.0,2560.0,3.68,19.0,3.68,49.0,0.0,1133.43722222222,0.0,47.0,23.0,23.0,21.0,47.0,23.5,21.5,22.5,23.5,25.0,21.5,21.5,0.0,15.590000000000032,88.0,22.5,13.799,712.4000000000001,37.54,14.001,24.0,-1.0,3.0,0.0,0.0,0.0,17.0,123.0,0.0,23.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,23.0,23.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,709.1,4.443,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,,0.49637,0.0,0.0,21.949999999999967
