time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,,,,0.0,,,,20.0,,,,,,,,,13.0,30.0,,,,,,,,13.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,13.5,0.7,716.3,0.0,0.0,0.0,13.0,20.0,17.0,14.0,16.0,15.0,14.0,15.0,16.0,0.50141,13.0,30.0,1080.07583333333,3888273.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,13.0,1633.4,1603.8,1220.6,1160.6,0.0,0.0,0.0,0.0,714.0,2579.0,3.72,9.0,3.72,78.0,0.0,1080.07583333333,0.0,51.5,19.0,19.0,10.0,60.0,19.5,14.5,15.0,19.5,17.0,12.5,12.5,0.0,5.06999999999999,94.0,16.0,13.926,719.5,32.16,14.097,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,27.090000000000007
2.0,13.5,0.7,716.3,0.0,0.0,0.0,13.0,20.0,17.0,14.0,16.0,15.0,14.0,15.0,16.0,0.50141,13.0,30.0,1080.07583333333,3888273.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,13.0,1633.4,1603.8,1220.6,1160.6,0.0,0.0,0.0,0.0,714.0,2579.0,3.72,9.0,3.72,78.0,0.0,1080.07583333333,0.0,51.5,19.0,19.0,10.0,60.0,19.5,14.5,15.0,19.5,17.0,12.5,12.5,0.0,5.06999999999999,94.0,16.0,13.926,719.5,32.16,14.097,23.0,1.2,3.0,0.0,0.0,,,,,16.0,1.0,,,0.0,,,,,,,16.0,16.0,,,,,,,,,,,,,,,,,,0.0,13.8813924,0.0,,,,,0.0,,0.0,,,27.090000000000007
3.0,13.5,0.7,716.3,0.0,0.0,0.0,13.0,20.0,17.0,14.0,16.0,15.0,14.0,15.0,16.0,0.50141,13.0,30.0,1080.07638888889,3888275.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,13.0,1633.4,1603.8,1220.6,1160.6,0.0,0.0,0.0,0.0,714.0,2572.0,3.72,9.0,3.72,77.0,0.0,1080.07638888889,0.0,51.5,19.0,19.0,10.0,60.0,19.5,14.5,15.0,19.5,17.0,12.5,12.5,0.0,5.06999999999999,94.0,16.0,13.926,719.5,32.16,14.097,23.0,1.2,3.0,0.0,0.0,0.0,16.0,103.0,0.0,16.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,16.0,16.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,716.3,4.441,0.0,13.8813924,0.0,,0.0,,,0.0,,0.50141,0.0,,27.090000000000007
4.0,13.5,0.7,716.3,0.0,0.0,0.0,13.0,20.0,17.0,14.0,16.0,15.0,14.0,15.0,16.0,0.50141,13.0,30.0,1080.07638888889,3888275.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,13.0,1633.4,1603.8,1220.6,1160.6,0.0,0.0,0.0,0.0,714.0,2572.0,3.72,9.0,3.72,77.0,0.0,1080.07638888889,0.0,51.5,19.0,19.0,10.0,60.0,19.5,14.5,15.0,19.5,17.0,12.5,12.5,0.0,5.07999999999998,94.0,16.0,13.927,720.0,32.23,14.096,23.0,-0.4,3.0,0.0,0.0,0.0,16.0,103.0,0.0,16.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,16.0,16.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,716.3,4.441,0.0,13.8706498,0.0,,0.0,0.0,0.0,0.0,,0.50141,0.0,,27.150000000000016
5.0,13.5,0.7,716.3,0.0,0.0,0.0,13.0,20.0,17.0,14.0,16.0,15.0,14.0,15.0,16.0,0.50141,13.0,30.0,1080.07638888889,3888275.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,13.0,1633.4,1603.8,1220.6,1160.6,0.0,0.0,0.0,0.0,714.0,2572.0,3.72,9.0,3.72,77.0,0.0,1080.07638888889,0.0,51.5,19.0,19.0,10.0,60.0,19.5,14.5,15.0,19.5,17.0,12.5,12.5,0.0,5.07999999999998,94.0,16.0,13.927,720.0,32.23,14.096,23.0,-0.4,3.0,0.0,0.0,0.0,16.0,103.0,0.0,16.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,16.0,16.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,716.4,4.444,0.0,13.8706498,0.0,,0.0,0.0,0.0,0.0,,0.50141,0.0,,27.150000000000016
6.0,13.5,0.7,716.4,0.0,0.0,0.0,13.0,20.0,17.0,14.0,16.0,15.0,14.0,16.0,16.0,0.50148,13.0,30.0,1080.07722222222,3888278.0,0.0,0.0,4.975,3.98,3.73125,13.0,1633.4,1603.8,1220.6,1160.6,0.0,0.0,0.0,0.0,714.0,2572.0,3.72,9.0,3.72,77.0,0.0,1080.07722222222,0.0,51.5,19.0,19.0,10.0,60.0,19.5,14.5,14.5,19.5,17.0,12.5,12.5,0.0,5.03000000000003,94.0,16.0,13.926,719.5,32.04,14.097,23.0,-0.4,3.0,0.0,0.0,0.0,16.0,103.0,0.0,16.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,16.0,16.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,716.4,4.444,0.0,13.8706498,0.0,0.0,0.0,0.0,0.0,0.0,,0.50148,0.0,,27.00999999999997
7.0,13.5,0.7,716.4,0.0,0.0,0.0,13.0,20.0,17.0,14.0,16.0,15.0,14.0,16.0,16.0,0.50148,13.0,30.0,1080.07722222222,3888278.0,0.0,0.0,4.975,3.98,3.73125,13.0,1633.4,1603.8,1220.6,1160.6,0.0,0.0,0.0,0.0,714.0,2572.0,3.72,9.0,3.72,77.0,0.0,1080.07722222222,0.0,51.5,19.0,19.0,10.0,60.0,19.5,14.5,14.5,19.5,17.0,12.5,12.5,0.0,5.03000000000003,94.0,16.0,13.926,719.5,32.04,14.097,23.0,-9.9,3.0,0.0,0.0,0.0,16.0,103.0,0.0,16.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,16.0,16.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,716.4,4.444,0.0,13.8794392,0.0,0.0,0.0,0.0,0.0,0.0,,0.50148,0.0,,27.00999999999997
8.0,13.5,0.7,716.3,0.0,0.0,0.0,13.0,20.0,17.0,14.0,16.0,15.0,14.0,15.0,16.0,0.50141,13.0,30.0,1080.07777777778,3888280.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,13.0,1633.4,1603.8,1220.6,1160.6,0.0,0.0,0.0,0.0,714.0,2572.0,3.72,9.0,3.72,77.0,0.0,1080.07777777778,0.0,51.5,19.0,19.0,10.0,60.0,19.5,14.5,14.5,19.5,17.0,12.5,12.5,0.0,5.03000000000003,94.0,16.0,13.926,719.5,32.04,14.097,23.0,-9.9,3.0,0.0,0.0,0.0,16.0,103.0,0.0,16.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,16.0,16.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,716.3,4.443,0.0,13.8794392,0.0,0.0,0.0,0.0,0.0,0.0,,0.50141,0.0,,27.00999999999997
9.0,13.5,0.7,716.3,0.0,0.0,0.0,13.0,20.0,17.0,14.0,16.0,15.0,14.0,15.0,16.0,0.50141,13.0,30.0,1080.07777777778,3888280.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,13.0,1633.4,1603.8,1220.6,1160.6,0.0,0.0,0.0,0.0,714.0,2572.0,3.72,9.0,3.72,77.0,0.0,1080.07777777778,0.0,51.5,19.0,19.0,10.0,60.0,19.5,14.5,14.5,19.5,17.0,12.5,12.5,0.0,5.01999999999998,94.0,16.0,13.928,719.5,32.03,14.097,23.0,-18.0,3.0,0.0,0.0,0.0,16.0,103.0,0.0,16.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,16.0,16.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,716.3,4.443,0.0,13.8804158,0.0,0.0,0.0,0.0,0.0,0.0,,0.50141,0.0,,27.01000000000002
