time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (Today) (km),Distance travelled (total) (km),Distance travelled (Week) (km),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),EV Instant Energy Consumption (kWh/distance) (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,,,,0.0,,,,20.0,,,,,,,,,25.0,24.0,,,,,,,,25.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,13.3,1.3,733.3,0.0,0.0,0.0,28.0,20.0,24.0,22.0,23.0,22.0,23.0,22.0,22.0,0.95329,25.0,24.0,1254.3602777777778,4515697.0,0.0,0.0,5.09236111111111,4.07388888888889,3.81927083333333,25.0,1841.4,1802.7,1373.4,1303.4,0.0,0.0,0.0,0.0,731.0,2524.0,3.82,24.0,3.8,149.0,0.0,1254.36027777778,0.0,59.5,40.0,40.0,4.0,18.0,30.0,10.5,10.0,30.0,40.0,27.0,27.0,0.0,7.860000000000014,88.0,23.5,13.793,736.5,35.93,14.016,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95329,,,28.069999999999986
2.0,13.3,1.3,733.3,0.0,0.0,0.0,28.0,20.0,24.0,22.0,23.0,22.0,23.0,22.0,22.0,0.95329,25.0,24.0,1254.3602777777778,4515697.0,0.0,0.0,5.09236111111111,4.07388888888889,3.81927083333333,25.0,1841.4,1802.7,1373.4,1303.4,0.0,0.0,0.0,0.0,731.0,2524.0,3.82,24.0,3.8,149.0,0.0,1254.36027777778,0.0,59.5,40.0,40.0,4.0,18.0,30.0,10.5,10.0,30.0,40.0,27.0,27.0,0.0,7.860000000000014,88.0,23.5,13.793,736.5,35.93,14.016,33.0,-0.2,3.0,0.0,0.0,,,,,29.0,1.0,,,0.0,,,,,,,29.0,29.0,,,,,,,,,,,,,,,,,,0.0,13.760294,0.0,,,,,,,,,,,,0.95329,,,28.069999999999986
3.0,13.3,1.3,733.3,0.0,0.0,0.0,28.0,20.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0,0.95329,25.0,24.0,1254.361111111111,4515700.0,0.0,0.0,5.09236111111111,4.07388888888889,3.81927083333333,25.0,1841.4,1802.7,1373.4,1303.4,0.0,0.0,0.0,0.0,731.0,2528.0,3.82,24.0,3.8,149.0,0.0,1254.36111111111,0.0,59.5,40.0,40.0,4.0,18.0,30.0,10.5,10.0,30.0,40.0,27.0,27.0,0.0,7.860000000000014,88.0,23.5,13.793,736.5,35.93,14.016,33.0,-0.2,3.0,0.0,0.0,0.0,23.0,192.0,0.0,29.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,29.0,29.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,733.3000000000001,4.442,0.0,13.760294,0.0,,0.0,,,,,2.507830927940383,2.483000918752855,0.0,0.0006919142468116,,0.95329,0.0,,28.069999999999986
4.0,13.3,1.3,733.3,0.0,0.0,0.0,28.0,20.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0,0.95329,25.0,24.0,1254.361111111111,4515700.0,0.0,0.0,5.09236111111111,4.07388888888889,3.81927083333333,25.0,1841.4,1802.7,1373.4,1303.4,0.0,0.0,0.0,0.0,731.0,2528.0,3.82,24.0,3.8,149.0,0.0,1254.36111111111,0.0,59.5,40.0,40.0,3.5,18.0,30.0,10.5,10.0,30.0,40.0,27.0,27.0,0.0,8.240000000000009,88.0,23.5,13.81,736.9000000000001,35.53,14.035,33.0,-0.1,3.0,0.0,0.0,0.0,23.0,192.0,0.0,29.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,29.0,29.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,733.3000000000001,4.442,0.0,13.760294,0.0,0.0,0.0,0.0,16.427492,436.069517,244.759478,2.507830927940383,2.483000918752855,0.0,0.0006919142468116,,0.95329,0.0,,27.289999999999992
5.0,13.3,1.3,733.3,0.0,0.0,0.0,28.0,20.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0,0.95329,25.0,24.0,1254.361111111111,4515700.0,0.0,0.0,5.09236111111111,4.07388888888889,3.81927083333333,25.0,1841.4,1802.7,1373.4,1303.4,0.0,0.0,0.0,0.0,731.0,2528.0,3.82,24.0,3.8,149.0,0.0,1254.36111111111,0.0,59.5,40.0,40.0,3.5,18.0,30.0,10.5,10.0,30.0,40.0,27.0,27.0,0.0,8.240000000000009,88.0,23.5,13.81,736.9000000000001,35.53,14.035,33.0,-0.1,3.0,0.0,0.0,0.0,23.0,192.0,0.0,29.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,29.0,29.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,733.3000000000001,4.443,0.0,13.760294,0.0,0.0,0.0,0.0,16.427492,436.069517,244.759478,2.507830927940383,2.483000918752855,0.0,0.0006919142468116,,0.95329,0.0,,27.289999999999992
6.0,13.3,1.3,733.3,0.0,0.0,0.0,28.0,20.0,24.0,22.0,23.0,22.0,23.0,22.0,22.0,0.95329,25.0,24.0,1254.361666666667,4515702.0,0.0,0.0,5.09236111111111,4.07388888888889,3.81927083333333,25.0,1841.4,1802.7,1373.4,1303.4,0.0,0.0,0.0,0.0,731.0,2528.0,3.82,24.0,3.8,64.0,0.0,1254.36166666667,0.0,59.5,40.0,40.0,3.5,18.0,30.0,10.5,10.0,30.0,41.0,27.0,27.0,0.0,8.199999999999989,88.0,23.5,13.81,736.5,35.42,14.02,33.0,-0.1,3.0,0.0,0.0,0.0,23.0,192.0,0.0,29.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,29.0,29.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,733.3000000000001,4.443,0.0,13.760294,0.0,0.0,0.0,0.0,16.427492,436.069517,244.759478,2.508488094232588,2.483651578448107,0.0,0.0006506596952519,,0.95329,0.0,,27.220000000000013
7.0,13.3,1.3,733.3,0.0,0.0,0.0,28.0,20.0,24.0,22.0,23.0,22.0,23.0,22.0,22.0,0.95329,25.0,24.0,1254.361666666667,4515702.0,0.0,0.0,5.09236111111111,4.07388888888889,3.81927083333333,25.0,1841.4,1802.7,1373.4,1303.4,0.0,0.0,0.0,0.0,731.0,2528.0,3.82,24.0,3.8,64.0,0.0,1254.36166666667,0.0,59.5,40.0,40.0,3.5,18.0,30.0,10.5,10.0,30.0,41.0,27.0,27.0,0.0,8.199999999999989,88.0,23.5,13.81,736.5,35.42,14.02,33.0,-0.1,3.0,0.0,0.0,0.0,23.0,192.0,0.0,29.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,29.0,29.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,733.3000000000001,4.443,0.0,13.7593174,0.0,0.0,0.0,0.0,16.427492,436.069517,244.759478,2.508488094232588,2.483651578448107,0.0,0.0006506596952519,,0.95329,0.0,,27.220000000000013
8.0,13.3,1.3,733.3,0.0,0.0,0.0,28.0,20.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0,0.95329,25.0,24.0,1254.3625,4515705.0,0.0,0.0,5.09236111111111,4.07388888888889,3.81927083333333,25.0,1841.4,1802.7,1373.4,1303.4,0.0,0.0,0.0,0.0,731.0,2528.0,3.82,24.0,3.8,149.0,0.0,1254.3625,0.0,59.5,40.0,40.0,3.5,18.0,30.0,10.0,10.0,30.0,41.0,27.0,27.0,0.0,8.199999999999989,88.0,23.5,13.81,736.5,35.42,14.02,33.0,-0.1,3.0,0.0,0.0,0.0,23.0,192.0,0.0,29.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,29.0,29.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,733.2,4.443,0.0,13.7593174,0.0,0.0,0.0,0.0,16.427492,436.069517,244.759478,2.509115291324776,2.484272565668095,0.0,0.000620987219988,,0.95329,0.0,,27.220000000000013
9.0,13.3,1.3,733.3,0.0,0.0,0.0,28.0,20.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0,0.95329,25.0,24.0,1254.3625,4515705.0,0.0,0.0,5.09236111111111,4.07388888888889,3.81927083333333,25.0,1841.4,1802.7,1373.4,1303.4,0.0,0.0,0.0,0.0,731.0,2528.0,3.82,24.0,3.8,149.0,0.0,1254.3625,0.0,59.5,40.0,40.0,3.5,18.0,30.0,10.0,10.0,30.0,41.0,27.0,27.0,0.0,7.800000000000011,88.0,23.5,13.809,736.2,35.68,14.033,33.0,-0.1,3.0,0.0,0.0,0.0,23.0,192.0,0.0,29.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,29.0,29.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,733.2,4.443,0.0,13.760294,0.0,0.0,0.0,0.0,16.427492,436.069517,244.759478,2.509115291324776,2.484272565668095,0.0,0.000620987219988,,0.95329,0.0,,27.87999999999999
