time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,13.4,2.1,703.1,0.0,0.0,0.0,15.0,20.0,26.0,19.0,25.0,22.0,19.0,24.0,24.0,1.47651,16.0,36.0,1087.66722222222,3915602.0,0.0,0.0,4.88263888888889,3.90611111111111,3.66197916666667,16.0,1680.4,1656.5,1256.0,1198.1,0.0,8690.0,0.0,0.0,701.0,2407.0,3.66,11.0,3.64,73.0,0.0,1087.66722222222,0.0,46.0,16.5,16.5,11.0,61.0,19.5,13.5,13.5,19.5,18.0,14.5,14.5,110.0,0.560000000000002,93.0,18.5,13.852,706.4,24.41,13.992,19.0,-14.3,3.0,0.0,0.0,0.0,16.0,103.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,22.7,30.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,179300.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,703.1,4.442,0.0,13.8003346,108.0,88.0004014455829,0.0,104.064916945222,104.064916945222,74.5000033863638,1.34228181818182,1.4062,0.0,,23.849999999999998
1.0,13.4,1.9,703.2,0.0,0.0,0.0,15.0,20.0,26.0,19.0,25.0,22.0,19.0,24.0,24.0,1.33608,16.0,36.0,1087.66777777778,3915604.0,0.0,0.0,4.88333333333333,3.90666666666667,3.6625,16.0,1680.4,1656.5,1256.0,1198.1,0.0,8697.0,0.0,0.0,701.0,2407.0,3.66,192.0,3.64,73.0,0.0,1087.66777777778,0.0,46.0,16.5,16.5,11.0,61.0,19.5,13.5,13.5,19.5,18.0,14.5,14.5,110.0,0.560000000000002,93.0,18.5,13.851,706.4,23.86,13.979,19.0,-23.1,3.0,0.0,0.0,0.0,16.0,103.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,22.7,30.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,179300.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,703.1,4.442,0.0,13.8003346,108.0,88.0103155657135,0.0,104.123563741611,104.123563741611,82.3303993772828,1.21461818181818,1.47672,0.0,,23.299999999999997
2.0,13.4,1.9,703.2,0.0,0.0,0.0,15.0,20.0,26.0,19.0,25.0,22.0,19.0,24.0,24.0,1.33608,16.0,36.0,1087.66777777778,3915604.0,0.0,0.0,4.88333333333333,3.90666666666667,3.6625,16.0,1680.4,1656.5,1256.0,1198.1,0.0,8697.0,0.0,0.0,701.0,2407.0,3.66,192.0,3.64,73.0,0.0,1087.66777777778,0.0,46.0,16.5,16.5,11.0,61.0,19.5,13.5,13.5,19.5,18.0,14.5,14.5,110.0,0.560000000000002,93.0,18.5,13.851,706.4,23.86,13.979,19.0,-23.1,3.0,0.0,0.0,0.0,16.0,103.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,22.7,30.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,179300.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,703.3,4.443,0.0,13.8003346,108.0,88.0103155657135,0.0,104.123563741611,104.123563741611,82.3303993772828,1.21461818181818,1.47672,0.0,,23.299999999999997
3.0,13.4,2.5,703.4,0.0,0.0,0.0,15.0,20.0,26.0,19.0,25.0,22.0,19.0,24.0,24.0,1.7585,16.0,36.0,1087.66833333333,3915606.0,0.0,0.0,4.88472222222222,3.90777777777778,3.66354166666667,16.0,1680.4,1656.5,1256.0,1198.1,0.0,8697.0,0.0,0.0,701.0,2407.0,3.66,9.0,3.64,73.0,0.0,1087.66833333333,0.0,46.0,16.5,16.5,11.0,61.0,19.5,13.5,13.5,19.5,18.0,14.5,14.5,110.0,0.54000000000002,93.0,18.5,13.852,706.9,24.08,13.977,19.0,0.6,3.0,0.0,0.0,0.0,16.0,103.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,22.7,30.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,179300.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,703.3,4.443,0.0,13.8003346,108.0,88.0203863598233,0.0,104.1831922605,104.1831922605,62.5533124822292,1.59863636363636,1.7585,0.0,,23.539999999999978
4.0,13.4,2.5,703.4,0.0,0.0,0.0,15.0,20.0,26.0,19.0,25.0,22.0,19.0,24.0,24.0,1.7585,16.0,36.0,1087.66833333333,3915606.0,0.0,0.0,4.88472222222222,3.90777777777778,3.66354166666667,16.0,1680.4,1656.5,1256.0,1198.1,0.0,8697.0,0.0,0.0,701.0,2407.0,3.66,9.0,3.64,73.0,0.0,1087.66833333333,0.0,46.0,16.5,16.5,11.0,61.0,19.5,13.5,13.5,19.5,18.0,14.5,14.5,110.0,0.54000000000002,93.0,18.5,13.852,706.9,24.08,13.977,19.0,0.6,3.0,0.0,0.0,0.0,16.0,103.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,22.7,30.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,179300.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,703.4,4.442,0.0,13.8003346,108.0,88.0203863598233,0.0,104.1831922605,104.1831922605,62.5533124822292,1.59863636363636,1.7585,0.0,,23.539999999999978
5.0,13.4,2.6,703.4,0.0,0.0,0.0,15.0,20.0,26.0,19.0,25.0,22.0,19.0,24.0,24.0,1.82884,16.0,36.0,1087.66861111111,3915607.0,0.0,0.0,4.88472222222222,3.90777777777778,3.66354166666667,16.0,1680.4,1656.5,1256.0,1198.1,0.0,8659.0,0.0,0.0,702.0,2406.0,3.66,9.0,3.64,73.0,0.0,1087.66861111111,0.0,46.0,16.5,16.5,11.0,61.0,19.5,13.5,13.5,19.5,18.0,14.5,14.5,110.0,0.560000000000002,93.0,18.5,13.851,706.4,24.1,13.977,19.0,-13.6,3.0,0.0,0.0,0.0,16.0,103.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,22.7,30.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,179300.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,703.4,4.442,0.0,13.8003346,108.0,88.0304473669189,0.0,104.242817014944,104.242817014944,60.1474158482973,1.66258181818182,1.82884,0.0,,23.54
6.0,13.4,2.6,703.4,0.0,0.0,0.0,15.0,20.0,26.0,19.0,25.0,22.0,19.0,24.0,24.0,1.82884,16.0,36.0,1087.66861111111,3915607.0,0.0,0.0,4.88472222222222,3.90777777777778,3.66354166666667,16.0,1680.4,1656.5,1256.0,1198.1,0.0,8659.0,0.0,0.0,702.0,2406.0,3.66,9.0,3.64,73.0,0.0,1087.66861111111,0.0,46.0,16.5,16.5,11.0,61.0,19.5,13.5,13.5,19.5,18.0,14.5,14.5,110.0,0.560000000000002,93.0,18.5,13.851,706.4,24.1,13.977,19.0,-13.6,3.0,0.0,0.0,0.0,16.0,103.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,22.7,30.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,179300.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,702.4,4.442,0.0,13.8096123,109.90625,88.0304473669189,0.0,104.242817014944,104.242817014944,60.1474158482973,1.66258181818182,1.82884,0.0,,23.54
7.0,13.4,17.8,702.1,0.0,0.0,0.0,15.0,20.0,26.0,19.0,25.0,22.0,19.0,24.0,24.0,12.49738,16.0,36.0,1087.66916666667,3915609.0,0.0,0.0,4.87569444444444,3.90055555555556,3.65677083333333,16.0,1680.4,1656.5,1256.0,1198.1,0.0,8647.0,0.0,0.0,700.0,2406.0,3.66,131.0,3.64,73.0,0.0,1087.66916666667,0.0,46.0,16.5,16.5,11.0,61.0,19.5,13.5,13.5,19.5,18.0,14.5,14.5,110.0,0.569999999999993,93.0,18.5,13.852,704.7,23.96,13.983,19.0,-23.5,3.0,0.0,0.0,0.0,16.0,103.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,22.7,30.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,179300.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,702.4,4.442,0.0,13.8096123,109.90625,88.0403254553965,0.0,104.301411634667,104.301411634667,8.80184486668406,11.3612545454545,1.82546,0.0,,23.390000000000008
8.0,13.4,17.8,702.1,0.0,0.0,0.0,15.0,20.0,26.0,19.0,25.0,22.0,19.0,24.0,24.0,12.49738,16.0,36.0,1087.66916666667,3915609.0,0.0,0.0,4.87569444444444,3.90055555555556,3.65677083333333,16.0,1680.4,1656.5,1256.0,1198.1,0.0,8647.0,0.0,0.0,700.0,2406.0,3.66,131.0,3.64,73.0,0.0,1087.66916666667,0.0,46.0,16.5,16.5,11.0,61.0,19.5,13.5,13.5,19.5,18.0,14.5,14.5,110.0,0.569999999999993,93.0,18.5,13.852,704.7,23.96,13.983,19.0,-23.5,3.0,0.0,0.0,0.0,16.0,103.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,22.7,30.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,179300.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,701.1,4.443,0.0,13.7915452,109.90625,88.0403254553965,0.0,104.301411634667,104.301411634667,8.80184486668406,11.3612545454545,1.82546,0.0,,23.390000000000008
9.0,13.4,26.6,701.1,0.0,0.0,0.0,15.0,20.0,26.0,19.0,25.0,22.0,19.0,24.0,24.0,18.64926,16.0,36.0,1087.66972222222,3915611.0,0.0,0.0,4.86875,3.895,3.6515625,16.0,1680.4,1656.5,1256.0,1198.1,0.0,8684.0,0.0,0.0,699.0,2406.0,3.64,9.0,3.64,73.0,0.0,1087.66972222222,0.0,46.0,16.5,16.5,11.0,61.0,19.5,13.5,13.5,19.5,18.0,14.5,14.5,110.0,0.560000000000002,93.0,18.5,13.852,704.8,23.82,13.986,19.0,-1.2,3.0,0.0,0.0,0.0,16.0,103.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,22.7,30.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,179300.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,701.1,4.443,0.0,13.8003346,108.0,88.050364030713,0.0,104.361011046333,104.361011046333,5.89835736109637,16.9538727272727,18.64926,0.0,,23.259999999999998
