time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,,,,0.0,,,,20.0,,,,,,,,,24.0,18.0,,,,,,,,24.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,13.3,0.7,736.8,0.0,0.0,0.0,30.0,20.0,23.0,20.0,20.0,20.0,20.0,19.0,20.0,0.51576,24.0,18.0,1123.4544444444443,4044436.0,0.0,0.0,5.11666666666667,4.09333333333333,3.8375,24.0,1707.6,1667.4,1275.6,1205.8,0.0,0.0,0.0,0.0,736.0,3000.0,3.84,24.0,3.82,61.0,0.0,1123.45444444444,0.0,60.5,27.0,27.0,22.0,18.0,36.0,27.0,31.5,36.0,27.0,30.0,30.0,0.0,16.370000000000005,85.0,19.0,13.832,741.0,40.79,14.079,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,24.419999999999995
2.0,13.3,0.7,736.8,0.0,0.0,0.0,30.0,20.0,23.0,20.0,20.0,20.0,20.0,19.0,20.0,0.51576,24.0,18.0,1123.4544444444443,4044436.0,0.0,0.0,5.11666666666667,4.09333333333333,3.8375,24.0,1707.6,1667.4,1275.6,1205.8,0.0,0.0,0.0,0.0,736.0,3000.0,3.84,24.0,3.82,61.0,0.0,1123.45444444444,0.0,60.5,27.0,27.0,22.0,18.0,36.0,27.0,31.5,36.0,27.0,30.0,30.0,0.0,16.370000000000005,85.0,19.0,13.832,741.0,40.79,14.079,23.0,-0.5,3.0,0.0,0.0,,,,,31.0,1.0,,,0.0,,,,,,,31.0,31.0,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,0.0,13.8013112,0.0,,0.0,,,0.0,,0.0,0.0,,24.419999999999995
3.0,13.4,0.8,736.9,0.0,0.0,0.0,30.0,20.0,23.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58952,24.0,18.0,1123.455,4044438.0,0.0,0.0,5.11736111111111,4.09388888888889,3.83802083333333,24.0,1707.6,1667.4,1275.6,1205.8,0.0,0.0,0.0,0.0,736.0,3000.0,3.84,23.0,3.82,2.0,0.0,1123.455,0.0,60.5,27.0,27.0,22.0,18.0,36.0,27.0,31.5,36.0,27.0,30.0,30.0,0.0,16.370000000000005,85.0,19.0,13.832,741.0,40.79,14.079,23.0,-0.5,3.0,0.0,0.0,0.0,17.0,123.0,0.0,31.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,31.0,31.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.8000000000001,4.443,0.0,13.8013112,0.0,,0.0,,,0.0,,0.5158299999999999,0.0,,24.419999999999995
4.0,13.4,0.8,736.9,0.0,0.0,0.0,30.0,20.0,23.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58952,24.0,18.0,1123.455,4044438.0,0.0,0.0,5.11736111111111,4.09388888888889,3.83802083333333,24.0,1707.6,1667.4,1275.6,1205.8,0.0,0.0,0.0,0.0,736.0,3000.0,3.84,23.0,3.82,2.0,0.0,1123.455,0.0,60.5,27.0,27.0,22.0,18.0,36.0,27.0,31.0,36.0,27.0,30.0,30.0,0.0,15.689999999999998,85.0,19.0,13.855,740.8000000000001,39.8,14.088,23.0,-0.4,3.0,0.0,0.0,0.0,17.0,123.0,0.0,31.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,31.0,31.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.8000000000001,4.443,0.0,13.8013112,0.0,,0.0,0.0,0.0,0.0,,0.5158299999999999,0.0,,24.11
5.0,13.4,0.8,736.9,0.0,0.0,0.0,30.0,20.0,23.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58952,24.0,18.0,1123.455,4044438.0,0.0,0.0,5.11736111111111,4.09388888888889,3.83802083333333,24.0,1707.6,1667.4,1275.6,1205.8,0.0,0.0,0.0,0.0,736.0,3000.0,3.84,23.0,3.82,2.0,0.0,1123.455,0.0,60.5,27.0,27.0,22.0,18.0,36.0,27.0,31.0,36.0,27.0,30.0,30.0,0.0,15.689999999999998,85.0,19.0,13.855,740.8000000000001,39.8,14.088,23.0,-0.4,3.0,0.0,0.0,0.0,17.0,123.0,0.0,31.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,31.0,31.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.9000000000001,4.442,0.0,13.8105889,0.0,,0.0,0.0,0.0,0.0,,0.5158299999999999,0.0,,24.11
6.0,13.4,0.7,736.8,0.0,0.0,0.0,30.0,20.0,23.0,20.0,20.0,20.0,20.0,19.0,20.0,0.51576,24.0,18.0,1123.4558333333334,4044441.0,0.0,0.0,5.11666666666667,4.09333333333333,3.8375,24.0,1707.6,1667.4,1275.6,1205.8,0.0,0.0,0.0,0.0,736.0,2571.0,3.84,24.0,3.82,64.0,0.0,1123.45583333333,0.0,60.5,27.0,27.0,22.0,18.0,36.5,27.0,30.5,36.5,27.0,30.0,30.0,0.0,15.689999999999998,85.0,19.0,13.855,740.8000000000001,39.8,14.088,23.0,-0.4,3.0,0.0,0.0,0.0,17.0,123.0,0.0,31.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,31.0,31.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.9000000000001,4.442,0.0,13.8105889,0.0,0.0,0.0,0.0,0.0,0.0,,0.58944,0.0,,24.11
7.0,13.4,0.7,736.8,0.0,0.0,0.0,30.0,20.0,23.0,20.0,20.0,20.0,20.0,19.0,20.0,0.51576,24.0,18.0,1123.4558333333334,4044441.0,0.0,0.0,5.11666666666667,4.09333333333333,3.8375,24.0,1707.6,1667.4,1275.6,1205.8,0.0,0.0,0.0,0.0,736.0,2571.0,3.84,24.0,3.82,64.0,0.0,1123.45583333333,0.0,60.5,27.0,27.0,22.0,18.0,36.5,27.0,30.5,36.5,27.0,30.0,30.0,0.0,15.189999999999998,85.0,19.0,13.86,740.7,39.53,14.082,23.0,-0.6000000000000001,3.0,0.0,0.0,0.0,17.0,123.0,0.0,31.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,31.0,31.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.9000000000001,4.442,0.0,13.8105889,0.0,0.0,0.0,0.0,0.0,0.0,,0.58944,0.0,,24.340000000000003
8.0,13.3,0.7,736.9,0.0,0.0,0.0,30.0,20.0,23.0,20.0,20.0,20.0,20.0,19.0,20.0,0.51583,24.0,18.0,1123.4563888888888,4044443.0,0.0,0.0,5.11736111111111,4.09388888888889,3.83802083333333,24.0,1707.6,1667.4,1275.6,1205.8,0.0,0.0,0.0,0.0,736.0,2571.0,3.84,24.0,3.82,64.0,0.0,1123.45638888889,0.0,60.5,27.0,27.0,22.0,18.0,36.5,27.0,30.5,36.5,27.0,30.0,30.0,0.0,15.189999999999998,85.0,19.0,13.86,740.7,39.53,14.082,23.0,-0.6000000000000001,3.0,0.0,0.0,0.0,17.0,123.0,0.0,31.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,31.0,31.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.9000000000001,4.443,0.0,13.8105889,0.0,0.0,0.0,0.0,0.0,0.0,,0.5158299999999999,0.0,,24.340000000000003
9.0,13.3,0.7,736.9,0.0,0.0,0.0,30.0,20.0,23.0,20.0,20.0,20.0,20.0,19.0,20.0,0.51583,24.0,18.0,1123.4563888888888,4044443.0,0.0,0.0,5.11736111111111,4.09388888888889,3.83802083333333,24.0,1707.6,1667.4,1275.6,1205.8,0.0,0.0,0.0,0.0,736.0,2571.0,3.84,24.0,3.82,64.0,0.0,1123.45638888889,0.0,60.5,27.0,27.0,22.0,18.0,36.5,27.0,30.0,36.5,27.0,30.0,30.0,0.0,14.400000000000034,85.0,19.0,13.848,740.9000000000001,38.89,14.087,23.0,-0.5,3.0,0.0,0.0,0.0,17.0,123.0,0.0,31.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,31.0,31.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,736.9000000000001,4.443,0.0,13.8105889,0.0,0.0,0.0,0.0,0.0,0.0,,0.5158299999999999,0.0,,24.489999999999966
