time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,,,,0.0,,,,20.0,,,,,,,,,18.0,18.0,,,,,,,,18.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,13.2,1.9,700.5,0.0,0.0,0.0,17.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,21.0,1.33095,18.0,18.0,1090.10833333333,3924390.0,0.0,0.0,4.86458333333333,3.89166666666667,3.6484375,18.0,1680.9,1662.5,1256.3,1202.3,0.0,0.0,0.0,0.0,700.0,3000.0,3.64,34.0,3.64,25.0,0.0,1090.10833333333,0.0,41.5,27.0,27.0,20.5,73.0,21.5,21.0,22.0,21.5,32.0,16.5,16.5,0.0,23.97,85.0,20.5,13.729,704.0,46.46,14.002,23.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,22.490000000000002
2.0,13.2,1.9,700.5,0.0,0.0,0.0,17.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,21.0,1.33095,18.0,18.0,1090.10833333333,3924390.0,0.0,0.0,4.86458333333333,3.89166666666667,3.6484375,18.0,1680.9,1662.5,1256.3,1202.3,0.0,0.0,0.0,0.0,700.0,3000.0,3.64,34.0,3.64,25.0,0.0,1090.10833333333,0.0,41.5,27.0,27.0,20.5,73.0,21.5,21.0,22.0,21.5,32.0,16.5,16.5,0.0,23.97,85.0,20.5,13.729,704.0,46.46,14.002,23.0,0.0,3.0,0.0,0.0,,,,,18.0,1.0,,,0.0,,,,,,,18.0,18.0,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,0.0,13.701698,0.0,,0.0,,,0.0,,0.0,0.0,,22.490000000000002
3.0,13.3,1.9,700.6,0.0,0.0,0.0,17.0,20.0,21.0,20.0,20.0,20.0,20.0,21.0,21.0,1.33114,18.0,18.0,1090.10916666667,3924393.0,0.0,0.0,4.86527777777778,3.89222222222222,3.64895833333333,18.0,1680.9,1662.5,1256.3,1202.3,0.0,0.0,0.0,0.0,700.0,2966.0,3.64,9.0,3.64,49.0,0.0,1090.10916666667,0.0,41.5,29.0,29.0,20.5,73.0,21.5,21.0,21.0,21.5,32.0,16.5,16.5,0.0,23.97,85.0,20.5,13.729,704.0,46.46,14.002,23.0,0.0,3.0,0.0,0.0,0.0,16.0,103.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,700.6,4.443,0.0,13.701698,0.0,,0.0,0.0,0.0,0.0,,1.33114,0.0,,22.490000000000002
4.0,13.3,1.9,700.6,0.0,0.0,0.0,17.0,20.0,21.0,20.0,20.0,20.0,20.0,21.0,21.0,1.33114,18.0,18.0,1090.10916666667,3924393.0,0.0,0.0,4.86527777777778,3.89222222222222,3.64895833333333,18.0,1680.9,1662.5,1256.3,1202.3,0.0,0.0,0.0,0.0,700.0,2966.0,3.64,9.0,3.64,49.0,0.0,1090.10916666667,0.0,41.5,29.0,29.0,20.5,73.0,21.5,21.0,21.0,21.5,32.0,16.5,16.5,0.0,22.68,85.0,20.5,13.756,704.0,45.27,14.005,23.0,0.0,3.0,0.0,0.0,0.0,16.0,103.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,700.6,4.443,0.0,13.7305077,0.0,,0.0,0.0,0.0,0.0,,1.33114,0.0,,22.590000000000003
5.0,13.3,1.8,700.5,0.0,0.0,0.0,17.0,20.0,21.0,20.0,20.0,20.0,20.0,21.0,21.0,1.2609,18.0,18.0,1090.10972222222,3924395.0,0.0,0.0,4.86458333333333,3.89166666666667,3.6484375,18.0,1680.9,1662.5,1256.3,1202.3,0.0,0.0,0.0,0.0,700.0,2966.0,3.64,9.0,3.64,49.0,0.0,1090.10972222222,0.0,41.5,28.5,28.5,20.5,73.0,21.5,21.0,21.0,21.5,32.0,16.5,16.5,0.0,22.68,85.0,20.5,13.756,704.0,45.27,14.005,23.0,0.0,3.0,0.0,0.0,0.0,16.0,103.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,700.5,4.443,0.0,13.7305077,0.0,,0.0,0.0,0.0,0.0,,1.2609,0.0,,22.590000000000003
6.0,13.3,1.8,700.5,0.0,0.0,0.0,17.0,20.0,21.0,20.0,20.0,20.0,20.0,21.0,21.0,1.2609,18.0,18.0,1090.10972222222,3924395.0,0.0,0.0,4.86458333333333,3.89166666666667,3.6484375,18.0,1680.9,1662.5,1256.3,1202.3,0.0,0.0,0.0,0.0,700.0,2966.0,3.64,9.0,3.64,49.0,0.0,1090.10972222222,0.0,41.5,28.5,28.5,19.5,74.0,21.5,21.0,20.0,21.5,32.0,16.5,16.5,0.0,21.65,85.0,20.5,13.778,703.9,43.66,14.032,23.0,-0.1,3.0,0.0,0.0,0.0,16.0,103.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,700.5,4.443,0.0,13.7422269,0.0,0.0,0.0,0.0,0.0,0.0,,1.2609,0.0,,22.009999999999998
7.0,13.3,1.8,700.5,0.0,0.0,0.0,17.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,21.0,1.2609,18.0,18.0,1090.11027777778,3924397.0,0.0,0.0,4.86458333333333,3.89166666666667,3.6484375,18.0,1680.9,1662.5,1256.3,1202.3,0.0,0.0,0.0,0.0,700.0,2966.0,3.64,4.0,3.64,49.0,0.0,1090.11027777778,0.0,41.5,28.5,28.5,19.5,74.0,21.5,21.0,20.0,21.5,32.0,16.5,16.5,0.0,21.65,85.0,20.5,13.778,703.9,43.66,14.032,23.0,-0.1,3.0,0.0,0.0,0.0,16.0,103.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,700.5,4.443,0.0,13.7422269,0.0,0.0,0.0,0.0,0.0,0.0,,1.2609,0.0,,22.009999999999998
8.0,13.3,1.8,700.5,0.0,0.0,0.0,17.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,21.0,1.2609,18.0,18.0,1090.11027777778,3924397.0,0.0,0.0,4.86458333333333,3.89166666666667,3.6484375,18.0,1680.9,1662.5,1256.3,1202.3,0.0,0.0,0.0,0.0,700.0,2966.0,3.64,4.0,3.64,49.0,0.0,1090.11027777778,0.0,41.5,28.5,28.5,18.0,74.0,21.5,21.0,18.5,21.5,32.0,16.5,16.5,0.0,20.74,86.0,20.5,13.785,704.4,43.43,14.043,23.0,-0.1,3.0,0.0,0.0,0.0,16.0,103.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,700.5,4.443,0.0,13.7593174,0.0,0.0,0.0,0.0,0.0,0.0,,1.2609,0.0,,22.69
9.0,13.3,1.8,700.5,0.0,0.0,0.0,17.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,21.0,1.2609,18.0,18.0,1090.11083333333,3924399.0,0.0,0.0,4.86458333333333,3.89166666666667,3.6484375,18.0,1680.9,1662.5,1256.3,1202.3,0.0,0.0,0.0,0.0,700.0,2966.0,3.64,34.0,3.64,133.0,0.0,1090.11083333333,0.0,41.5,28.5,28.5,16.5,74.0,21.5,21.0,17.5,21.5,32.0,16.5,16.5,0.0,20.74,86.0,20.5,13.785,704.4,43.43,14.043,23.0,-0.1,3.0,0.0,0.0,0.0,16.0,103.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,700.5,4.442,0.0,13.7593174,0.0,0.0,0.0,0.0,0.0,0.0,,1.2609,0.0,0.0,22.69
