time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (Today) (km),Distance travelled (total) (km),Distance travelled (Week) (km),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),EV Instant Energy Consumption (kWh/distance) (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,,,,0.0,,,,20.0,,,,,,,,,27.0,32.0,,,,,,,,27.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,13.3,0.6,713.1,0.0,0.0,0.0,26.0,20.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,0.42786,27.0,32.0,1234.6691666666666,4444809.0,0.0,0.0,4.95208333333333,3.96166666666667,3.7140625,27.0,1822.5,1795.2,1359.6,1297.9,0.0,0.0,0.0,0.0,711.0,2396.0,3.7,9.0,3.7,40.0,0.0,1234.66916666667,0.0,47.5,27.0,27.0,23.0,61.0,27.5,28.0,28.0,27.5,30.0,26.0,26.0,0.0,6.2099999999999795,88.0,25.0,13.803,716.4000000000001,28.06,13.969,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42786,,,21.85000000000002
2.0,13.3,0.6,713.1,0.0,0.0,0.0,26.0,20.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,0.42786,27.0,32.0,1234.6691666666666,4444809.0,0.0,0.0,4.95208333333333,3.96166666666667,3.7140625,27.0,1822.5,1795.2,1359.6,1297.9,0.0,0.0,0.0,0.0,711.0,2396.0,3.7,9.0,3.7,40.0,0.0,1234.66916666667,0.0,47.5,27.0,27.0,23.0,61.0,27.5,28.0,28.0,27.5,30.0,26.0,26.0,0.0,6.2099999999999795,88.0,25.0,13.803,716.4000000000001,28.06,13.969,29.0,-0.7000000000000001,3.0,0.0,0.0,,,,,27.0,1.0,,,0.0,,,,,,,27.0,27.0,,,,,,,,,,,,,,,,,,0.0,13.7612706,0.0,,,,,,,,,,,,0.42786,,,21.85000000000002
3.0,13.3,0.5,713.1,0.0,0.0,0.0,26.0,20.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,0.35655,27.0,32.0,1234.67,4444812.0,0.0,0.0,4.95208333333333,3.96166666666667,3.7140625,27.0,1822.5,1795.2,1359.6,1297.9,0.0,0.0,0.0,0.0,711.0,2396.0,3.7,9.0,3.7,40.0,0.0,1234.67,0.0,47.5,27.0,27.0,23.0,61.0,27.5,28.0,28.0,27.5,30.0,26.0,26.0,0.0,6.2099999999999795,88.0,25.0,13.803,716.4000000000001,28.06,13.969,29.0,-0.7000000000000001,3.0,0.0,0.0,0.0,22.0,179.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,713.1,4.442,0.0,13.7612706,0.0,,0.0,,,,,0.0002615697933929,0.0002589799934583,,0.0002589799934583,,0.35655,0.0,,21.85000000000002
4.0,13.3,0.5,713.1,0.0,0.0,0.0,26.0,20.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,0.35655,27.0,32.0,1234.67,4444812.0,0.0,0.0,4.95208333333333,3.96166666666667,3.7140625,27.0,1822.5,1795.2,1359.6,1297.9,0.0,0.0,0.0,0.0,711.0,2396.0,3.7,9.0,3.7,40.0,0.0,1234.67,0.0,47.5,27.0,27.0,23.0,61.0,27.5,28.0,28.0,27.5,30.0,26.0,26.0,0.0,6.110000000000014,88.0,25.0,13.8,716.4000000000001,28.08,13.947,29.0,-0.7000000000000001,3.0,0.0,0.0,0.0,22.0,179.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,713.1,4.442,0.0,13.7695717,0.0,0.0,0.0,0.0,8.205062,412.627201,221.317162,0.0002615697933929,0.0002589799934583,,0.0002589799934583,,0.35655,0.0,,21.969999999999985
5.0,13.3,0.5,713.1,0.0,0.0,0.0,26.0,20.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,0.35655,27.0,32.0,1234.67,4444812.0,0.0,0.0,4.95208333333333,3.96166666666667,3.7140625,27.0,1822.5,1795.2,1359.6,1297.9,0.0,0.0,0.0,0.0,711.0,2396.0,3.7,9.0,3.7,40.0,0.0,1234.67,0.0,47.5,27.0,27.0,23.0,61.0,27.5,28.0,28.0,27.5,30.0,26.0,26.0,0.0,6.110000000000014,88.0,25.0,13.8,716.4000000000001,28.08,13.947,29.0,-0.7000000000000001,3.0,0.0,0.0,0.0,22.0,179.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,713.1,4.443,0.0,13.7695717,0.0,0.0,0.0,0.0,8.205062,412.627201,221.317162,0.0002615697933929,0.0002589799934583,,0.0002589799934583,,0.35655,0.0,,21.969999999999985
6.0,13.3,0.6,713.1,0.0,0.0,0.0,26.0,20.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,0.42786,27.0,32.0,1234.6705555555557,4444814.0,0.0,0.0,4.95208333333333,3.96166666666667,3.7140625,27.0,1822.5,1795.2,1359.6,1297.9,0.0,0.0,0.0,0.0,711.0,2396.0,3.7,9.0,3.7,40.0,0.0,1234.67055555556,0.0,47.5,27.0,27.0,23.0,61.0,27.5,28.0,28.0,27.5,30.0,26.0,26.0,0.0,6.110000000000014,88.0,25.0,13.8,716.4000000000001,28.08,13.947,29.0,-0.7000000000000001,3.0,0.0,0.0,0.0,22.0,179.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,713.1,4.443,0.0,13.7695717,0.0,0.0,0.0,0.0,8.205062,412.627201,221.317162,0.0005671018668269,0.0005614869968583,0.0,0.0003025070034,,0.42786,0.0,,21.969999999999985
7.0,13.3,0.6,713.1,0.0,0.0,0.0,26.0,20.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,0.42786,27.0,32.0,1234.6705555555557,4444814.0,0.0,0.0,4.95208333333333,3.96166666666667,3.7140625,27.0,1822.5,1795.2,1359.6,1297.9,0.0,0.0,0.0,0.0,711.0,2396.0,3.7,9.0,3.7,40.0,0.0,1234.67055555556,0.0,47.5,27.0,27.0,23.0,61.0,27.5,28.0,28.0,27.5,30.0,26.0,26.0,0.0,5.509999999999991,88.0,25.0,13.792,716.0,33.62,13.986,29.0,-0.7000000000000001,3.0,0.0,0.0,0.0,22.0,179.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,713.1,4.443,0.0,13.6899788,0.0,0.0,0.0,0.0,8.205062,412.627201,221.317162,0.0005671018668269,0.0005614869968583,0.0,0.0003025070034,,0.42786,0.0,,28.110000000000007
8.0,13.3,0.7,713.1,0.0,0.0,0.0,26.0,20.0,26.0,25.0,26.0,26.0,25.0,24.0,25.0,0.49917,27.0,32.0,1234.671388888889,4444817.0,0.0,0.0,4.95208333333333,3.96166666666667,3.7140625,27.0,1822.5,1795.2,1359.6,1297.9,0.0,0.0,0.0,0.0,711.0,2396.0,3.7,9.0,3.7,49.0,0.0,1234.67138888889,0.0,47.5,27.0,27.0,23.0,61.0,27.5,28.0,28.0,27.5,30.0,26.0,26.0,0.0,5.509999999999991,88.0,25.0,13.792,716.0,33.62,13.986,29.0,-0.7000000000000001,3.0,0.0,0.0,0.0,22.0,179.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,713.1,4.443,0.0,13.6899788,0.0,0.0,0.0,0.0,8.205062,412.627201,221.317162,0.0009164749173964,0.0009074009083133,0.0,0.000345913911455,,0.4991699999999999,0.0,,28.110000000000007
9.0,13.3,0.7,713.1,0.0,0.0,0.0,26.0,20.0,26.0,25.0,26.0,26.0,25.0,24.0,25.0,0.49917,27.0,32.0,1234.671388888889,4444817.0,0.0,0.0,4.95208333333333,3.96166666666667,3.7140625,27.0,1822.5,1795.2,1359.6,1297.9,0.0,0.0,0.0,0.0,711.0,2396.0,3.7,9.0,3.7,49.0,0.0,1234.67138888889,0.0,47.5,27.0,27.0,23.0,61.0,27.5,28.0,28.0,27.5,30.0,26.0,26.0,0.0,5.840000000000032,88.0,25.0,13.791,716.4000000000001,33.27,13.975,29.0,-0.8,3.0,0.0,0.0,0.0,22.0,179.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,713.1,4.443,0.0,13.6899788,0.0,0.0,0.0,0.0,8.205062,412.627201,221.317162,0.0009164749173964,0.0009074009083133,0.0,0.000345913911455,,0.4991699999999999,0.0,,27.42999999999997
