time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,,,,0.0,,,,20.0,,,,,,,,,16.0,16.0,,,,,,,,16.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,13.5,0.8,719.6,0.0,0.0,0.0,14.0,20.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.57568,16.0,16.0,1040.00027777778,3744001.0,0.0,0.0,4.99722222222222,3.99777777777778,3.74791666666667,16.0,1592.1,1561.2,1189.7,1129.4,0.0,0.0,0.0,0.0,719.0,2779.0,3.74,20.0,3.74,77.0,0.0,1040.00027777778,0.0,52.5,23.0,23.0,5.0,69.0,19.0,13.5,15.0,19.0,17.0,13.5,13.5,0.0,18.98,83.0,18.0,13.994,723.3,40.73,14.218,21.0,-0.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.57568,,0.0,21.749999999999996
2.0,13.5,0.8,719.6,0.0,0.0,0.0,14.0,20.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.57568,16.0,16.0,1040.00027777778,3744001.0,0.0,0.0,4.99722222222222,3.99777777777778,3.74791666666667,16.0,1592.1,1561.2,1189.7,1129.4,0.0,0.0,0.0,0.0,719.0,2779.0,3.74,20.0,3.74,77.0,0.0,1040.00027777778,0.0,52.5,23.0,23.0,5.0,69.0,19.0,13.5,15.0,19.0,17.0,13.5,13.5,0.0,18.98,83.0,18.0,13.994,723.3,40.73,14.218,21.0,-0.2,3.0,0.0,0.0,,,,,19.0,1.0,,,0.0,,,,,,,19.0,19.0,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,0.0,13.960497,0.0,,0.0,,,0.0,,0.57568,0.0,0.0,21.749999999999996
3.0,13.5,0.8,719.6,0.0,0.0,0.0,14.0,20.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.57568,16.0,16.0,1040.00083333333,3744003.0,0.0,0.0,4.99722222222222,3.99777777777778,3.74791666666667,16.0,1592.1,1561.2,1189.7,1129.4,0.0,0.0,0.0,0.0,719.0,2779.0,3.74,9.0,3.74,77.0,0.0,1040.00083333333,0.0,52.5,23.0,23.0,5.5,69.0,19.0,13.5,15.0,19.0,17.0,13.5,13.5,0.0,18.98,83.0,18.0,13.994,723.3,40.73,14.218,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,19.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,19.0,19.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,719.6,4.44,0.0,13.960497,0.0,,0.0,0.0,0.0,0.0,,0.57568,0.0,0.0,21.749999999999996
4.0,13.5,0.8,719.6,0.0,0.0,0.0,14.0,20.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.57568,16.0,16.0,1040.00083333333,3744003.0,0.0,0.0,4.99722222222222,3.99777777777778,3.74791666666667,16.0,1592.1,1561.2,1189.7,1129.4,0.0,0.0,0.0,0.0,719.0,2779.0,3.74,9.0,3.74,77.0,0.0,1040.00083333333,0.0,52.5,23.0,23.0,5.5,69.0,19.0,13.5,15.0,19.0,17.0,13.5,13.5,0.0,18.11,83.0,18.0,13.983,723.5,40.05,14.21,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,19.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,19.0,19.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,719.6,4.44,0.0,13.9404767,0.0,,0.0,0.0,0.0,0.0,,0.57568,0.0,0.0,21.939999999999998
5.0,13.5,0.8,719.6,0.0,0.0,0.0,14.0,20.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.57568,16.0,16.0,1040.00166666667,3744006.0,0.0,0.0,4.99722222222222,3.99777777777778,3.74791666666667,16.0,1592.1,1561.2,1189.7,1129.4,0.0,0.0,0.0,0.0,718.0,2645.0,3.74,24.0,3.74,77.0,0.0,1040.00166666667,0.0,52.5,23.0,23.0,6.0,69.0,19.0,14.0,15.0,19.0,17.0,13.5,13.5,0.0,18.11,83.0,18.0,13.983,723.5,40.05,14.21,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,19.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,19.0,19.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,719.6,4.442,0.0,13.9404767,0.0,0.0,0.0,0.0,0.0,0.0,,0.57568,0.0,0.0,21.939999999999998
6.0,13.5,0.8,719.6,0.0,0.0,0.0,14.0,20.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.57568,16.0,16.0,1040.00166666667,3744006.0,0.0,0.0,4.99722222222222,3.99777777777778,3.74791666666667,16.0,1592.1,1561.2,1189.7,1129.4,0.0,0.0,0.0,0.0,718.0,2645.0,3.74,24.0,3.74,77.0,0.0,1040.00166666667,0.0,52.5,23.0,23.0,6.0,69.0,19.0,14.0,15.0,19.0,17.0,13.5,13.5,0.0,17.26,83.0,18.0,13.971,723.2,47.8,14.235,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,19.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,19.0,19.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,719.6,4.442,0.0,13.9087372,0.0,0.0,0.0,0.0,0.0,0.0,,0.57568,0.0,0.0,30.539999999999996
7.0,13.5,0.9,719.5,0.0,0.0,0.0,14.0,20.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.64755,16.0,16.0,1040.00222222222,3744008.0,0.0,0.0,4.99652777777778,3.99722222222222,3.74739583333333,16.0,1592.1,1561.2,1189.7,1129.4,0.0,0.0,0.0,0.0,719.0,2645.0,3.74,9.0,3.74,49.0,0.0,1040.00222222222,0.0,52.5,23.0,23.0,6.5,69.0,19.0,14.0,15.0,19.0,17.0,13.5,13.5,0.0,17.26,83.0,18.0,13.971,723.2,47.8,14.235,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,19.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,19.0,19.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,719.5,4.443,0.0,13.9087372,0.0,0.0,0.0,0.0,0.0,0.0,,0.5756,0.0,0.0,30.539999999999996
8.0,13.5,0.9,719.5,0.0,0.0,0.0,14.0,20.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.64755,16.0,16.0,1040.00222222222,3744008.0,0.0,0.0,4.99652777777778,3.99722222222222,3.74739583333333,16.0,1592.1,1561.2,1189.7,1129.4,0.0,0.0,0.0,0.0,719.0,2645.0,3.74,9.0,3.74,49.0,0.0,1040.00222222222,0.0,52.5,23.0,23.0,6.5,69.0,19.0,14.0,15.0,19.0,17.0,13.5,13.5,0.0,16.42,83.0,18.0,13.95,723.2,55.7,14.227,21.0,-210.1,3.0,0.0,0.0,0.0,15.0,74.0,0.0,19.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,19.0,19.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,719.5,4.443,0.0,13.8906701,0.0,0.0,0.0,0.0,0.0,0.0,,0.5756,0.0,0.0,39.28
9.0,13.5,2.2,719.4,0.0,0.0,0.0,14.0,20.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,1.58268,16.0,16.0,1040.00277777778,3744010.0,0.0,0.0,4.99583333333333,3.99666666666667,3.746875,16.0,1592.1,1561.2,1189.7,1129.4,0.0,-157.0,0.0,0.0,718.0,2645.0,3.74,9.0,3.74,85.0,0.0,1040.00277777778,0.0,52.5,22.5,22.5,6.5,69.0,18.5,14.5,15.0,18.5,17.0,13.5,13.5,2.0,16.42,83.0,18.0,13.95,723.2,55.7,14.227,21.0,-210.1,3.0,0.0,0.0,0.0,15.0,74.0,0.0,19.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,19.0,19.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,719.5,4.442,0.0,13.8906701,0.0,0.634946645788278,0.0,0.0010850545555555,0.0010850545555555,1.26367932873354,79.134,0.64746,0.0,0.0067195950478185,39.28
