time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
0.0,,,,0.0,,,,20.0,,,,,,,,,17.0,26.0,,,,,,,,17.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,13.3,0.7,712.9,0.0,0.0,0.0,16.0,20.0,19.0,18.0,19.0,18.0,17.0,18.0,18.0,0.49903,17.0,26.0,1020.10944444444,3672394.0,0.0,0.0,4.95069444444444,3.96055555555556,3.71302083333333,17.0,1573.8,1547.1,1176.5,1119.4,0.0,0.0,0.0,0.0,711.0,2585.0,3.7,24.0,3.7,77.0,0.0,1020.10944444444,0.0,49.5,19.5,19.5,17.5,60.0,20.5,19.0,20.0,20.5,22.0,15.5,15.5,0.0,13.61,85.0,20.5,13.811,716.4,36.18,14.025,26.0,-1.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,22.57
2.0,13.3,0.7,712.9,0.0,0.0,0.0,16.0,20.0,19.0,18.0,19.0,18.0,17.0,18.0,18.0,0.49903,17.0,26.0,1020.10944444444,3672394.0,0.0,0.0,4.95069444444444,3.96055555555556,3.71302083333333,17.0,1573.8,1547.1,1176.5,1119.4,0.0,0.0,0.0,0.0,711.0,2585.0,3.7,24.0,3.7,77.0,0.0,1020.10944444444,0.0,49.5,19.5,19.5,17.5,60.0,20.5,19.0,20.0,20.5,22.0,15.5,15.5,0.0,13.61,85.0,20.5,13.811,716.4,36.18,14.025,26.0,-1.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,712.9,4.44,0.0,13.7715249,0.0,,0.0,,,0.0,,0.0,0.0,0.0,22.57
3.0,13.3,0.7,712.9,0.0,0.0,0.0,16.0,20.0,19.0,18.0,19.0,18.0,17.0,18.0,18.0,0.49903,17.0,26.0,1020.11027777778,3672397.0,0.0,0.0,4.95069444444444,3.96055555555556,3.71302083333333,17.0,1573.8,1547.1,1176.5,1119.4,0.0,0.0,0.0,0.0,711.0,2585.0,3.7,9.0,3.7,77.0,0.0,1020.11027777778,0.0,49.5,19.5,19.5,17.5,60.0,20.5,19.0,20.0,20.5,22.0,15.5,15.5,0.0,13.61,85.0,20.5,13.811,716.4,36.18,14.025,26.0,-1.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,712.9,4.44,0.0,13.7715249,0.0,,0.0,0.0,0.0,0.0,,0.49903,0.0,0.0,22.57
4.0,13.3,0.7,712.9,0.0,0.0,0.0,16.0,20.0,19.0,18.0,19.0,18.0,17.0,18.0,18.0,0.49903,17.0,26.0,1020.11027777778,3672397.0,0.0,0.0,4.95069444444444,3.96055555555556,3.71302083333333,17.0,1573.8,1547.1,1176.5,1119.4,0.0,0.0,0.0,0.0,711.0,2585.0,3.7,9.0,3.7,77.0,0.0,1020.11027777778,0.0,49.5,19.5,19.5,17.5,60.0,20.5,19.0,20.0,20.5,22.0,15.5,15.5,0.0,13.44,85.0,20.5,13.814,716.4,35.27,14.033,26.0,-1.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,712.9,4.44,0.0,13.7705483,0.0,,0.0,0.0,0.0,0.0,,0.49903,0.0,0.0,21.830000000000005
5.0,13.3,0.7,712.9,0.0,0.0,0.0,16.0,20.0,19.0,18.0,18.0,18.0,17.0,18.0,18.0,0.49903,17.0,26.0,1020.11083333333,3672399.0,0.0,0.0,4.95069444444444,3.96055555555556,3.71302083333333,17.0,1573.8,1547.1,1176.5,1119.4,0.0,0.0,0.0,0.0,711.0,2585.0,3.7,9.0,3.7,78.0,0.0,1020.11083333333,0.0,49.5,19.5,19.5,17.5,60.0,20.5,19.0,20.0,20.5,22.0,15.5,15.5,0.0,13.44,85.0,20.5,13.814,716.4,35.27,14.033,26.0,-1.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,712.9,4.441,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,,0.49903,0.0,0.0,21.830000000000005
6.0,13.3,0.7,712.9,0.0,0.0,0.0,16.0,20.0,19.0,18.0,18.0,18.0,17.0,18.0,18.0,0.49903,17.0,26.0,1020.11083333333,3672399.0,0.0,0.0,4.95069444444444,3.96055555555556,3.71302083333333,17.0,1573.8,1547.1,1176.5,1119.4,0.0,0.0,0.0,0.0,711.0,2585.0,3.7,9.0,3.7,78.0,0.0,1020.11083333333,0.0,49.5,19.5,19.5,17.5,60.0,20.5,19.0,20.0,20.5,22.0,15.5,15.5,0.0,13.25,85.0,20.5,13.813,716.4,35.28,14.01,26.0,-1.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,712.9,4.441,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,,0.49903,0.0,0.0,22.03
7.0,13.3,0.7,712.9,0.0,0.0,0.0,16.0,20.0,19.0,18.0,19.0,18.0,17.0,18.0,18.0,0.49903,17.0,26.0,1020.11138888889,3672401.0,0.0,0.0,4.95069444444444,3.96055555555556,3.71302083333333,17.0,1573.8,1547.1,1176.5,1119.4,0.0,0.0,0.0,0.0,711.0,2585.0,3.7,21.0,3.7,64.0,0.0,1020.11138888889,0.0,49.5,19.5,19.5,17.5,60.0,20.5,19.0,19.5,20.5,22.0,15.5,15.5,0.0,13.25,85.0,20.5,13.813,716.4,35.28,14.01,26.0,-1.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,712.9,4.443,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,,0.49903,0.0,0.0,22.03
8.0,13.3,0.7,712.9,0.0,0.0,0.0,16.0,20.0,19.0,18.0,19.0,18.0,17.0,18.0,18.0,0.49903,17.0,26.0,1020.11138888889,3672401.0,0.0,0.0,4.95069444444444,3.96055555555556,3.71302083333333,17.0,1573.8,1547.1,1176.5,1119.4,0.0,0.0,0.0,0.0,711.0,2585.0,3.7,21.0,3.7,64.0,0.0,1020.11138888889,0.0,49.5,19.5,19.5,17.5,60.0,20.5,19.0,19.5,20.5,22.0,15.5,15.5,0.0,12.64,85.0,20.5,13.8,716.6,35.51,14.016,26.0,-1.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,712.9,4.443,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,,0.49903,0.0,0.0,22.869999999999997
9.0,13.3,0.7,712.9,0.0,0.0,0.0,16.0,20.0,19.0,18.0,19.0,18.0,17.0,18.0,18.0,0.49903,17.0,26.0,1020.11194444444,3672403.0,0.0,0.0,4.95069444444444,3.96055555555556,3.71302083333333,17.0,1573.8,1547.1,1176.5,1119.4,0.0,0.0,0.0,0.0,711.0,2580.0,3.7,9.0,3.7,40.0,0.0,1020.11194444444,0.0,49.5,19.5,19.5,17.5,60.0,20.5,19.0,19.5,20.5,22.0,15.5,15.5,0.0,12.64,85.0,20.5,13.8,716.6,35.51,14.016,26.0,-1.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,20.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,20.0,20.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,712.9,4.444,0.0,13.7705483,0.0,0.0,0.0,0.0,0.0,0.0,,0.49903,0.0,0.0,22.869999999999997
