time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (Today) (km),Distance travelled (total) (km),Distance travelled (Week) (km),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),EV Instant Energy Consumption (kWh/distance) (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
2204.0,13.3,35.8,773.0,0.0,0.0,0.0,21.0,20.0,25.0,24.0,25.0,24.0,24.0,23.0,24.0,27.6734,25.0,38.0,1199.6875,4318875.0,0.0,0.0,5.36805555555556,4.29444444444444,4.02604166666667,25.0,1781.5,1712.6,1330.6,1238.8,0.0,8390.0,0.0,0.0,770.0,2370.0,4.02,11.0,4.02,120.0,0.0,1199.6875,0.0,82.0,31.0,31.0,10.5,44.0,23.0,23.0,20.0,23.0,28.0,21.5,21.5,107.0,0.2800000000000295,97.0,26.5,13.793,776.7,23.85,13.924,26.0,-9.8,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,773.2,4.444,14.745905,13.7695717,104.0,78.18152720150617,0.0,47.82910402680551,52.981611,52.981611,52.981611,7.595548042623757,7.520344596657185,3.830393085056409,0.0156551291071722,26.106981132075468,27.673399999999997,0.0,,23.569999999999972
2205.0,13.3,28.9,773.6,0.0,0.0,0.0,21.0,20.0,25.0,24.0,25.0,24.0,24.0,24.0,24.0,22.35704,25.0,38.0,1199.6880555555556,4318877.0,0.0,0.0,5.37222222222222,4.29777777777778,4.02916666666667,25.0,1781.5,1712.6,1330.6,1238.8,0.0,8379.0,0.0,0.0,771.0,2370.0,4.02,11.0,4.02,145.0,0.0,1199.68805555556,0.0,82.0,31.0,31.0,11.0,44.0,23.0,23.0,20.0,23.0,28.0,21.5,21.5,106.0,0.2800000000000295,97.0,26.5,13.793,776.7,23.85,13.924,26.0,-9.8,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,773.8000000000001,4.444,14.745905,13.7695717,104.0,78.20685677851165,0.0,47.88820358480551,53.040711,53.040711,53.040711,7.608166524900984,7.53283814346632,4.785964510507653,0.0124935468091355,20.89442990654205,22.35704,0.0,,23.569999999999972
2206.0,13.3,28.9,773.6,0.0,0.0,0.0,21.0,20.0,25.0,24.0,25.0,24.0,24.0,24.0,24.0,22.35704,25.0,38.0,1199.6880555555556,4318877.0,0.0,0.0,5.37222222222222,4.29777777777778,4.02916666666667,25.0,1781.5,1712.6,1330.6,1238.8,0.0,8379.0,0.0,0.0,771.0,2370.0,4.02,11.0,4.02,145.0,0.0,1199.68805555556,0.0,82.0,31.0,31.0,11.0,44.0,23.0,23.0,20.0,23.0,28.0,21.5,21.5,106.0,0.4700000000000273,97.0,26.5,13.809,776.3000000000001,24.18,13.95,26.0,6.1000000000000005,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,773.8000000000001,4.444,20.0681025,13.7422269,104.0,78.20685677851165,0.0,47.88820358480551,53.040711,53.040711,53.040711,7.608166524900984,7.53283814346632,4.785964510507653,0.0124935468091355,20.89442990654205,22.35704,0.0,,23.709999999999972
2207.0,13.3,34.4,773.1,0.0,0.0,0.0,21.0,20.0,25.0,24.0,25.0,24.0,24.0,24.0,24.0,26.59464,25.0,38.0,1199.6886111111112,4318879.0,0.0,0.0,5.36875,4.295,4.0265625,25.0,1781.5,1712.6,1330.6,1238.8,0.0,8380.0,0.0,0.0,770.0,2375.0,4.02,7.0,4.02,145.0,0.0,1199.68861111111,0.0,82.0,31.0,31.0,11.5,44.0,23.0,23.0,20.0,23.0,28.0,21.5,21.5,106.0,0.4700000000000273,97.0,26.5,13.809,776.3000000000001,24.18,13.95,26.0,6.1000000000000005,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,773.3000000000001,4.443,20.0681025,13.7422269,104.0,78.23215771009066,0.0,47.94734394397218,53.099851,53.099851,53.099851,7.622938834926102,7.547464192996141,3.985765552758,0.0146260495298199,25.08928301886792,26.59464,0.0,,23.709999999999972
2208.0,13.3,34.4,773.1,0.0,0.0,0.0,21.0,20.0,25.0,24.0,25.0,24.0,24.0,24.0,24.0,26.59464,25.0,38.0,1199.6886111111112,4318879.0,0.0,0.0,5.36875,4.295,4.0265625,25.0,1781.5,1712.6,1330.6,1238.8,0.0,8380.0,0.0,0.0,770.0,2375.0,4.02,7.0,4.02,145.0,0.0,1199.68861111111,0.0,82.0,31.0,31.0,11.5,44.0,23.0,23.0,20.0,23.0,28.0,21.5,21.5,106.0,0.3500000000000227,97.0,26.5,13.793,775.1,24.26,13.928,26.0,16.5,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,773.3000000000001,4.443,24.41375,13.760294,104.0,78.23215771009066,0.0,47.94734394397218,53.099851,53.099851,53.099851,7.622938834926102,7.547464192996141,3.985765552758,0.0146260495298199,25.08928301886792,26.59464,0.0,,23.90999999999998
2209.0,13.3,39.9,772.3,0.0,0.0,0.0,21.0,20.0,25.0,24.0,25.0,24.0,24.0,23.0,24.0,30.81477,25.0,38.0,1199.6891666666668,4318881.0,0.0,0.0,5.36319444444444,4.29055555555556,4.02239583333333,25.0,1781.5,1712.6,1330.6,1238.8,0.0,8455.0,0.0,0.0,770.0,2375.0,4.02,11.0,4.02,84.0,0.0,1199.68916666667,0.0,82.0,31.0,31.0,11.5,44.0,23.0,23.0,20.0,23.0,28.0,21.5,21.5,106.0,0.3500000000000227,97.0,26.5,13.793,775.1,24.26,13.928,26.0,16.5,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,772.4000000000001,4.444,24.41375,13.760294,104.0,78.23215771009066,0.0,47.94734394397218,53.099851,53.099851,53.099851,7.640352421202006,7.564705367526738,3.4399088489058984,0.0172411745305974,29.070537735849054,30.814769999999996,0.0,,23.90999999999998
2210.0,13.3,39.9,772.3,0.0,0.0,0.0,21.0,20.0,25.0,24.0,25.0,24.0,24.0,23.0,24.0,30.81477,25.0,38.0,1199.6891666666668,4318881.0,0.0,0.0,5.36319444444444,4.29055555555556,4.02239583333333,25.0,1781.5,1712.6,1330.6,1238.8,0.0,8455.0,0.0,0.0,770.0,2375.0,4.02,11.0,4.02,84.0,0.0,1199.68916666667,0.0,82.0,31.0,31.0,11.5,44.0,23.0,23.0,20.0,23.0,28.0,21.5,21.5,107.0,0.4000000000000341,97.0,26.5,13.808,774.9000000000001,24.86,13.93,26.0,11.9,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,772.4000000000001,4.444,26.025057500000003,13.7417386,104.0,78.25829303845998,0.0,48.006975813777736,53.159482999999994,53.159482999999994,53.159482999999994,7.640352421202006,7.564705367526738,3.4399088489058984,0.0172411745305974,29.070537735849054,30.814769999999996,0.0,,24.459999999999965
2211.0,13.4,26.0,773.6,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,24.0,24.0,20.1136,25.0,38.0,1199.689722222222,4318883.0,0.0,0.0,5.37222222222222,4.29777777777778,4.02916666666667,25.0,1781.5,1712.7,1330.6,1238.8,0.0,8504.0,0.0,0.0,771.0,2375.0,4.02,36.0,4.02,99.0,0.0,1199.68972222222,0.0,82.0,31.0,31.0,11.5,44.0,23.0,23.0,20.0,23.0,31.0,21.5,21.5,107.0,0.4000000000000341,97.0,26.5,13.808,774.9000000000001,24.86,13.93,26.0,11.9,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,773.0,4.442,26.025057500000003,13.7417386,104.0,78.25829303845998,0.0,48.006975813777736,53.159482999999994,53.159482999999994,53.159482999999994,7.651832752526112,7.576072032204071,5.319783628987352,0.0113666646773333,18.79775700934579,20.1136,0.0,,24.459999999999965
2212.0,13.4,26.0,773.6,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,24.0,24.0,20.1136,25.0,38.0,1199.689722222222,4318883.0,0.0,0.0,5.37222222222222,4.29777777777778,4.02916666666667,25.0,1781.5,1712.7,1330.6,1238.8,0.0,8504.0,0.0,0.0,771.0,2375.0,4.02,36.0,4.02,99.0,0.0,1199.68972222222,0.0,82.0,31.0,31.0,12.0,44.0,23.0,23.0,20.0,23.0,31.0,21.5,21.5,108.0,0.3500000000000227,97.0,26.5,13.793,776.3000000000001,24.49,13.934,26.0,-1.7000000000000002,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,773.0,4.442,17.089625,13.7612706,108.0625,78.28609209589658,0.0,48.06895816277773,53.221464999999995,53.221464999999995,53.221464999999995,7.651832752526112,7.576072032204071,5.319783628987352,0.0113666646773333,18.79775700934579,20.1136,0.0,,24.139999999999976
2213.0,13.3,27.9,773.3,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,23.0,24.0,21.57507,25.0,38.0,1199.6902777777775,4318885.0,0.0,0.0,5.37013888888889,4.29611111111111,4.02760416666667,25.0,1781.5,1712.7,1330.6,1238.8,0.0,8532.0,0.0,0.0,771.0,2375.0,4.02,11.0,4.02,97.0,0.0,1199.69027777778,0.0,82.0,31.5,31.5,12.0,44.0,23.0,23.0,20.0,23.0,32.0,21.5,21.5,108.0,0.3500000000000227,97.0,26.5,13.793,776.3000000000001,24.49,13.934,26.0,-1.7000000000000002,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,773.5,4.444,17.089625,13.7612706,108.0625,78.28609209589658,0.0,48.06895816277773,53.221464999999995,53.221464999999995,53.221464999999995,7.664197064545783,7.588313925292854,5.005777501533021,0.0122418930887824,19.976916666666664,21.575069999999997,0.0,,24.139999999999976
2214.0,13.3,27.9,773.3,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,23.0,24.0,21.57507,25.0,38.0,1199.6902777777775,4318885.0,0.0,0.0,5.37013888888889,4.29611111111111,4.02760416666667,25.0,1781.5,1712.7,1330.6,1238.8,0.0,8532.0,0.0,0.0,771.0,2375.0,4.02,11.0,4.02,97.0,0.0,1199.69027777778,0.0,82.0,31.5,31.5,12.0,44.0,23.0,23.0,20.0,23.0,32.0,21.5,21.5,108.0,0.3899999999999863,97.0,26.5,13.809,776.3000000000001,24.75,13.924,26.0,-2.2,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,773.5,4.444,13.28108,13.740762,108.21875,78.31230549356226,0.0,48.12751137077773,53.280018,53.280018,53.280018,7.664197064545783,7.588313925292854,5.005777501533021,0.0122418930887824,19.976916666666664,21.575069999999997,0.0,0.007045344499307,24.360000000000014
2215.0,13.3,15.4,774.5,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,23.0,24.0,11.9273,25.0,38.0,1199.690833333333,4318887.0,0.0,0.0,5.37847222222222,4.30277777777778,4.03385416666667,25.0,1781.5,1712.7,1330.6,1238.9,0.0,8527.0,0.0,0.0,772.0,2375.0,4.02,6.0,4.02,145.0,0.0,1199.69083333333,0.0,82.0,32.0,32.0,11.5,44.0,23.0,23.0,20.0,23.0,32.0,21.5,21.5,108.0,0.3899999999999863,97.0,26.5,13.809,776.3000000000001,24.75,13.924,26.0,-2.2,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,774.3000000000001,4.443,13.28108,13.740762,108.21875,78.3385244840725,0.0,48.186180597777735,53.33868699999999,53.33868699999999,53.33868699999999,7.670717203583492,7.594769508498507,9.054857344076195,0.0064555832056527,11.043796296296298,11.9273,0.0,0.0070972127065468,24.360000000000014
2216.0,13.3,15.4,774.5,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,23.0,24.0,11.9273,25.0,38.0,1199.690833333333,4318887.0,0.0,0.0,5.37847222222222,4.30277777777778,4.03385416666667,25.0,1781.5,1712.7,1330.6,1238.9,0.0,8527.0,0.0,0.0,772.0,2375.0,4.02,6.0,4.02,145.0,0.0,1199.69083333333,0.0,82.0,32.0,32.0,11.5,44.0,23.0,23.0,20.0,23.0,32.0,21.5,21.5,108.0,0.2599999999999909,97.0,26.5,13.793,777.4000000000001,24.24,13.916,26.0,0.9,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,774.3000000000001,4.443,9.96081,13.760294,108.171875,78.3385244840725,0.0,48.186180597777735,53.33868699999999,53.33868699999999,53.33868699999999,7.670717203583492,7.594769508498507,9.054857344076195,0.0064555832056527,11.043796296296298,11.9273,0.0,0.0070972127065468,23.980000000000008
2217.0,13.3,15.9,774.6,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,24.0,24.0,12.31614,25.0,38.0,1199.691388888889,4318889.0,0.0,0.0,5.37916666666667,4.30333333333333,4.034375,25.0,1781.5,1712.7,1330.6,1238.9,0.0,8478.0,0.0,0.0,772.0,2362.0,4.02,6.0,4.02,50.0,0.0,1199.69138888889,0.0,82.0,32.0,32.0,11.5,44.0,23.0,23.0,20.0,23.0,33.0,21.5,21.5,107.0,0.2599999999999909,97.0,26.5,13.793,777.4000000000001,24.24,13.916,26.0,0.9,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,774.6,4.443,9.96081,13.760294,108.171875,78.36380068954792,0.0,48.24427407805551,53.39678000000001,53.39678000000001,53.39678000000001,7.677459528849717,7.601445078069027,8.768981190535346,0.00667556957052,11.403833333333337,12.31614,0.0,0.0,23.980000000000008
2218.0,13.3,15.9,774.6,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,24.0,24.0,12.31614,25.0,38.0,1199.691388888889,4318889.0,0.0,0.0,5.37916666666667,4.30333333333333,4.034375,25.0,1781.5,1712.7,1330.6,1238.9,0.0,8478.0,0.0,0.0,772.0,2362.0,4.02,6.0,4.02,50.0,0.0,1199.69138888889,0.0,82.0,32.0,32.0,11.5,44.0,23.0,23.0,20.0,23.0,33.0,21.5,21.5,107.0,0.6500000000000341,97.0,26.5,13.808,777.6,23.98,13.949,26.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,774.6,4.443,11.0838425,13.740762,104.0,78.36380068954792,0.0,48.24427407805551,53.39678000000001,53.39678000000001,53.39678000000001,7.677459528849717,7.601445078069027,8.768981190535346,0.00667556957052,11.403833333333337,12.31614,0.0,0.0,23.329999999999966
2219.0,13.4,19.2,774.4,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,24.0,24.0,14.86848,25.0,38.0,1199.6919444444443,4318891.0,0.0,0.0,5.37777777777778,4.30222222222222,4.03333333333333,25.0,1781.5,1712.7,1330.6,1238.9,0.0,8436.0,0.0,0.0,772.0,2362.0,4.02,12.0,4.02,99.0,0.0,1199.69194444444,0.0,82.0,32.5,32.5,10.5,44.0,23.0,23.0,20.0,23.0,33.0,21.5,21.5,107.0,0.6500000000000341,97.0,26.5,13.808,777.6,23.98,13.949,26.0,-0.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,774.5,4.443,11.0838425,13.740762,104.0,78.38976371371868,0.0,48.30405297477773,53.456559,53.456559,53.456559,7.685588172070026,7.609493239673293,7.196431646005508,0.0080481616042666,13.895775700934582,14.86848,0.0,-0.0035990442514162,23.329999999999966
2220.0,13.4,19.2,774.4,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,24.0,24.0,14.86848,25.0,38.0,1199.6919444444443,4318891.0,0.0,0.0,5.37777777777778,4.30222222222222,4.03333333333333,25.0,1781.5,1712.7,1330.6,1238.9,0.0,8436.0,0.0,0.0,772.0,2362.0,4.02,12.0,4.02,99.0,0.0,1199.69194444444,0.0,82.0,32.5,32.5,10.5,44.0,23.0,23.0,20.0,23.0,33.0,21.5,21.5,107.0,0.1999999999999886,97.0,26.5,13.793,776.8000000000001,23.97,13.932,26.0,4.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,774.5,4.443,11.767427500000002,13.7578525,104.0,78.38976371371868,0.0,48.30405297477773,53.456559,53.456559,53.456559,7.685588172070026,7.609493239673293,7.196431646005508,0.0080481616042666,13.895775700934582,14.86848,0.0,-0.0035990442514162,23.77000000000001
2221.0,13.3,19.9,774.2,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,23.0,24.0,15.40658,25.0,38.0,1199.6925,4318893.0,0.0,0.0,5.37638888888889,4.30111111111111,4.03229166666667,25.0,1781.5,1712.7,1330.6,1238.9,0.0,8421.0,0.0,0.0,772.0,2362.0,4.02,9.0,4.02,109.0,0.0,1199.6925,0.0,82.0,32.5,32.5,10.5,44.0,23.0,23.0,20.0,23.0,33.0,21.5,21.5,107.0,0.1999999999999886,97.0,26.5,13.793,776.8000000000001,23.97,13.932,26.0,4.3,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,774.2,4.444,11.767427500000002,13.7578525,104.0,78.41520947244032,0.0,48.3627462554444,53.515252,53.515252,53.515252,7.694404933827784,7.618222706760181,6.945084502855274,0.0087294670868883,14.39867289719626,15.40658,0.0,-0.0035909054037187,23.77000000000001
2222.0,13.3,19.9,774.2,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,23.0,24.0,15.40658,25.0,38.0,1199.6925,4318893.0,0.0,0.0,5.37638888888889,4.30111111111111,4.03229166666667,25.0,1781.5,1712.7,1330.6,1238.9,0.0,8421.0,0.0,0.0,772.0,2362.0,4.02,9.0,4.02,109.0,0.0,1199.6925,0.0,82.0,32.5,32.5,10.5,44.0,23.0,23.0,20.0,23.0,33.0,21.5,21.5,107.0,0.4399999999999977,97.0,26.5,13.794,776.9000000000001,24.15,13.945,26.0,0.5,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,774.2,4.444,11.767427500000002,13.7495514,104.0,78.41520947244032,0.0,48.3627462554444,53.515252,53.515252,53.515252,7.694404933827784,7.618222706760181,6.945084502855274,0.0087294670868883,14.39867289719626,15.40658,0.0,-0.0035909054037187,23.71
2223.0,13.4,23.7,773.9,0.0,0.0,0.0,22.0,20.0,25.0,24.0,25.0,24.0,24.0,24.0,24.0,18.34143,25.0,38.0,1199.6930555555557,4318895.0,0.0,0.0,5.37430555555556,4.29944444444444,4.03072916666667,25.0,1781.5,1712.7,1330.6,1238.9,0.0,8406.0,0.0,0.0,771.0,2362.0,4.02,11.0,4.02,99.0,0.0,1199.69305555556,0.0,82.0,32.5,32.5,10.0,44.0,23.0,23.0,20.0,23.0,33.0,21.5,21.5,107.0,0.4399999999999977,97.0,26.5,13.794,776.9000000000001,24.15,13.945,26.0,0.5,3.0,0.0,0.0,0.0,21.0,157.0,0.0,27.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,27.0,27.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,774.3000000000001,4.444,11.767427500000002,13.7495514,104.0,78.44067110411618,0.0,48.42158083555551,53.574087000000006,53.574087000000006,53.574087000000006,7.704433178186935,7.628151661571223,5.833787223787896,0.0099289548110416,17.141523364485973,18.34143,0.0,-0.0035787774254913,23.71
