time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
112.0,13.8,30.8,737.5,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,22.715,24.0,22.0,8826.55166666667,31775586.0,0.0,0.0,5.12152777777778,4.09722222222222,3.84114583333333,24.0,13832.1,13637.7,10132.6,9807.1,1300.0,1942.0,0.0,0.0,738.0,1684.0,3.84,15.0,3.82,122.0,0.0,8826.55166666666,0.0,66.5,45.5,45.5,2.5,58.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,29.0,13.13,89.0,25.0,14.222,746.0,43.41,14.644,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.7,25.0,25.0,-49.3,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.7,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,743.1,4.432,0.0,14.6997832,17.09375,9.99113267023312,0.0,0.295915970611111,0.295915970611111,1.27668941228263,78.3275862068966,22.715,0.0,-0.0160467362437481,30.279999999999994
113.0,13.4,30.8,737.0,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,22.6996,24.0,22.0,8826.55222222222,31775588.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,24.0,13832.1,13637.7,10132.6,9807.1,1320.0,2542.0,0.0,0.0,737.0,1684.0,3.84,15.0,3.82,80.0,0.0,8826.55222222222,0.0,66.5,45.5,45.5,2.5,58.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,29.0,13.13,89.0,25.0,14.222,746.0,43.41,14.644,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.7,25.0,25.0,2.4,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.7,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,743.1,4.432,0.0,14.6997832,17.09375,9.99113267023312,0.0,0.295915970611111,0.295915970611111,1.27668941228263,78.3275862068966,22.6996,0.0,-0.0160467362437481,30.279999999999994
114.0,13.4,30.8,737.0,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,22.6996,24.0,22.0,8826.55222222222,31775588.0,0.0,0.0,5.11805555555556,4.09444444444444,3.83854166666667,24.0,13832.1,13637.7,10132.6,9807.1,1320.0,2542.0,0.0,0.0,737.0,1684.0,3.84,15.0,3.82,80.0,0.0,8826.55222222222,0.0,66.5,45.5,45.5,2.5,58.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,31.0,,,,,,,,,,,,,,,,,,,,,,,14.1,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,740.1,4.435,0.0,14.6997832,17.09375,10.3626626742937,0.0,0.312445310972222,0.312445310972222,1.3656628310631,73.2245161290323,22.6996,0.0,-0.0160467362437481,
115.0,13.5,4.6,740.1,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,3.40446,24.0,22.0,8826.55277777778,31775590.0,0.0,0.0,5.13958333333333,4.11166666666667,3.8546875,24.0,13832.2,13637.7,10132.6,9807.1,1320.0,2509.0,0.0,0.0,740.0,1684.0,3.86,15.0,3.84,171.0,0.0,8826.55277777778,0.0,66.5,45.5,45.5,2.5,58.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,31.0,,,,,,,,,,,,,,,,,,,,,,,14.1,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,740.1,4.435,0.0,14.6997832,17.09375,10.3626626742937,0.0,0.312445310972222,0.312445310972222,1.3656628310631,73.2245161290323,22.79508,0.0,-0.0160467362437481,
116.0,13.5,4.6,740.1,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,3.40446,24.0,22.0,8826.55277777778,31775590.0,0.0,0.0,5.13958333333333,4.11166666666667,3.8546875,24.0,13832.2,13637.7,10132.6,9807.1,1320.0,2509.0,0.0,0.0,740.0,1684.0,3.86,15.0,3.84,171.0,0.0,8826.55277777778,0.0,66.5,45.5,45.5,2.5,58.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,31.0,,,,,,,,,,,,,,,,,,,,,,,-1.1,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,742.2,4.434,,,,10.3626626742937,0.0,0.312445310972222,0.312445310972222,1.3656628310631,73.2245161290323,22.79508,0.0,-0.0160467362437481,
117.0,13.6,14.0,739.2,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,10.3488,24.0,22.0,8826.55333333333,31775592.0,0.0,0.0,5.13333333333333,4.10666666666667,3.85,24.0,13832.2,13637.7,10132.6,9807.1,1300.0,2531.0,0.0,0.0,739.0,1682.0,3.84,15.0,3.84,73.0,0.0,8826.55333333333,0.0,66.5,45.5,45.5,2.5,58.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,31.0,,,,,,,,,,,,,,,,,,,,,,,-1.1,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,742.2,4.434,,,,10.3626626742937,0.0,0.312445310972222,0.312445310972222,1.3656628310631,73.2245161290323,10.3488,0.0,,
118.0,13.6,14.0,739.2,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,10.3488,24.0,22.0,8826.55333333333,31775592.0,0.0,0.0,5.13333333333333,4.10666666666667,3.85,24.0,13832.2,13637.7,10132.6,9807.1,1300.0,2531.0,0.0,0.0,739.0,1682.0,3.84,15.0,3.84,73.0,0.0,8826.55333333333,0.0,66.5,45.5,45.5,2.5,58.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,31.0,,,,,,,,,,,,,,,,,,,,,,,45.7,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,738.6,4.435,,,,10.3626626742937,0.0,0.312445310972222,0.312445310972222,1.3656628310631,73.2245161290323,10.3488,0.0,,
119.0,13.3,27.0,737.5,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,19.9125,24.0,22.0,8826.55388888889,31775594.0,0.0,0.0,5.12152777777778,4.09722222222222,3.84114583333333,24.0,13832.2,13637.7,10132.6,9807.1,1300.0,2943.0,0.0,0.0,738.0,1682.0,3.84,15.0,3.82,80.0,0.0,8826.55388888889,0.0,66.5,45.5,45.5,2.5,58.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,31.0,,,,,,,,,,,,,,,,,,,,,,,45.7,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,738.6,4.435,,,,10.3626626742937,0.0,0.312445310972222,0.312445310972222,1.3656628310631,73.2245161290323,19.9125,0.0,,
120.0,13.3,27.0,737.5,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,19.9125,24.0,22.0,8826.55388888889,31775594.0,0.0,0.0,5.12152777777778,4.09722222222222,3.84114583333333,24.0,13832.2,13637.7,10132.6,9807.1,1300.0,2943.0,0.0,0.0,738.0,1682.0,3.84,15.0,3.82,80.0,0.0,8826.55388888889,0.0,66.5,45.5,45.5,2.5,58.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,38.0,,,,,,,,,,,,,,,,,,,,,,,44.6,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,738.9,4.433,21.0446525,13.5303047,38.53125,11.7420316901081,0.0,0.372632707694444,0.372632707694444,1.90834902699309,52.4013157894737,19.9125,0.0,0.0583396528171281,
121.0,13.1,2.5,740.1,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,1.85025,24.0,22.0,8826.55444444444,31775596.0,0.0,0.0,5.13958333333333,4.11166666666667,3.8546875,24.0,13832.2,13637.7,10132.6,9807.1,1300.0,3075.0,0.0,0.0,740.0,1682.0,3.84,15.0,3.84,169.0,0.0,8826.55444444444,0.0,66.5,45.5,45.5,2.5,58.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,38.0,,,,,,,,,,,,,,,,,,,,,,,44.6,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,738.9,4.433,21.0446525,13.5303047,38.53125,11.7420316901081,0.0,0.372632707694444,0.372632707694444,1.90834902699309,52.4013157894737,19.9827,0.0,0.0583396528171281,
122.0,13.1,2.5,740.1,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,1.85025,24.0,22.0,8826.55444444444,31775596.0,0.0,0.0,5.13958333333333,4.11166666666667,3.8546875,24.0,13832.2,13637.7,10132.6,9807.1,1300.0,3075.0,0.0,0.0,740.0,1682.0,3.84,15.0,3.84,169.0,0.0,8826.55444444444,0.0,66.5,45.5,45.5,2.5,57.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,39.0,,,,,,,,,,,,,,,,,,,,,,,-25.0,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,739.0,4.435,26.36685,13.3105697,40.21875,12.1923097326461,0.0,0.393421243861111,0.393421243861111,21.0782326712606,4.74423076923077,19.9827,0.0,0.046057688212987,
123.0,12.8,15.0,738.6,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,11.079,24.0,22.0,8826.555,31775598.0,0.0,0.0,5.12916666666667,4.10333333333333,3.846875,24.0,13832.2,13637.7,10132.6,9807.1,1300.0,3197.0,0.0,0.0,739.0,1682.0,3.84,15.0,3.84,80.0,0.0,8826.555,0.0,66.5,45.5,45.5,2.5,57.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,39.0,,,,,,,,,,,,,,,,,,,,,,,-25.0,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,739.0,4.435,26.36685,13.3105697,40.21875,12.1923097326461,0.0,0.393421243861111,0.393421243861111,21.0782326712606,4.74423076923077,1.8465,0.0,0.046057688212987,
124.0,12.8,15.0,738.6,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,11.079,24.0,22.0,8826.555,31775598.0,0.0,0.0,5.12916666666667,4.10333333333333,3.846875,24.0,13832.2,13637.7,10132.6,9807.1,1300.0,3197.0,0.0,0.0,739.0,1682.0,3.84,15.0,3.84,80.0,0.0,8826.555,0.0,66.5,45.5,45.5,2.5,57.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,41.0,,,,,,,,,,,,,,,,,,,,,,,50.3,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,738.7,4.435,15.917765,12.910652,41.6875,12.6681353264454,0.0,0.415640437638889,0.415640437638889,3.70069500857478,27.0219512195122,1.8465,0.0,0.0295789742597726,
125.0,12.5,-15.0,741.6,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,-11.124,24.0,22.0,8826.55555555555,31775600.0,0.0,0.0,5.15,4.12,3.8625,24.0,13832.2,13637.8,10132.6,9807.1,1300.0,3220.0,0.0,0.0,742.0,1682.0,3.86,15.0,3.86,80.0,0.0,8826.55555555556,0.0,66.5,45.5,45.5,2.5,57.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,41.0,-25.18,89.0,25.0,12.948,745.9,10.69,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.4,26.0,25.0,50.3,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,738.7,4.435,15.917765,12.910652,41.6875,12.6681353264454,0.0,0.415640437638889,0.415640437638889,3.70069500857478,27.0219512195122,11.124,0.0,0.0295789742597726,35.87
126.0,12.5,-15.0,741.6,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,-11.124,24.0,22.0,8826.55555555555,31775600.0,0.0,0.0,5.15,4.12,3.8625,24.0,13832.2,13637.8,10132.6,9807.1,1300.0,3220.0,0.0,0.0,742.0,1682.0,3.86,15.0,3.86,80.0,0.0,8826.55555555556,0.0,66.5,46.0,46.0,2.5,57.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,34.0,-25.18,89.0,25.0,12.948,745.9,10.69,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.4,26.0,25.0,21.0,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,744.8,4.433,15.917765,12.910652,41.6875,13.0777702385274,0.0,0.437481462472222,0.437481462472222,-3.05645451276519,-32.7176470588235,11.124,0.0,0.0295789742597726,35.87
127.0,12.8,-38.0,744.6,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,-28.2948,24.0,22.0,8826.55611111111,31775602.0,0.0,0.0,5.17083333333333,4.13666666666667,3.878125,24.0,13832.2,13637.8,10132.6,9807.1,1300.0,2393.0,0.0,0.0,745.0,1668.0,3.88,11.0,3.86,58.0,0.0,8826.55611111111,0.0,66.5,46.0,46.0,2.5,57.0,24.0,18.0,11.5,24.0,37.0,22.5,22.5,34.0,3.18000000000001,89.0,25.0,13.187,747.3,34.97,13.529,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.8,26.0,25.0,21.0,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,744.8,4.433,15.917765,12.910652,41.6875,13.0777702385274,0.0,0.437481462472222,0.437481462472222,-3.05645451276519,-32.7176470588235,-11.169,0.0,0.0295789742597726,31.78999999999999
128.0,12.8,-38.0,744.6,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,-28.2948,24.0,22.0,8826.55611111111,31775602.0,0.0,0.0,5.17083333333333,4.13666666666667,3.878125,24.0,13832.2,13637.8,10132.6,9807.1,1300.0,2393.0,0.0,0.0,745.0,1668.0,3.88,11.0,3.86,58.0,0.0,8826.55611111111,0.0,66.5,45.5,45.5,3.0,57.0,24.0,17.5,11.5,24.0,37.0,22.5,22.5,19.0,3.18000000000001,89.0,25.0,13.187,747.3,34.97,13.529,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.8,26.0,25.0,21.0,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,744.3,4.433,15.917765,12.910652,41.6875,13.1858971444915,0.0,0.44930182375,0.44930182375,-0.67150147730325,-148.92,-11.169,0.0,0.0295789742597726,31.78999999999999
129.0,13.3,-23.4,743.5,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,-17.3979,24.0,22.0,8826.55666666667,31775604.0,0.0,0.0,5.16319444444444,4.13055555555556,3.87239583333333,24.0,13832.2,13637.8,10132.7,9807.1,1300.0,991.0,994.0,0.0,744.0,1668.0,3.86,98.0,3.86,174.0,0.0,8826.55666666667,0.0,66.5,45.5,45.5,3.0,57.0,24.0,17.5,11.5,24.0,37.0,22.5,22.5,19.0,3.18000000000001,89.0,25.0,13.187,747.3,34.97,13.529,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.8,26.0,25.0,58.2,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,744.3,4.433,0.0,13.6704468,16.65625,13.1858971444915,0.0,0.44930182375,0.44930182375,-0.67150147730325,-148.92,-17.3979,0.0,0.0295789742597726,31.78999999999999
130.0,13.3,-23.4,743.5,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,-17.3979,24.0,22.0,8826.55666666667,31775604.0,0.0,0.0,5.16319444444444,4.13055555555556,3.87239583333333,24.0,13832.2,13637.8,10132.7,9807.1,1300.0,991.0,994.0,0.0,744.0,1668.0,3.86,98.0,3.86,174.0,0.0,8826.55666666667,0.0,66.5,45.5,45.5,3.0,57.0,24.0,17.5,11.5,24.0,37.0,22.5,22.5,6.0,3.18000000000001,89.0,25.0,13.187,747.3,34.97,13.529,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.8,26.0,25.0,46.1,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,744.3,4.433,0.78124,14.0596219,5.234375,13.0935607076247,0.0,0.451963088416667,0.451963088416667,-0.344869208352732,-289.965,-17.3979,0.0,-0.115405553761476,31.78999999999999
131.0,13.7,5.1,740.6,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,3.77706,24.0,22.0,8826.55722222222,31775606.0,0.0,0.0,5.14305555555556,4.11444444444444,3.85729166666667,24.0,13832.2,13637.8,10132.7,9807.1,1300.0,431.0,433.0,0.0,741.0,1668.0,3.86,14.0,3.84,80.0,0.0,8826.55722222222,0.0,66.5,46.0,46.0,3.0,57.0,24.0,17.5,11.0,24.0,37.0,22.5,22.5,8.0,3.18000000000001,89.0,25.0,13.187,747.3,34.97,13.529,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.8,26.0,25.0,46.1,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,744.3,4.433,0.78124,14.0596219,5.234375,13.0304197936549,0.0,0.455429194861111,0.455429194861111,2.11804948822629,47.21325,-17.33004,0.0,-0.115405553761476,31.78999999999999
132.0,13.4,25.0,738.3,0.0,0.0,0.0,24.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,18.4575,24.0,22.0,8826.5575,31775607.0,0.0,0.0,5.12708333333333,4.10166666666667,3.8453125,24.0,13832.2,13637.8,10132.7,9807.1,1300.0,966.0,1015.0,0.0,738.0,1668.0,3.84,15.0,3.84,80.0,0.0,8826.5575,0.0,66.5,46.0,46.0,3.0,57.0,24.0,17.5,11.0,24.0,37.0,22.5,22.5,8.0,3.18000000000001,89.0,25.0,13.187,747.3,34.97,13.529,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.8,26.0,25.0,122.9,3.0,0.0,0.0,0.0,443.0,3540.0,0.0,25.0,1.0,0.0,825.6,0.0,0.0,0.6,12.0,0.0,45.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,744.3,4.433,34.0327675,13.8306092,10.515625,13.0304197936549,0.0,0.455429194861111,0.455429194861111,2.11804948822629,47.21325,18.4575,0.0,-0.115405553761476,31.78999999999999
