time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),EV Instant Energy Consumption (kWh/distance) (mi/kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),Distance travelled (total) (km),12V device load (A)
0.0,,,,0.0,,,23.0,,,,,,,37.4,42.8,,,,,,,,,,,,2080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.999999999999999,,,,,,,,,,,,,
1.0,14.1,2.4,726.9,0.0,0.0,0.0,23.0,37.4,39.2,39.2,39.2,39.2,1.74456,37.4,42.8,11316.994444444445,40741180.0,0.0,0.0,5.04791666666667,4.03833333333333,3.7859375,25068.7,24815.9,18477.6,17896.7,2080.0,0.0,0.0,0.0,727.0,2406.0,3.78,13.0,3.78,17.0,0.0,11316.9944444444,0.0,60.0,125.6,,,,,,,2.160000000000025,100.0,14.554,724.5,40.92,14.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74456,,,2.999999999999999,4.000000000000002,2.999999999999999,2.999999999999999,52.0,,67.00000000000001,,7.5,13.000000000000004,,,,,,,38.75999999999998
2.0,14.1,2.4,726.9,0.0,0.0,0.0,23.0,37.4,39.2,39.2,39.2,39.2,1.74456,37.4,42.8,11316.994444444445,40741180.0,0.0,0.0,5.04791666666667,4.03833333333333,3.7859375,25068.7,24815.9,18477.6,17896.7,2080.0,0.0,0.0,0.0,727.0,2406.0,3.78,13.0,3.78,17.0,0.0,11316.9944444444,0.0,60.0,125.6,,,,,,,2.160000000000025,100.0,14.554,724.5,40.92,14.803,,,,,,,,,,,,,-1.9,3.0,0.0,0.0,,,,,46.4,1.0,,,0.0,,,,,,,44.6,44.6,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,0.0,14.5322963,,0.0,,,,,,,,1.74456,0.0,,2.999999999999999,4.000000000000002,2.999999999999999,2.999999999999999,52.0,,67.00000000000001,,7.5,13.000000000000004,,,0.0,,,,38.75999999999998
3.0,14.1,4.7,726.5,0.0,0.0,0.0,23.0,37.4,39.2,39.2,39.2,39.2,3.41455,37.4,42.8,11316.995277777778,40741183.0,0.0,0.0,5.04513888888889,4.03611111111111,3.78385416666667,25068.7,24815.9,18477.6,17896.7,2080.0,0.0,0.0,0.0,727.0,2406.0,3.78,13.0,3.78,17.0,0.0,11316.9952777778,0.0,60.0,126.5,41.9,37.0,99.5,91.4,62.6,36.5,2.160000000000025,100.0,14.554,724.5,40.92,14.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.3000000000001,-1.9,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,44.6,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,726.9000000000001,4.435,0.0,14.5322963,,0.0,,,0.0024301523105954,0.0024060913966291,,0.0024060913966291,,3.41455,0.0,,2.999999999999999,4.000000000000002,2.999999999999999,2.999999999999999,52.5,17.0,68.0,2.5,7.5,13.000000000000004,5.0,5.0,0.0,0.0,,,38.75999999999998
4.0,14.1,4.7,726.5,0.0,0.0,0.0,23.0,37.4,39.2,39.2,39.2,39.2,3.41455,37.4,42.8,11316.995277777778,40741183.0,0.0,0.0,5.04513888888889,4.03611111111111,3.78385416666667,25068.7,24815.9,18477.6,17896.7,2080.0,0.0,0.0,0.0,727.0,2406.0,3.78,13.0,3.78,17.0,0.0,11316.9952777778,0.0,60.0,126.5,41.9,37.0,99.5,91.4,62.6,36.5,1.9399999999999975,100.0,14.555,723.8000000000001,40.78,14.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.3000000000001,-2.1,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,44.6,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,726.9000000000001,4.435,0.0,14.539620800000002,,0.0,,,0.0024301523105954,0.0024060913966291,,0.0024060913966291,,3.41455,0.0,,2.999999999999999,4.000000000000002,2.999999999999999,2.999999999999999,52.5,17.0,68.0,2.5,7.5,13.000000000000004,5.0,5.0,0.0,0.0,,,38.84
5.0,14.1,4.7,726.5,0.0,0.0,0.0,23.0,37.4,39.2,39.2,39.2,39.2,3.41455,37.4,42.8,11316.995277777778,40741183.0,0.0,0.0,5.04513888888889,4.03611111111111,3.78385416666667,25068.7,24815.9,18477.6,17896.7,2080.0,0.0,0.0,0.0,727.0,2406.0,3.78,13.0,3.78,17.0,0.0,11316.9952777778,0.0,60.0,126.5,41.9,37.0,99.5,91.4,62.6,36.5,1.9399999999999975,100.0,14.555,723.8000000000001,40.78,14.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.8000000000001,-2.1,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,44.6,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,726.9000000000001,4.443,0.0,14.539620800000002,,0.0,,,0.0024301523105954,0.0024060913966291,,0.0024060913966291,,3.41455,0.0,,2.999999999999999,4.000000000000002,2.999999999999999,2.999999999999999,52.5,17.0,68.0,2.5,7.5,13.000000000000004,5.0,5.0,0.0,0.0,,,38.84
6.0,14.1,2.4,726.9,0.0,0.0,0.0,23.0,37.4,39.2,39.2,39.2,39.2,1.74456,37.4,42.8,11316.995833333332,40741185.0,0.0,0.0,5.04791666666667,4.03833333333333,3.7859375,25068.7,24815.9,18477.6,17896.7,2080.0,0.0,0.0,0.0,727.0,2406.0,3.78,13.0,3.76,17.0,0.0,11316.9958333333,0.0,60.0,126.5,41.9,37.0,99.5,91.4,62.6,36.5,1.9599999999999795,100.0,14.554,723.9000000000001,40.64,14.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.8000000000001,-1.9,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,44.6,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,726.9000000000001,4.443,0.0,14.539620800000002,,0.0,,,0.0035808074063256,0.0035453538676491,,0.00113926247102,,1.74456,0.0,,2.999999999999999,4.000000000000002,2.999999999999999,2.999999999999999,52.5,17.0,68.0,2.5,7.5,13.000000000000004,5.0,5.0,0.0,0.0,,,38.68000000000002
7.0,14.1,2.4,726.9,0.0,0.0,0.0,23.0,37.4,39.2,39.2,39.2,39.2,1.74456,37.4,42.8,11316.995833333332,40741185.0,0.0,0.0,5.04791666666667,4.03833333333333,3.7859375,25068.7,24815.9,18477.6,17896.7,2080.0,0.0,0.0,0.0,727.0,2406.0,3.78,13.0,3.76,17.0,0.0,11316.9958333333,0.0,60.0,126.5,41.9,37.0,99.5,91.4,62.6,36.5,1.9599999999999795,100.0,14.554,723.9000000000001,40.64,14.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.5,-1.9,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,44.6,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,726.9000000000001,4.438,0.0,14.539620800000002,,0.0,,,0.0035808074063256,0.0035453538676491,,0.00113926247102,,1.74456,0.0,,2.999999999999999,4.000000000000002,2.999999999999999,2.999999999999999,52.5,17.0,68.0,2.5,7.5,13.000000000000004,5.0,5.0,0.0,0.0,,,38.68000000000002
8.0,14.2,5.2,724.6,0.0,0.0,0.0,23.0,37.4,39.2,39.2,39.2,39.2,3.76792,37.4,42.8,11316.996388888889,40741187.0,0.0,0.0,5.03194444444444,4.02555555555556,3.77395833333333,25068.7,24815.9,18477.6,17896.7,2080.0,0.0,0.0,0.0,727.0,2406.0,3.76,16.0,3.76,102.0,0.0,11316.9963888889,0.0,60.0,128.3,,,,,,,3.420000000000016,100.0,14.575,724.6,34.65,14.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.5,-2.0,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,44.6,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,726.9000000000001,4.438,0.0,14.539620800000002,,0.0,,,0.0056221405426258,0.005566475784778,0.0,0.0020211219171288,,3.76792,0.0,,2.999999999999999,4.000000000000002,2.999999999999999,2.999999999999999,53.50000000000001,,69.0,,7.5,13.000000000000004,5.0,5.0,0.0,,,,31.229999999999983
9.0,14.1,2.3,726.9,0.0,0.0,0.0,23.0,37.4,39.2,39.2,39.2,39.2,1.67187,37.4,42.8,11316.996944444443,40741189.0,0.0,0.0,5.04791666666667,4.03833333333333,3.7859375,25068.7,24815.9,18477.6,17896.7,2080.0,0.0,0.0,0.0,727.0,2406.0,3.78,13.0,3.78,17.0,0.0,11316.9969444444,0.0,60.0,128.3,,,,,,,3.420000000000016,100.0,14.575,724.6,34.65,14.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.2,-2.0,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,44.6,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,726.9000000000001,4.438,,,,0.0,,,0.0065102781132112,0.0064458199140705,0.0,0.0008793441292924,,1.67187,0.0,,2.999999999999999,4.000000000000002,2.999999999999999,2.999999999999999,53.50000000000001,,69.0,,7.5,13.000000000000004,5.0,5.0,,,,,31.229999999999983
