time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (total) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),12V device load (A)
151.0,13.5,-9.5,716.3,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.80485,37.4,53.6,11317.658333333333,40743570.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2436.0,3.72,2.0,3.72,17.0,0.0,11317.6583333333,0.0,53.5,102.2,,,,,,,33.25,97.0,13.85,713.4000000000001,44.52,14.149,16.55,16.84,60.0,2.9,2.89,33.39,240.2,0.0,5.33,5.33,10.67,714.3000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.3000000000001,1.491,0.0,13.8706498,,0.0,,,,4.897252622479736,4.848764972752214,0.0,-0.0040096714787097,-6.804849999999999,0.0,,2.000000000000001,5.0,2.999999999999999,2.999999999999999,39.0,,19.0,,7.000000000000001,21.999999999999996,31.000000000000007,19.0,0.0,,,11.270000000000003
152.0,13.5,-9.5,716.3,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.80485,37.4,53.6,11317.658333333333,40743570.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2436.0,3.72,2.0,3.72,17.0,0.0,11317.6583333333,0.0,53.5,102.2,,,,,,,33.44,97.0,13.853,714.0,44.84,14.142,16.55,16.84,60.0,2.9,2.89,33.39,240.2,0.0,5.33,5.33,10.67,714.3000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.3000000000001,1.491,0.0,13.8706498,,0.0,,,,4.897252622479736,4.848764972752214,0.0,-0.0040096714787097,-6.804849999999999,0.0,,2.000000000000001,5.0,2.999999999999999,2.999999999999999,39.0,,19.0,,7.000000000000001,21.999999999999996,31.000000000000007,19.0,0.0,,,11.400000000000006
153.0,13.5,-9.5,716.3,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.80485,37.4,53.6,11317.658333333333,40743570.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2436.0,3.72,2.0,3.72,17.0,0.0,11317.6583333333,0.0,53.5,102.2,,,,,,,33.44,97.0,13.853,714.0,44.84,14.142,16.55,16.830000000000002,60.0,2.18,2.16,33.39,240.4,0.0,5.3100000000000005,5.33,10.64,713.9000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.3000000000001,1.491,0.0,13.8706498,,0.0,,,,4.897252622479736,4.848764972752214,,-0.0040096714787097,-6.804849999999999,0.0,,2.000000000000001,5.0,2.999999999999999,2.999999999999999,39.0,,19.0,,7.000000000000001,21.999999999999996,32.0,19.0,0.0,,,11.400000000000006
154.0,13.5,-9.5,716.3,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.80485,37.4,53.6,11317.659166666666,40743573.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,5.0,3.72,17.0,0.0,11317.6591666667,0.0,53.5,102.2,56.3,33.0,75.2,91.4,70.7,34.7,33.19999999999999,97.0,13.853,713.0,44.68,14.15,16.55,16.830000000000002,60.0,2.18,2.16,33.39,240.4,0.0,5.3100000000000005,5.33,10.64,713.9000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.3000000000001,1.491,0.0,13.8706498,0.0,0.0,42.70952077368169,172.00127318957288,128.77850167521672,4.892143351163141,4.8437062882803374,,-0.0050586844718763,-6.804849999999999,0.0,0.0,2.000000000000001,5.0,2.999999999999999,2.999999999999999,39.0,21.5,19.0,1.5000000000000016,7.000000000000001,21.999999999999996,32.0,19.0,0.0,0.0,0.0,11.480000000000011
155.0,13.5,-9.5,716.3,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.80485,37.4,53.6,11317.659166666666,40743573.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,5.0,3.72,17.0,0.0,11317.6591666667,0.0,53.5,102.2,56.3,33.0,75.2,91.4,70.7,34.7,33.19999999999999,97.0,13.853,713.0,44.68,14.15,16.55,16.830000000000002,60.0,2.18,2.16,33.39,240.4,0.0,5.3100000000000005,5.33,10.64,713.9000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.3000000000001,1.491,0.0,13.8706498,0.0,0.0,42.70952077368169,172.00127318957288,128.77850167521672,4.892143351163141,4.8437062882803374,,-0.0050586844718763,-6.804849999999999,0.0,0.0,2.000000000000001,5.0,2.999999999999999,2.999999999999999,39.0,21.5,19.0,1.5000000000000016,7.000000000000001,21.999999999999996,32.0,19.0,0.0,0.0,0.0,11.480000000000011
156.0,13.5,-9.5,716.3,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.80485,37.4,53.6,11317.66,40743576.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,97.0,3.72,17.0,0.0,11317.66,0.0,53.5,102.2,56.3,33.0,75.2,91.4,70.7,34.7,33.19999999999999,97.0,13.853,713.0,44.68,14.15,16.54,16.830000000000002,60.0,1.97,1.89,33.37,240.5,0.0,5.32,5.3,10.62,713.8000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.3000000000001,1.491,0.0,13.8706498,0.0,0.0,42.70952077368169,172.00127318957288,128.77850167521672,4.887207010945756,4.8388188227185704,0.0,-0.0048874655617666,-6.804849999999999,0.0,0.0,2.000000000000001,5.0,2.999999999999999,2.999999999999999,39.0,21.5,19.0,1.5000000000000016,7.000000000000001,21.999999999999996,32.0,19.0,0.0,0.0,0.0,11.480000000000011
157.0,13.5,-9.5,716.3,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.80485,37.4,53.6,11317.66,40743576.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,97.0,3.72,17.0,0.0,11317.66,0.0,53.5,102.2,56.3,33.0,75.2,91.4,70.7,34.7,33.360000000000014,97.0,13.855,713.5,45.11,14.147,16.54,16.830000000000002,60.0,1.97,1.89,33.37,240.5,0.0,5.32,5.3,10.62,713.8000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.3000000000001,1.491,0.0,13.8706498,0.0,0.0,42.70952077368169,172.00127318957288,128.77850167521672,4.887207010945756,4.8388188227185704,0.0,-0.0048874655617666,-6.804849999999999,0.0,0.0,2.000000000000001,5.0,2.999999999999999,2.999999999999999,39.0,21.5,19.0,1.5000000000000016,7.000000000000001,21.999999999999996,32.0,19.0,0.0,0.0,0.0,11.749999999999986
158.0,13.5,-9.5,716.3,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.80485,37.4,53.6,11317.66,40743576.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,97.0,3.72,17.0,0.0,11317.66,0.0,53.5,102.2,56.3,33.0,75.2,91.4,70.7,34.7,33.360000000000014,97.0,13.855,713.5,45.11,14.147,16.54,16.830000000000002,60.0,1.97,1.89,33.37,240.5,0.0,5.32,5.3,10.62,713.8000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.3000000000001,1.491,0.0,13.879439199999998,0.0,0.0,42.70952077368169,172.00127318957288,128.77850167521672,4.887207010945756,4.8388188227185704,0.0,-0.0048874655617666,-6.804849999999999,0.0,0.0,2.000000000000001,5.0,2.999999999999999,2.999999999999999,39.0,21.5,19.0,1.5000000000000016,7.000000000000001,21.999999999999996,32.0,19.0,0.0,0.0,0.0,11.749999999999986
159.0,13.5,-9.5,716.3,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.80485,37.4,53.6,11317.660555555556,40743578.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,102.0,3.72,17.0,0.0,11317.6605555556,0.0,53.5,102.2,56.3,33.0,75.2,91.4,70.7,34.7,33.360000000000014,97.0,13.855,713.5,45.11,14.147,16.54,16.82,60.0,1.99,1.91,33.36,240.5,0.0,5.33,5.3100000000000005,10.64,713.8000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.3000000000001,1.491,0.0,13.879439199999998,0.0,0.0,42.70952077368169,172.00127318957288,128.77850167521672,4.882229978205491,4.83389106753019,0.0,-0.0049277551883805,-6.804849999999999,0.0,0.0,2.000000000000001,5.0,2.999999999999999,2.999999999999999,39.0,21.5,19.0,1.5000000000000016,7.000000000000001,21.999999999999996,32.0,19.0,0.0,0.0,0.0,11.749999999999986
160.0,13.5,-9.5,716.3,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.80485,37.4,53.6,11317.660555555556,40743578.0,0.0,0.0,4.97430555555556,3.97944444444444,3.73072916666667,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,102.0,3.72,17.0,0.0,11317.6605555556,0.0,53.5,,56.3,33.0,75.2,91.4,70.7,34.7,33.360000000000014,97.0,13.855,713.5,45.11,14.147,16.54,16.82,60.0,1.99,1.91,33.36,240.5,0.0,5.33,5.3100000000000005,10.64,713.8000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.4000000000001,1.493,0.0,13.8706498,0.0,0.0,42.70952077368169,172.00127318957288,128.77850167521672,4.882229978205491,4.83389106753019,0.0,-0.0049277551883805,-6.804849999999999,0.0,0.0,2.000000000000001,5.0,2.999999999999999,2.999999999999999,,21.5,,1.5000000000000016,7.000000000000001,21.999999999999996,32.0,19.0,0.0,0.0,0.0,11.749999999999986
161.0,13.5,-9.5,716.4,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.8058,37.4,53.6,11317.66111111111,40743580.0,0.0,0.0,4.975,3.98,3.73125,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,2.0,3.72,17.0,0.0,11317.6611111111,0.0,53.5,,56.3,33.0,75.2,91.4,70.7,34.7,33.360000000000014,97.0,13.855,713.5,45.11,14.147,16.54,16.85,60.0,2.93,2.9,33.39,240.6,0.0,5.3100000000000005,5.32,10.64,714.7,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.4000000000001,1.493,0.0,13.8706498,0.0,0.0,42.70952077368169,172.00127318957288,128.77850167521672,4.87822218599126,4.82992295642699,0.0,-0.0039681111032,-6.8058000000000005,0.0,0.0,2.000000000000001,5.0,2.999999999999999,2.999999999999999,,21.5,,1.5000000000000016,7.000000000000001,21.999999999999996,32.0,19.0,0.0,0.0,0.0,11.749999999999986
162.0,13.5,-9.5,716.4,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.8058,37.4,53.6,11317.66111111111,40743580.0,0.0,0.0,4.975,3.98,3.73125,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,2.0,3.72,17.0,0.0,11317.6611111111,0.0,53.5,,56.3,33.0,75.2,91.4,70.7,34.7,33.379999999999995,97.0,13.858,714.2,44.81,14.146,16.54,16.85,60.0,2.93,2.9,33.39,240.6,0.0,5.3100000000000005,5.32,10.64,714.7,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.4000000000001,1.493,0.0,13.8804158,0.0,0.0,42.70952077368169,172.00127318957288,128.77850167521672,4.87822218599126,4.82992295642699,0.0,-0.0039681111032,-6.8058000000000005,0.0,0.0,2.000000000000001,5.0,2.999999999999999,2.999999999999999,,21.5,,1.5000000000000016,7.000000000000001,21.999999999999996,32.0,19.0,0.0,0.0,0.0,11.430000000000007
163.0,13.5,-9.5,716.4,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.8058,37.4,53.6,11317.66111111111,40743580.0,0.0,0.0,4.975,3.98,3.73125,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,2.0,3.72,17.0,0.0,11317.6611111111,0.0,53.5,,,,,,,,33.379999999999995,97.0,13.858,714.2,44.81,14.146,16.55,16.85,60.0,2.01,1.93,33.4,240.4,0.0,5.34,5.32,10.66,713.6,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.4000000000001,1.492,0.0,13.8804158,,0.0,,,,4.87822218599126,4.82992295642699,0.0,-0.0039681111032,-6.8058000000000005,0.0,,2.000000000000001,5.0,2.999999999999999,2.999999999999999,,,,,7.000000000000001,21.999999999999996,32.0,19.0,0.0,,,11.430000000000007
164.0,13.5,-9.5,716.4,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.8058,37.4,53.6,11317.661944444444,40743583.0,0.0,0.0,4.975,3.98,3.73125,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,97.0,3.72,17.0,0.0,11317.6619444444,0.0,54.0,,,,,,,,33.30000000000001,97.0,13.859,713.3000000000001,44.47,14.148,16.55,16.85,60.0,2.01,1.93,33.4,240.4,0.0,5.34,5.32,10.66,713.6,0.0,0.0,3.4,911.0,2860.0,2.0,64.4,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.4000000000001,1.492,0.0,13.8804158,,0.0,,,,4.8731165840454445,4.8248679049954895,0.0,-0.0050550514315,-6.8058000000000005,0.0,,2.000000000000001,5.0,2.999999999999999,2.999999999999999,,,,,7.000000000000001,21.999999999999996,32.0,19.0,0.0,,,11.169999999999987
165.0,13.5,-9.5,716.4,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.8058,37.4,53.6,11317.661944444444,40743583.0,0.0,0.0,4.975,3.98,3.73125,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,97.0,3.72,17.0,0.0,11317.6619444444,0.0,54.0,,,,,,,,33.30000000000001,97.0,13.859,713.3000000000001,44.47,14.148,16.55,16.85,60.0,2.01,1.93,33.4,240.4,0.0,5.34,5.32,10.66,713.6,0.0,0.0,3.4,911.0,2860.0,2.0,66.2,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.4000000000001,1.492,0.0,13.8892052,,0.0,,,,4.8731165840454445,4.8248679049954895,0.0,-0.0050550514315,-6.8058000000000005,0.0,,2.000000000000001,5.0,2.999999999999999,2.999999999999999,,,,,7.000000000000001,21.999999999999996,32.0,19.0,0.0,,,11.169999999999987
166.0,13.5,-9.5,716.4,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.8058,37.4,53.6,11317.662777777778,40743586.0,0.0,0.0,4.975,3.98,3.73125,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,4.0,3.72,17.0,0.0,11317.6627777778,0.0,54.0,101.3,,,,,,,33.30000000000001,97.0,13.859,713.3000000000001,44.47,14.148,16.56,16.85,60.0,2.49,2.5,33.410000000000004,240.5,0.0,5.32,5.3,10.62,713.9000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,66.2,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.4000000000001,1.491,0.0,13.8892052,,0.0,,,,4.868125131294982,4.819925872569289,0.0,-0.0049420324262,-6.8058000000000005,0.0,,2.000000000000001,5.0,2.999999999999999,2.999999999999999,38.5,,19.0,,7.000000000000001,21.999999999999996,32.0,19.0,0.0,,,11.169999999999987
167.0,13.5,-9.5,716.4,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.8058,37.4,53.6,11317.662777777778,40743586.0,0.0,0.0,4.975,3.98,3.73125,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,4.0,3.72,17.0,0.0,11317.6627777778,0.0,54.0,101.3,,,,,,,33.26999999999998,98.0,13.86,713.3000000000001,41.93,14.15,16.56,16.85,60.0,2.49,2.5,33.410000000000004,240.5,0.0,5.32,5.3,10.62,713.9000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,66.2,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.4000000000001,1.491,0.0,13.8892052,,0.0,,,,4.868125131294982,4.819925872569289,0.0,-0.0049420324262,-6.8058000000000005,0.0,,2.000000000000001,5.0,2.999999999999999,2.999999999999999,38.5,,19.0,,7.000000000000001,21.999999999999996,32.0,19.0,0.0,,,8.660000000000018
168.0,13.5,-9.5,716.4,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.8058,37.4,53.6,11317.662777777778,40743586.0,0.0,0.0,4.975,3.98,3.73125,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,4.0,3.72,17.0,0.0,11317.6627777778,0.0,54.0,101.3,,,,,,,33.26999999999998,98.0,13.86,713.3000000000001,41.93,14.15,16.56,16.85,60.0,2.49,2.5,33.410000000000004,240.5,0.0,5.32,5.3,10.62,713.9000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,66.2,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.4000000000001,1.491,0.0,13.8813924,,0.0,,,,4.868125131294982,4.819925872569289,,-0.0049420324262,-6.8058000000000005,0.0,,2.000000000000001,5.0,2.999999999999999,2.999999999999999,38.5,,19.0,,7.000000000000001,21.999999999999996,32.0,19.0,0.0,,,8.660000000000018
169.0,13.5,-9.5,716.5,0.0,0.0,0.0,23.0,39.2,41.0,39.2,41.0,39.2,-6.80675,37.4,53.6,11317.663333333334,40743588.0,0.0,0.0,4.97569444444444,3.98055555555556,3.73177083333333,25070.7,24825.3,18479.0,17903.3,0.0,0.0,0.0,0.0,716.0,2437.0,3.72,2.0,3.72,17.0,0.0,11317.6633333333,0.0,54.0,100.4,,,,,,,33.26999999999998,98.0,13.86,713.3000000000001,41.93,14.15,16.55,16.84,60.0,2.67,2.65,33.39,240.3,0.0,5.3100000000000005,5.3100000000000005,10.62,714.3000000000001,0.0,0.0,3.4,911.0,2860.0,2.0,66.2,1.0,35.9,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,716.4000000000001,1.491,0.0,13.8813924,,0.0,,,,4.863410795470269,4.8152582133369,,-0.0046676592323888,-6.80675,0.0,,2.000000000000001,5.0,2.999999999999999,2.999999999999999,38.0,,19.0,,7.000000000000001,21.999999999999996,33.0,20.0,0.0,,,8.660000000000018
