time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (total) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),12V device load (A)
10.0,12.7,-3.2,703.0,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-2.2496,37.4,50.0,11307.027777777776,40705300.0,0.0,0.0,4.88194444444444,3.90555555555556,3.66145833333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,703.0,3000.0,3.66,4.0,3.66,17.0,0.0,11307.0277777778,0.0,47.0,115.7,39.2,47.0,100.4,102.2,71.6,32.0,-13.649999999999975,99.0,13.087,699.9000000000001,0.52,13.078,2.65,2.46,60.0,2.49,2.45,5.1000000000000005,246.2,0.0,-0.01,0.0,-0.01,700.4000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,14.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,702.3000000000001,1.491,0.0,13.2197459,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.657668690849372,10.552147218662745,0.0,-0.0015486525100444,-2.2496,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,46.5,21.999999999999996,14.000000000000002,0.0,9.5,8.0,2.999999999999999,2.000000000000001,0.0,0.0,0.0,14.169999999999975
11.0,13.0,-9.9,704.6,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.97554,37.4,50.0,11307.028333333334,40705302.0,0.0,0.0,4.89305555555556,3.91444444444444,3.66979166666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,102.0,3.66,17.0,0.0,11307.0283333333,0.0,47.0,,39.2,47.0,100.4,102.2,71.6,32.0,-13.649999999999975,99.0,13.087,699.9000000000001,0.52,13.078,16.55,16.8,60.0,2.43,2.45,33.36,241.9,0.0,5.32,5.32,10.64,703.1,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,704.6,1.492,0.0,13.2197459,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.653671083972874,10.54818919205235,0.0,-0.003958026610395,-6.9755400000000005,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,,21.999999999999996,,0.0,9.5,8.0,2.999999999999999,2.000000000000001,0.0,0.0,0.0,14.169999999999975
12.0,13.0,-9.9,704.6,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.97554,37.4,50.0,11307.028333333334,40705302.0,0.0,0.0,4.89305555555556,3.91444444444444,3.66979166666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,102.0,3.66,17.0,0.0,11307.0283333333,0.0,47.0,,39.2,47.0,100.4,102.2,71.6,32.0,15.840000000000032,99.0,13.363,702.6,37.07,13.765,16.55,16.8,60.0,2.43,2.45,33.36,241.9,0.0,5.32,5.32,10.64,703.1,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,704.6,1.492,0.0,13.2197459,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.653671083972874,10.54818919205235,0.0,-0.003958026610395,-6.9755400000000005,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,,21.999999999999996,,0.0,9.5,7.000000000000001,2.999999999999999,2.000000000000001,0.0,0.0,0.0,21.22999999999997
13.0,13.0,-9.9,704.6,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.97554,37.4,50.0,11307.028333333334,40705302.0,0.0,0.0,4.89305555555556,3.91444444444444,3.66979166666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,102.0,3.66,17.0,0.0,11307.0283333333,0.0,47.0,,39.2,47.0,100.4,102.2,71.6,32.0,15.840000000000032,99.0,13.363,702.6,37.07,13.765,16.55,16.8,60.0,2.43,2.45,33.36,241.9,0.0,5.32,5.32,10.64,703.1,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,704.5,1.493,0.0,13.6704468,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.653671083972874,10.54818919205235,0.0,-0.003958026610395,-6.9755400000000005,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,,21.999999999999996,,0.0,9.5,7.000000000000001,2.999999999999999,2.000000000000001,0.0,0.0,0.0,21.22999999999997
14.0,13.5,-9.1,704.5,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.41095,37.4,50.0,11307.029166666667,40705305.0,0.0,0.0,4.89236111111111,3.91388888888889,3.66927083333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,4.0,3.66,17.0,0.0,11307.0291666667,0.0,47.0,,39.2,47.0,100.4,102.2,71.6,32.0,53.24000000000001,99.0,13.796,701.9000000000001,75.48,14.423,16.580000000000002,16.85,60.0,2.44,2.44,33.43,241.9,0.0,5.33,5.32,10.65,702.6,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,704.5,1.493,0.0,13.6704468,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.648855547149484,10.54342133381137,0.0,-0.0047678582409791,-6.41095,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,,21.999999999999996,,0.0,9.5,7.000000000000001,2.999999999999999,2.000000000000001,0.0,0.0,0.0,22.239999999999995
15.0,13.5,-9.1,704.5,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.41095,37.4,50.0,11307.029166666667,40705305.0,0.0,0.0,4.89236111111111,3.91388888888889,3.66927083333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,4.0,3.66,17.0,0.0,11307.0291666667,0.0,47.0,,39.2,47.0,100.4,102.2,71.6,32.0,53.24000000000001,99.0,13.796,701.9000000000001,75.48,14.423,16.580000000000002,16.85,60.0,2.44,2.44,33.43,241.9,0.0,5.33,5.32,10.65,702.6,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,704.5,1.493,0.0,14.0903848,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.648855547149484,10.54342133381137,0.0,-0.0047678582409791,-6.41095,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,,21.999999999999996,,0.0,9.5,7.000000000000001,2.999999999999999,2.000000000000001,0.0,0.0,0.0,22.239999999999995
16.0,13.5,-9.1,704.5,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.41095,37.4,50.0,11307.029166666667,40705305.0,0.0,0.0,4.89236111111111,3.91388888888889,3.66927083333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,4.0,3.66,17.0,0.0,11307.0291666667,0.0,47.0,,,,,,,,53.24000000000001,99.0,13.796,701.9000000000001,75.48,14.423,16.57,16.84,60.0,2.37,2.39,33.4,241.9,0.0,5.34,5.3500000000000005,10.69,703.2,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,704.6,1.494,0.0,14.0903848,,0.0,,,,10.648855547149484,10.54342133381137,0.0,-0.0047678582409791,-6.41095,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,,,,,9.5,7.000000000000001,2.999999999999999,2.000000000000001,0.0,,,22.239999999999995
17.0,13.7,-9.1,704.6,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.41186,37.4,50.0,11307.03,40705308.0,0.0,0.0,4.89305555555556,3.91444444444444,3.66979166666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,102.0,3.66,17.0,0.0,11307.03,0.0,47.0,116.6,39.2,47.0,99.5,102.2,71.6,32.0,53.24000000000001,99.0,13.796,701.9000000000001,75.48,14.423,16.57,16.84,60.0,2.37,2.39,33.4,241.9,0.0,5.34,5.3500000000000005,10.69,703.2,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,704.6,1.494,0.0,14.0405782,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.6440942058481,10.538707134503069,0.0,-0.0047141993083033,-6.41186,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,21.999999999999996,14.000000000000002,0.0,9.5,7.000000000000001,2.999999999999999,2.000000000000001,0.0,0.0,0.0,22.239999999999995
18.0,13.7,-9.1,704.6,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.41186,37.4,50.0,11307.03,40705308.0,0.0,0.0,4.89305555555556,3.91444444444444,3.66979166666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,102.0,3.66,17.0,0.0,11307.03,0.0,47.0,116.6,39.2,47.0,99.5,102.2,71.6,32.0,53.24000000000001,99.0,13.796,701.9000000000001,75.48,14.423,16.56,16.85,60.0,2.9,2.87,33.410000000000004,241.8,0.0,5.37,5.38,10.75,703.3000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,704.7,1.492,0.0,14.0405782,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.6440942058481,10.538707134503069,0.0,-0.0047141993083033,-6.41186,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,21.999999999999996,14.000000000000002,0.0,9.5,7.000000000000001,2.999999999999999,2.000000000000001,0.0,0.0,0.0,22.239999999999995
19.0,13.6,-9.6,704.8,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.76608,37.4,50.0,11307.030555555555,40705310.0,0.0,0.0,4.89444444444444,3.91555555555556,3.67083333333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,4.0,3.66,17.0,0.0,11307.0305555556,0.0,47.0,116.6,39.2,47.0,99.5,102.2,71.6,32.0,53.24000000000001,99.0,13.796,701.9000000000001,75.48,14.423,16.56,16.85,60.0,2.9,2.87,33.410000000000004,241.8,0.0,5.37,5.38,10.75,703.3000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,704.7,1.492,0.0,14.0103036,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.640251543851637,10.534902518664987,0.0,-0.0038046158380799,-6.766079999999999,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,21.999999999999996,14.000000000000002,0.0,9.5,7.000000000000001,2.999999999999999,2.000000000000001,0.0,0.0,0.0,22.239999999999995
20.0,13.6,-9.6,704.8,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.76608,37.4,50.0,11307.030555555555,40705310.0,0.0,0.0,4.89444444444444,3.91555555555556,3.67083333333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,4.0,3.66,17.0,0.0,11307.0305555556,0.0,47.0,116.6,39.2,47.0,99.5,102.2,71.6,32.0,,,,,,,16.54,16.830000000000002,60.0,2.29,2.3000000000000003,33.38,241.8,0.0,5.4,5.41,10.8,703.1,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,704.9000000000001,1.491,0.0,14.0103036,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.640251543851637,10.534902518664987,0.0,-0.0038046158380799,-6.766079999999999,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,21.999999999999996,14.000000000000002,0.0,,,2.999999999999999,2.000000000000001,0.0,0.0,0.0,
21.0,13.6,-9.8,705.0,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.909,37.4,50.0,11307.031111111111,40705312.0,0.0,0.0,4.89583333333333,3.91666666666667,3.671875,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,102.0,3.66,17.0,0.0,11307.0311111111,0.0,47.0,116.6,39.2,47.0,99.5,102.2,71.6,32.0,34.09000000000003,99.0,14.019,702.6,44.15,14.354,16.54,16.830000000000002,60.0,2.29,2.3000000000000003,33.38,241.8,0.0,5.4,5.41,10.8,703.1,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,704.9000000000001,1.491,0.0,14.0103036,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.636374268162427,10.531063631843988,0.0,-0.003838886821,-6.909000000000001,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,21.999999999999996,14.000000000000002,0.0,9.5,8.0,2.999999999999999,2.000000000000001,0.0,0.0,0.0,10.059999999999967
22.0,13.6,-9.8,705.0,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.909,37.4,50.0,11307.031111111111,40705312.0,0.0,0.0,4.89583333333333,3.91666666666667,3.671875,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,102.0,3.66,17.0,0.0,11307.0311111111,0.0,47.0,116.6,39.2,47.0,99.5,102.2,71.6,32.0,34.09000000000003,99.0,14.019,702.6,44.15,14.354,16.54,16.830000000000002,60.0,2.29,2.3000000000000003,33.38,241.8,0.0,5.4,5.41,10.8,703.1,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,704.9000000000001,1.491,0.0,14.1187062,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.636374268162427,10.531063631843988,0.0,-0.003838886821,-6.909000000000001,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,21.999999999999996,14.000000000000002,0.0,9.5,8.0,2.999999999999999,2.000000000000001,0.0,0.0,0.0,10.059999999999967
23.0,13.8,-9.8,705.1,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.90998,37.4,50.0,11307.031666666666,40705314.0,0.0,0.0,4.89652777777778,3.91722222222222,3.67239583333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,28.0,3.66,17.0,0.0,11307.0316666667,0.0,47.0,116.6,,,,,,,34.09000000000003,99.0,14.019,702.6,44.15,14.354,16.57,16.85,60.0,2.23,2.22,33.410000000000004,241.8,0.0,5.41,5.42,10.83,703.2,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.0,1.492,0.0,14.1187062,,0.0,,,,10.631211704803675,10.525952182973938,0.0,-0.0051114488700488,-6.909980000000001,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,,14.000000000000002,,9.5,8.0,2.999999999999999,2.000000000000001,0.0,,,10.059999999999967
24.0,13.8,-9.8,705.1,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.90998,37.4,50.0,11307.031666666666,40705314.0,0.0,0.0,4.89652777777778,3.91722222222222,3.67239583333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,28.0,3.66,17.0,0.0,11307.0316666667,0.0,47.0,116.6,,,,,,,30.65000000000003,99.0,14.144,702.7,42.1,14.473,16.57,16.85,60.0,2.23,2.22,33.410000000000004,241.8,0.0,5.41,5.42,10.83,703.2,0.0,0.0,3.4,909.0,2857.0,0.0,50.0,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.0,1.492,0.0,14.1187062,,0.0,,,,10.631211704803675,10.525952182973938,0.0,-0.0051114488700488,-6.909980000000001,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,,14.000000000000002,,9.5,9.000000000000002,2.999999999999999,2.000000000000001,0.0,,,11.44999999999997
25.0,13.8,-9.8,705.1,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.90998,37.4,50.0,11307.031666666666,40705314.0,0.0,0.0,4.89652777777778,3.91722222222222,3.67239583333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,28.0,3.66,17.0,0.0,11307.0316666667,0.0,47.0,116.6,,,,,,,30.65000000000003,99.0,14.144,702.7,42.1,14.473,16.57,16.85,60.0,2.23,2.22,33.410000000000004,241.8,0.0,5.41,5.42,10.83,703.2,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.1,1.491,0.0,14.2495706,,0.0,,,,10.631211704803675,10.525952182973938,0.0,-0.0051114488700488,-6.909980000000001,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,,14.000000000000002,,9.5,9.000000000000002,2.999999999999999,2.000000000000001,0.0,,,11.44999999999997
26.0,13.9,-9.9,705.2,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.98148,37.4,50.0,11307.0325,40705317.0,0.0,0.0,4.89722222222222,3.91777777777778,3.67291666666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,102.0,3.66,17.0,0.0,11307.0325,0.0,47.0,116.6,,,,,,,30.65000000000003,99.0,14.144,702.7,42.1,14.473,16.57,16.82,60.0,1.97,1.89,33.39,241.7,0.0,5.41,5.4,10.82,704.3000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.1,1.491,0.0,14.2495706,,0.0,,,,10.625902382437346,10.520695428155788,0.0,-0.00525675481815,-6.98148,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,,14.000000000000002,,9.5,9.000000000000002,4.000000000000002,2.999999999999999,0.0,,,11.44999999999997
27.0,13.9,-9.9,705.2,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.98148,37.4,50.0,11307.0325,40705317.0,0.0,0.0,4.89722222222222,3.91777777777778,3.67291666666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,102.0,3.66,17.0,0.0,11307.0325,0.0,47.0,116.6,,,,,,,25.850000000000023,99.0,14.269,704.2,35.91,14.562,16.57,16.82,60.0,1.97,1.89,33.39,241.7,0.0,5.41,5.4,10.82,704.3000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.1,1.491,0.0,14.2495706,,0.0,,,,10.625902382437346,10.520695428155788,0.0,-0.00525675481815,-6.98148,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,,14.000000000000002,,9.5,9.000000000000002,4.000000000000002,2.999999999999999,0.0,,,10.059999999999974
