time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),EV Instant Energy Consumption (kWh/distance) (mi/kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),Distance travelled (total) (km),12V device load (A)
0.0,,,,0.0,,,23.0,,,,,,,42.8,39.2,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.999999999999998,,,,,,,,,,,,,
1.0,13.0,1.1,709.3,0.0,0.0,0.0,23.0,42.8,42.8,42.8,41.0,42.8,0.78023,42.8,39.2,11306.577777777778,40703680.0,0.0,0.0,4.92569444444444,3.94055555555556,3.69427083333333,25040.6,24798.1,18457.1,17883.9,0.0,0.0,0.0,0.0,710.0,3000.0,3.68,4.0,3.68,17.0,0.0,11306.5777777778,0.0,51.0,48.2,49.1,51.0,51.8,56.3,53.6,46.4,,,,,,,,,,,,,,,,,,,1.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78023,,8.398078804687658e-06,8.0,5.999999999999998,5.0,5.999999999999998,9.000000000000002,12.0,17.0,8.0,,,,,,0.0,,,
2.0,13.0,1.1,709.3,0.0,0.0,0.0,23.0,42.8,42.8,42.8,41.0,42.8,0.78023,42.8,39.2,11306.577777777778,40703680.0,0.0,0.0,4.92569444444444,3.94055555555556,3.69427083333333,25040.6,24798.1,18457.1,17883.9,0.0,0.0,0.0,0.0,710.0,3000.0,3.68,4.0,3.68,17.0,0.0,11306.5777777778,0.0,51.0,48.2,49.1,51.0,51.8,56.3,53.6,46.4,,,,,,,,,,,,,,,,,,,1.3,3.0,0.0,0.0,0.0,908.0,2857.0,0.0,48.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,709.2,4.44,,,,0.0,,,,,,,,0.78023,0.0,8.398078804687658e-06,8.0,5.999999999999998,5.0,5.999999999999998,9.000000000000002,12.0,17.0,8.0,,,,,,0.0,,,
3.0,13.4,1.4,709.2,0.0,0.0,0.0,23.0,42.8,42.8,42.8,41.0,42.8,0.99288,42.8,39.2,11306.578333333331,40703682.0,0.0,0.0,4.925,3.94,3.69375,25040.6,24798.1,18457.1,17883.9,0.0,0.0,0.0,0.0,710.0,3000.0,3.68,1.0,3.68,17.0,0.0,11306.5783333333,0.0,51.0,48.2,49.1,52.0,51.8,56.3,53.6,46.4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.9000000000001,1.3,3.0,0.0,0.0,0.0,908.0,2857.0,0.0,48.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,709.2,4.44,,,0.0,0.0,47.285347943012795,75.67434122226199,7.377289305087984,7.304246836720775,0.0,0.0006407306996999,,0.99288,0.0,2.519671699971199e-05,8.0,5.999999999999998,5.0,5.999999999999998,9.000000000000002,12.0,17.0,8.0,,,8.0,8.0,,0.0,0.0,191.30545439321858,
4.0,13.4,1.4,709.2,0.0,0.0,0.0,23.0,42.8,42.8,42.8,41.0,42.8,0.99288,42.8,39.2,11306.578333333331,40703682.0,0.0,0.0,4.925,3.94,3.69375,25040.6,24798.1,18457.1,17883.9,0.0,0.0,0.0,0.0,710.0,3000.0,3.68,1.0,3.68,17.0,0.0,11306.5783333333,0.0,51.0,48.2,49.1,52.0,51.8,56.3,53.6,46.4,38.51999999999998,96.0,13.708,706.3000000000001,70.93,14.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.9000000000001,1.6,3.0,0.0,0.0,0.0,908.0,2857.0,0.0,48.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,709.2,4.44,,,0.0,0.0,47.285347943012795,75.67434122226199,7.377289305087984,7.304246836720775,0.0,0.0006407306996999,,0.99288,0.0,2.519671699971199e-05,8.0,5.999999999999998,5.0,5.999999999999998,9.000000000000002,12.0,17.0,8.0,9.5,9.000000000000002,8.0,8.0,,0.0,0.0,191.30545439321858,32.410000000000025
5.0,13.4,1.6,709.1,0.0,0.0,0.0,23.0,42.8,42.8,42.8,41.0,42.8,1.13456,42.8,39.2,11306.579166666666,40703685.0,0.0,0.0,4.92430555555556,3.93944444444444,3.69322916666667,25040.6,24798.1,18457.1,17883.9,0.0,0.0,0.0,0.0,710.0,3000.0,3.68,1.0,3.68,17.0,0.0,11306.5791666667,0.0,51.0,48.2,49.1,52.0,51.8,55.400000000000006,53.6,46.4,38.51999999999998,96.0,13.708,706.3000000000001,70.93,14.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.1,1.6,3.0,0.0,0.0,0.0,908.0,2857.0,0.0,48.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,709.2,4.44,,,0.0,0.0,47.285347943012795,75.67434122226199,7.377999201119232,7.304949704078447,0.0,0.0007028673576711,,1.1345600000000002,0.0,2.5199171035573037e-05,8.0,5.999999999999998,5.0,5.999999999999998,9.000000000000002,12.0,17.0,8.0,9.5,9.000000000000002,8.0,8.0,,0.0,0.0,191.30545439321858,32.410000000000025
6.0,13.4,1.6,709.1,0.0,0.0,0.0,23.0,42.8,42.8,42.8,41.0,42.8,1.13456,42.8,39.2,11306.579166666666,40703685.0,0.0,0.0,4.92430555555556,3.93944444444444,3.69322916666667,25040.6,24798.1,18457.1,17883.9,0.0,0.0,0.0,0.0,710.0,3000.0,3.68,1.0,3.68,17.0,0.0,11306.5791666667,0.0,51.0,48.2,49.1,52.0,51.8,55.400000000000006,53.6,46.4,38.51999999999998,96.0,13.708,706.3000000000001,70.93,14.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.1,1.6,3.0,0.0,0.0,0.0,908.0,2857.0,0.0,50.0,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,709.2,4.44,,,0.0,0.0,47.285347943012795,75.67434122226199,7.377999201119232,7.304949704078447,0.0,0.0007028673576711,,1.1345600000000002,0.0,2.5199171035573037e-05,8.0,5.999999999999998,5.0,5.999999999999998,9.000000000000002,12.0,17.0,8.0,9.5,9.000000000000002,8.0,8.0,,0.0,0.0,191.30545439321858,32.410000000000025
7.0,13.5,1.5,709.1,0.0,0.0,0.0,23.0,42.8,42.8,42.8,41.0,42.8,1.06365,42.8,39.2,11306.579722222225,40703687.0,0.0,0.0,4.92430555555556,3.93944444444444,3.69322916666667,25040.6,24798.1,18457.1,17883.9,0.0,0.0,0.0,0.0,710.0,3000.0,3.68,1.0,3.68,17.0,0.0,11306.5797222222,0.0,51.0,48.2,49.1,52.0,51.8,55.400000000000006,53.6,46.4,38.51999999999998,96.0,13.708,706.3000000000001,70.93,14.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.4000000000001,1.6,3.0,0.0,0.0,0.0,908.0,2857.0,0.0,50.0,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,709.1,4.44,,,0.0,0.0,47.285347943012795,75.67434122226199,7.37858082209827,7.30552556643393,0.0,0.0005758623554833,,1.06365,0.0,2.5199171035573037e-05,8.0,5.999999999999998,5.0,5.999999999999998,9.000000000000002,12.0,17.0,8.0,9.5,9.000000000000002,8.0,8.0,,0.0,0.0,191.30545439321858,32.410000000000025
8.0,13.5,1.5,709.1,0.0,0.0,0.0,23.0,42.8,42.8,42.8,41.0,42.8,1.06365,42.8,39.2,11306.579722222225,40703687.0,0.0,0.0,4.92430555555556,3.93944444444444,3.69322916666667,25040.6,24798.1,18457.1,17883.9,0.0,0.0,0.0,0.0,710.0,3000.0,3.68,1.0,3.68,17.0,0.0,11306.5797222222,0.0,51.0,48.2,49.1,52.0,51.8,55.400000000000006,53.6,46.4,40.75999999999999,96.0,13.891,706.2,72.33,14.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.4000000000001,1.7000000000000002,3.0,0.0,0.0,0.0,908.0,2857.0,0.0,50.0,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,709.1,4.44,0.0,13.9424299,0.0,0.0,47.285347943012795,75.67434122226199,7.37858082209827,7.30552556643393,0.0,0.0005758623554833,,1.06365,0.0,2.5199171035573037e-05,8.0,5.999999999999998,5.0,5.999999999999998,9.000000000000002,12.0,17.0,8.0,9.5,9.000000000000002,8.0,8.0,0.0,0.0,0.0,191.30545439321858,31.570000000000007
9.0,13.5,1.5,709.1,0.0,0.0,0.0,23.0,42.8,42.8,42.8,41.0,42.8,1.06365,42.8,39.2,11306.58,40703688.0,0.0,0.0,4.92430555555556,3.93944444444444,3.69322916666667,25040.6,24798.1,18457.1,17883.9,0.0,0.0,0.0,0.0,710.0,3000.0,3.68,1.0,3.68,17.0,0.0,11306.58,0.0,51.0,48.2,49.1,52.0,52.7,55.400000000000006,53.6,46.4,40.75999999999999,96.0,13.891,706.2,72.33,14.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.8000000000001,1.7000000000000002,3.0,0.0,0.0,0.0,908.0,2857.0,0.0,50.0,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,709.1,4.44,0.0,13.9424299,0.0,0.0,47.285347943012795,75.67434122226199,7.379158456967091,7.306097482145635,0.0,0.0005719157117041,,1.06365,0.0,-0.0,8.0,5.999999999999998,5.0,5.999999999999998,9.000000000000002,12.0,17.0,8.0,9.5,9.000000000000002,8.0,8.0,0.0,0.0,0.0,191.30545439321858,31.570000000000007
