time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (total) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),EV Instant Energy Consumption (kWh/distance) (mi/kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),12V device load (A)
575.0,13.2,84.9,697.6,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,59.22624,48.2,57.2,11221.956944444444,40399045.0,0.0,0.0,4.84444444444444,3.87555555555556,3.63333333333333,24842.0,24598.2,18311.6,17741.7,0.0,2897.0,2894.0,0.0,696.0,2261.0,3.64,1.0,3.6,164.0,0.0,11221.9569444444,0.0,55.5,54.5,51.8,34.0,61.7,71.6,67.1,46.4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.4000000000001,,,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,700.4000000000001,4.439,33.2027,13.720741699999998,20.975991568825716,0.0,10.66480441720353,10.832386985007554,10.66480441720353,0.5316465658793715,0.5263827384944273,0.1350752639370657,0.0305964368109866,0.0839318518278384,59.22624,0.0,,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,,,17.0,17.0,26.494335580211562,37.99187743577507,4.049538575306513,
576.0,13.2,84.9,697.6,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,59.22624,48.2,57.2,11221.956944444444,40399045.0,0.0,0.0,4.84444444444444,3.87555555555556,3.63333333333333,24842.0,24598.2,18311.6,17741.7,0.0,2897.0,2894.0,0.0,696.0,2261.0,3.64,1.0,3.6,164.0,0.0,11221.9569444444,0.0,55.5,54.5,51.8,34.0,61.7,71.6,67.1,46.4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.5,,,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,694.9000000000001,4.44,33.2027,13.720741699999998,20.975991568825716,0.0,10.66480441720353,10.832386985007554,10.66480441720353,0.5316465658793715,0.5263827384944273,0.1350752639370657,0.0305964368109866,0.0839318518278384,59.22624,0.0,,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,,,17.0,17.0,26.494335580211562,37.99187743577507,4.049538575306513,
577.0,13.1,68.4,699.8,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,47.86632,48.2,57.2,11221.95722222222,40399046.0,0.0,0.0,4.85972222222222,3.88777777777778,3.64479166666667,24842.0,24598.3,18311.6,17741.7,0.0,3827.0,3797.0,0.0,699.0,2261.0,3.64,1.0,3.62,164.0,0.0,11221.9572222222,0.0,55.5,54.5,51.8,34.0,60.8,71.6,67.1,46.4,13.139999999999986,89.0,13.562,700.6,35.24,13.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.5,24.4,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,694.9000000000001,4.44,13.9158375,13.4897758,21.01460442537252,0.0,10.679758957687106,10.847341525491132,10.679758957687106,0.5549109627728533,0.5494167948246073,0.7938776158267443,0.02303405633018,0.4932925280238799,47.86632,0.0,,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,16.0,26.000000000000007,17.0,17.0,50.9578553435437,48.98952616718365,4.073600562194303,22.100000000000016
578.0,13.1,68.4,699.8,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,47.86632,48.2,57.2,11221.95722222222,40399046.0,0.0,0.0,4.85972222222222,3.88777777777778,3.64479166666667,24842.0,24598.3,18311.6,17741.7,0.0,3827.0,3797.0,0.0,699.0,2261.0,3.64,1.0,3.62,164.0,0.0,11221.9572222222,0.0,55.5,54.5,51.8,34.0,60.8,71.6,67.1,46.4,13.139999999999986,89.0,13.562,700.6,35.24,13.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.1,24.4,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,708.0,4.442,13.9158375,13.4897758,21.01460442537252,0.0,10.679758957687106,10.847341525491132,10.679758957687106,0.5549109627728533,0.5494167948246073,0.7938776158267443,0.02303405633018,0.4932925280238799,47.86632,0.0,,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,16.0,26.000000000000007,17.0,17.0,50.9578553435437,48.98952616718365,4.073600562194303,22.100000000000016
579.0,12.9,19.5,709.2,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,13.8294,48.2,57.2,11221.957777777778,40399048.0,0.0,0.0,4.925,3.94,3.69375,24842.0,24598.3,18311.6,17741.7,0.0,4187.0,1213.0,0.0,709.0,2261.0,3.68,1.0,3.68,164.0,0.0,11221.9577777778,0.0,55.5,,51.8,34.0,60.8,71.6,67.1,46.4,-6.769999999999982,89.0,13.37,708.2,3.28,13.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.1,-0.1,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,708.0,4.442,7.275297500000001,13.179705300000002,21.068720480786112,0.0,10.697857015032213,10.865439582836236,10.697857015032213,0.5625488986472728,0.5569791075715572,3.543176132008619,0.00756231274695,2.2016268963223276,13.8294,0.0,0.1431549881294792,8.0,9.000000000000002,7.000000000000001,9.000000000000002,,19.499999999999996,,8.0,16.0,26.000000000000007,17.0,17.0,53.76975416691521,52.988671160423124,4.10271986234172,10.049999999999981
580.0,12.9,19.5,709.2,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,13.8294,48.2,57.2,11221.957777777778,40399048.0,0.0,0.0,4.925,3.94,3.69375,24842.0,24598.3,18311.6,17741.7,0.0,4187.0,1213.0,0.0,709.0,2261.0,3.68,1.0,3.68,164.0,0.0,11221.9577777778,0.0,55.5,,51.8,34.0,60.8,71.6,67.1,46.4,-6.769999999999982,89.0,13.37,708.2,3.28,13.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.3000000000001,-0.1,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,712.2,4.441,7.275297500000001,13.179705300000002,21.068720480786112,0.0,10.697857015032213,10.865439582836236,10.697857015032213,0.5625488986472728,0.5569791075715572,3.543176132008619,0.00756231274695,2.2016268963223276,13.8294,0.0,0.1431549881294792,8.0,9.000000000000002,7.000000000000001,9.000000000000002,,19.499999999999996,,8.0,16.0,26.000000000000007,17.0,17.0,53.76975416691521,52.988671160423124,4.10271986234172,10.049999999999981
581.0,12.7,4.7,712.3,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,3.34781,48.2,57.2,11221.958333333334,40399050.0,0.0,0.0,4.94652777777778,3.95722222222222,3.70989583333333,24842.0,24598.3,18311.6,17741.7,0.0,4257.0,221.0,0.0,712.0,2261.0,3.7,1.0,3.7,154.0,0.0,11221.9583333333,0.0,55.5,,51.8,34.0,60.8,71.6,67.1,46.4,-24.370000000000005,89.0,13.167,710.5,0.45,13.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.3000000000001,-0.4,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,712.2,4.441,6.5917125,13.1294104,21.068720480786112,0.0,10.697857015032213,10.865439582836236,10.697857015032213,0.5644016989428351,0.5588135633097377,15.8312449033846,0.0018344557381805,9.837076476860991,3.34781,0.0,0.1431549881294792,8.0,9.000000000000002,7.000000000000001,9.000000000000002,,19.499999999999996,,8.0,16.0,26.000000000000007,17.0,17.0,54.05094404925236,52.988671160423124,4.10271986234172,24.820000000000004
582.0,12.7,-4.1,714.3,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,-2.92863,48.2,57.2,11221.958888888888,40399052.0,0.0,0.0,4.96041666666667,3.96833333333333,3.7203125,24842.0,24598.3,18311.6,17741.7,0.0,4243.0,47.0,0.0,714.0,2251.0,3.72,121.0,3.7,179.0,0.0,11221.9588888889,0.0,55.5,,51.8,34.0,60.8,71.6,67.1,46.4,-24.370000000000005,89.0,13.167,710.5,0.45,13.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.7,-0.4,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,713.3000000000001,4.439,6.5917125,13.1294104,21.068720480786112,0.0,10.697857015032213,10.865439582836236,10.697857015032213,0.5627858659274759,0.5572137286410652,-18.097199031629124,-0.0015998346686724,-11.24507465948242,-2.9286299999999996,0.0,0.1431549881294792,8.0,9.000000000000002,7.000000000000001,9.000000000000002,,19.499999999999996,,8.0,16.0,26.000000000000007,17.0,17.0,54.05094404925236,52.988671160423124,4.10271986234172,24.820000000000004
583.0,12.7,-4.1,714.3,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,-2.92863,48.2,57.2,11221.958888888888,40399052.0,0.0,0.0,4.96041666666667,3.96833333333333,3.7203125,24842.0,24598.3,18311.6,17741.7,0.0,4243.0,47.0,0.0,714.0,2251.0,3.72,121.0,3.7,179.0,0.0,11221.9588888889,0.0,55.5,54.5,51.8,34.0,60.8,71.6,67.1,46.4,-24.269999999999985,89.0,13.132,711.4000000000001,0.46,13.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.7,0.9,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,713.3000000000001,4.439,4.980405,13.110366699999998,21.173980750952595,0.0,10.733535527519289,10.901118095323312,10.733535527519289,0.5627858659274759,0.5572137286410652,-18.097199031629124,-0.0015998346686724,-11.24507465948242,-2.9286299999999996,0.0,0.1133284855153504,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,16.0,26.000000000000007,17.0,17.0,53.707267526395846,52.988671160423124,4.16012703211645,24.729999999999986
584.0,12.7,14.7,711.0,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,10.4517,48.2,57.2,11221.959444444445,40399054.0,0.0,0.0,4.9375,3.95,3.703125,24842.0,24598.3,18311.6,17741.7,0.0,4251.0,0.0,0.0,710.0,2251.0,3.7,1.0,3.68,138.0,0.0,11221.9594444444,0.0,55.5,54.5,51.8,34.0,60.8,71.6,67.1,46.4,-24.269999999999985,89.0,13.132,711.4000000000001,0.46,13.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.3000000000001,0.9,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,714.5,4.439,4.980405,13.110366699999998,21.173980750952595,0.0,10.733535527519289,10.901118095323312,10.733535527519289,0.5684890970375541,0.5628604921163902,5.070945396442684,0.005646763475325,3.150938411932987,10.4517,0.0,0.1133284855153504,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,16.0,26.000000000000007,17.0,17.0,53.707267526395846,52.988671160423124,4.16012703211645,24.729999999999986
585.0,12.7,14.7,711.0,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,10.4517,48.2,57.2,11221.959444444445,40399054.0,0.0,0.0,4.9375,3.95,3.703125,24842.0,24598.3,18311.6,17741.7,0.0,4251.0,0.0,0.0,710.0,2251.0,3.7,1.0,3.68,138.0,0.0,11221.9594444444,0.0,55.5,54.5,51.8,34.0,60.8,71.6,67.1,46.4,-23.46999999999997,89.0,13.116,706.8000000000001,0.49,13.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.3000000000001,7.1000000000000005,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,714.5,4.439,9.7655,13.0805804,21.173980750952595,0.0,10.733535527519289,10.901118095323312,10.733535527519289,0.5684890970375541,0.5628604921163902,5.070945396442684,0.005646763475325,3.150938411932987,10.4517,0.0,0.1133284855153504,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,16.0,26.000000000000007,17.0,17.0,54.76954041522509,52.988671160423124,4.16012703211645,23.95999999999997
586.0,12.7,9.2,711.6,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,6.54672,48.2,57.2,11221.96,40399056.0,0.0,0.0,4.94166666666667,3.95333333333333,3.70625,24842.0,24598.3,18311.6,17741.7,0.0,4403.0,0.0,0.0,711.0,2251.0,3.7,1.0,3.7,138.0,0.0,11221.96,0.0,55.5,54.5,51.8,34.0,60.8,71.6,67.1,46.4,-23.46999999999997,89.0,13.116,706.8000000000001,0.49,13.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.8000000000001,7.1000000000000005,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,709.8000000000001,4.439,9.7655,13.0805804,21.173980750952595,0.0,10.733535527519289,10.901118095323312,10.733535527519289,0.5720607211980849,0.5663967536614702,8.095657061856931,0.00353626154508,5.030406524183103,6.54672,0.0,0.1133284855153504,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,16.0,26.000000000000007,17.0,17.0,54.76954041522509,52.988671160423124,4.16012703211645,23.95999999999997
587.0,12.7,9.2,711.6,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,6.54672,48.2,57.2,11221.96,40399056.0,0.0,0.0,4.94166666666667,3.95333333333333,3.70625,24842.0,24598.3,18311.6,17741.7,0.0,4403.0,0.0,0.0,711.0,2251.0,3.7,1.0,3.7,138.0,0.0,11221.96,0.0,55.5,54.5,51.8,34.0,60.8,70.7,67.1,46.4,-23.46999999999997,89.0,13.116,706.8000000000001,0.49,13.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.8000000000001,7.1000000000000005,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,709.8000000000001,4.439,7.275297500000001,13.0703261,21.29384946871905,0.0,10.77125462300167,10.938837190805693,10.77125462300167,0.5720607211980849,0.5663967536614702,8.095657061856931,0.00353626154508,5.030406524183103,6.54672,0.0,0.0441466102794762,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,16.0,26.000000000000007,17.0,17.0,56.300463107949575,55.98802990535273,4.220817547975915,23.95999999999997
588.0,12.6,2.4,713.2,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,1.71168,48.2,57.2,11221.960555555555,40399058.0,0.0,0.0,4.95277777777778,3.96222222222222,3.71458333333333,24842.0,24598.3,18311.6,17741.7,0.0,4468.0,0.0,0.0,712.0,2251.0,3.7,1.0,3.7,17.0,0.0,11221.9605555556,0.0,55.5,54.5,51.8,34.0,60.8,70.7,67.1,46.4,-23.46999999999997,89.0,13.116,706.8000000000001,0.49,13.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.9000000000001,7.1000000000000005,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,712.2,4.439,7.275297500000001,13.0703261,21.3493932985725,0.0,10.788960595124472,10.956543162928496,10.788960595124472,0.5729421864721831,0.5672694915566169,32.71639558796037,0.0008727378951466,20.329019442886523,1.71168,0.0,0.0170741365800437,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,16.0,26.000000000000007,17.0,17.0,56.300463107949575,55.98802990535273,4.249306682184497,23.95999999999997
589.0,12.6,2.4,713.2,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,1.71168,48.2,57.2,11221.960555555555,40399058.0,0.0,0.0,4.95277777777778,3.96222222222222,3.71458333333333,24842.0,24598.3,18311.6,17741.7,0.0,4468.0,0.0,0.0,712.0,2251.0,3.7,1.0,3.7,17.0,0.0,11221.9605555556,0.0,55.5,54.5,51.8,34.0,60.8,70.7,67.1,46.4,-23.5,89.0,13.082,710.2,0.5,13.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.9000000000001,-1.5,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,712.2,4.439,6.298747500000001,13.0503058,21.3493932985725,0.0,10.788960595124472,10.956543162928496,10.788960595124472,0.5729421864721831,0.5672694915566169,32.71639558796037,0.0008727378951466,20.329019442886523,1.71168,0.0,0.0170741365800437,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,16.0,25.0,17.0,17.0,56.73786959158514,55.98802990535273,4.249306682184497,24.0
590.0,12.6,-0.6,713.8,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,-0.42828,48.2,57.2,11221.961111111112,40399060.0,0.0,0.0,4.95694444444444,3.96555555555556,3.71770833333333,24842.0,24598.3,18311.6,17741.7,0.0,4472.0,0.0,0.0,713.0,2251.0,3.72,1.0,3.7,17.0,0.0,11221.9611111111,0.0,55.5,54.5,51.8,34.0,60.8,70.7,67.1,46.4,-23.5,89.0,13.082,710.2,0.5,13.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,-1.5,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,713.4000000000001,4.44,6.298747500000001,13.0503058,21.408020858804164,0.0,10.8078092688698,10.975391836673824,10.8078092688698,0.5727082047345791,0.5670378264698802,-130.7555804613804,-0.0002316650867366,-81.2477257868684,-0.42828,0.0,0.0073355656764221,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,16.0,25.0,17.0,17.0,56.73786959158514,55.98802990535273,4.2796339267432195,24.0
591.0,12.6,-0.6,713.8,0.0,0.0,0.0,23.0,46.4,46.4,46.4,44.6,46.4,-0.42828,48.2,57.2,11221.961111111112,40399060.0,0.0,0.0,4.95694444444444,3.96555555555556,3.71770833333333,24842.0,24598.3,18311.6,17741.7,0.0,4472.0,0.0,0.0,713.0,2251.0,3.72,1.0,3.7,17.0,0.0,11221.9611111111,0.0,55.5,54.5,51.8,34.0,60.8,70.7,67.1,46.4,-23.45999999999998,89.0,13.069,711.9000000000001,0.5,13.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,18.9,3.0,0.0,0.0,0.0,895.0,2839.0,0.0,57.2,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,55.400000000000006,55.400000000000006,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,713.4000000000001,4.44,5.27337,13.0405398,21.408020858804164,0.0,10.8078092688698,10.975391836673824,10.8078092688698,0.5727082047345791,0.5670378264698802,-130.7555804613804,-0.0002316650867366,-81.2477257868684,-0.42828,0.0,0.0073355656764221,8.0,9.000000000000002,7.000000000000001,9.000000000000002,12.5,19.499999999999996,19.0,8.0,16.0,25.0,17.0,17.0,56.691004611195616,55.98802990535273,4.2796339267432195,23.95999999999998
