time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),EV Instant Energy Consumption (kWh/distance) (mi/kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),Distance travelled (total) (km),12V device load (A)
92.0,14.1,27.9,724.1,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,20.20239,35.6,35.6,11316.703611111112,40740133.0,0.0,0.0,5.02847222222222,4.02277777777778,3.77135416666667,25068.3,24813.9,18477.3,17895.3,2080.0,1998.0,1795.0,0.0,725.0,2265.0,3.76,16.0,3.76,148.0,0.0,11316.7036111111,0.0,61.5,114.8,28.4,38.0,92.3,68.9,54.5,36.5,21.94999999999999,100.0,14.574,720.8000000000001,72.86,15.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.8000000000001,86.4,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,722.1,4.438,24.41375,14.5796614,12.52292805852573,0.0,22.871942853734193,108.94092375526924,0.1792232705617785,0.1774487827344341,1.0889800662198876,0.010144058859805,0.6766606327271179,20.20239,0.0,,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,46.0,12.5,57.000000000000014,2.5,7.000000000000001,20.0,5.0,4.000000000000002,26.884877083457607,24.994656207746758,0.5031306453146955,244.83138568882723,50.91000000000001
93.0,14.1,49.2,718.5,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,35.3502,35.6,35.6,11316.704166666666,40740135.0,0.0,0.0,4.98958333333333,3.99166666666667,3.7421875,25068.3,24814.0,18477.3,17895.3,2080.0,2425.0,251.0,0.0,719.0,2265.0,3.74,16.0,3.72,148.0,0.0,11316.7041666667,0.0,61.5,114.8,27.5,38.0,93.2,69.80000000000001,54.5,36.5,21.019999999999985,100.0,14.579,714.9000000000001,71.92,15.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.8000000000001,-3.2,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,722.1,4.438,36.669452500000006,14.5606177,12.6658649923137,0.0,22.882365112741585,108.95134601427664,0.198231964152667,0.1962692714382841,0.7072095773149799,0.01882048870385,0.4394395222657863,35.3502,0.0,,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,46.0,12.5,57.000000000000014,2.5,7.000000000000001,20.0,5.0,4.000000000000002,33.3991093576016,30.993373697605982,0.5198997255180096,244.84815510357015,50.90000000000002
94.0,14.1,49.2,718.5,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,35.3502,35.6,35.6,11316.704166666666,40740135.0,0.0,0.0,4.98958333333333,3.99166666666667,3.7421875,25068.3,24814.0,18477.3,17895.3,2080.0,2425.0,251.0,0.0,719.0,2265.0,3.74,16.0,3.72,148.0,0.0,11316.7041666667,0.0,61.5,114.8,27.5,38.0,93.2,69.80000000000001,54.5,36.5,21.019999999999985,100.0,14.579,714.9000000000001,71.92,15.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.3000000000001,-3.2,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,715.8000000000001,4.44,36.669452500000006,14.5606177,12.6658649923137,0.0,22.882365112741585,108.95134601427664,0.198231964152667,0.1962692714382841,0.7072095773149799,0.01882048870385,0.4394395222657863,35.3502,0.0,,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,46.0,12.5,57.000000000000014,2.5,7.000000000000001,20.0,5.0,4.000000000000002,33.3991093576016,30.993373697605982,0.5198997255180096,244.84815510357015,50.90000000000002
95.0,14.2,63.0,714.2,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,44.9946,35.6,35.6,11316.704722222225,40740137.0,0.0,0.0,4.95972222222222,3.96777777777778,3.71979166666667,25068.3,24814.0,18477.3,17895.3,2080.0,3078.0,91.0,0.0,715.0,2302.0,3.72,16.0,3.68,148.0,0.0,11316.7047222222,0.0,61.5,120.2,26.6,38.0,93.2,69.80000000000001,54.5,36.5,21.019999999999985,100.0,14.579,714.9000000000001,71.92,15.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.3000000000001,-3.2,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,715.8000000000001,4.44,36.669452500000006,14.5713603,12.917378353159473,0.0,22.895724593374688,108.96470549490974,0.223073043665371,0.2208643996686841,0.6889715654767461,0.0245951282304,0.4281069506118513,44.994600000000005,0.0,0.0754985365924141,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,49.0,12.5,63.0,2.5,7.000000000000001,20.0,5.0,4.000000000000002,41.116209461743416,39.991449932394815,0.5413950809782331,244.8696505079088,50.90000000000002
96.0,14.1,39.2,719.3,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,28.19656,35.6,35.6,11316.705277777775,40740139.0,0.0,0.0,4.99513888888889,3.99611111111111,3.74635416666667,25068.3,24814.0,18477.3,17895.3,2080.0,3561.0,0.0,0.0,721.0,2302.0,3.74,16.0,3.72,102.0,0.0,11316.7052777778,0.0,61.5,120.2,26.6,38.0,93.2,69.80000000000001,54.5,36.5,21.019999999999985,100.0,14.579,714.9000000000001,71.92,15.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.8000000000001,-3.2,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,712.9000000000001,4.442,36.669452500000006,14.5713603,12.917378353159473,0.0,22.895724593374688,108.96470549490974,0.2374671014912698,0.2351159420705641,1.4186127669474573,0.01425154240188,0.8814848336109087,28.19656,0.0,0.0754985365924141,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,49.0,12.5,63.0,2.5,7.000000000000001,20.0,5.0,4.000000000000002,41.116209461743416,39.991449932394815,0.5413950809782331,244.8696505079088,50.90000000000002
97.0,14.1,39.2,719.3,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,28.19656,35.6,35.6,11316.705277777775,40740139.0,0.0,0.0,4.99513888888889,3.99611111111111,3.74635416666667,25068.3,24814.0,18477.3,17895.3,2080.0,3561.0,0.0,0.0,721.0,2302.0,3.74,16.0,3.72,102.0,0.0,11316.7052777778,0.0,61.5,122.9,25.7,38.0,94.1,70.7,54.5,36.5,19.670000000000016,100.0,14.578,718.9000000000001,69.54,14.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.8000000000001,-5.300000000000001,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,712.9000000000001,4.442,36.669452500000006,14.5713603,13.202859256462952,0.0,22.90981356378748,108.97879446532252,0.2374671014912698,0.2351159420705641,1.4186127669474573,0.01425154240188,0.8814848336109087,28.19656,0.0,0.0868607929635942,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,50.5,12.5,65.0,2.5,7.000000000000001,21.000000000000007,5.0,4.000000000000002,41.116209461743416,44.99038117394416,0.5640638669509647,244.89231966130296,49.86999999999999
98.0,14.1,30.1,722.1,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,21.73521,35.6,35.6,11316.705833333332,40740141.0,0.0,0.0,5.01458333333333,4.01166666666667,3.7609375,25068.3,24814.0,18477.3,17895.3,2100.0,3705.0,0.0,0.0,723.0,2302.0,3.76,16.0,3.74,102.0,0.0,11316.7058333333,0.0,61.5,123.8,25.7,37.0,95.0,70.7,54.5,36.5,19.670000000000016,100.0,14.578,718.9000000000001,69.54,14.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.2,-5.300000000000001,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,723.1,4.44,36.669452500000006,14.5713603,13.507408682176882,0.0,22.92485882446512,108.99383972600016,0.2486554388030153,0.2461935037653616,2.07037337113375,0.0110775616947975,1.2864699719947494,21.73521,0.0,0.0825258360335452,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,51.0,12.5,62.000000000000014,2.5,7.000000000000001,21.000000000000007,5.0,4.000000000000002,41.116209461743416,46.98995367056391,0.5882713341798825,244.9165274857333,49.86999999999999
99.0,14.1,30.1,722.1,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,21.73521,35.6,35.6,11316.705833333332,40740141.0,0.0,0.0,5.01458333333333,4.01166666666667,3.7609375,25068.3,24814.0,18477.3,17895.3,2100.0,3705.0,0.0,0.0,723.0,2302.0,3.76,16.0,3.74,102.0,0.0,11316.7058333333,0.0,61.5,123.8,25.7,37.0,95.0,70.7,54.5,36.5,19.670000000000016,100.0,14.578,718.9000000000001,69.54,14.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.2,-5.300000000000001,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,723.1,4.44,20.0681025,14.5694071,13.507408682176882,0.0,22.92485882446512,108.99383972600016,0.2486554388030153,0.2461935037653616,2.07037337113375,0.0110775616947975,1.2864699719947494,21.73521,0.0,0.0825258360335452,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,51.0,12.5,62.000000000000014,2.5,7.000000000000001,21.000000000000007,5.0,4.000000000000002,47.80227999731567,46.98995367056391,0.5882713341798825,244.9165274857333,49.86999999999999
100.0,14.1,26.1,723.2,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,18.87552,35.6,35.6,11316.70638888889,40740143.0,0.0,0.0,5.02222222222222,4.01777777777778,3.76666666666667,25068.3,24814.1,18477.3,17895.3,2080.0,3884.0,0.0,0.0,724.0,2302.0,3.76,16.0,3.74,101.0,0.0,11316.7063888889,0.0,61.5,123.8,25.7,37.0,95.0,71.6,54.5,36.5,19.670000000000016,100.0,14.578,718.9000000000001,69.54,14.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.5,-5.300000000000001,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,721.2,4.44,20.0681025,14.5694071,13.817842642682509,0.0,22.940243353813727,109.00922425534876,0.2583207472496088,0.2557631160887216,2.4899976265554535,0.00956961232336,1.5472123152103887,18.87552,0.0,0.0686950273687044,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,51.0,12.5,62.000000000000014,2.5,7.000000000000001,21.000000000000007,5.0,4.000000000000002,47.80227999731567,48.98952616718365,0.6130254205986,244.9412811934552,49.86999999999999
101.0,14.1,26.1,723.2,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,18.87552,35.6,35.6,11316.70638888889,40740143.0,0.0,0.0,5.02222222222222,4.01777777777778,3.76666666666667,25068.3,24814.1,18477.3,17895.3,2080.0,3884.0,0.0,0.0,724.0,2302.0,3.76,16.0,3.74,101.0,0.0,11316.7063888889,0.0,61.5,123.8,25.7,37.0,95.0,71.6,54.5,36.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.5,-5.300000000000001,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,723.2,4.44,16.7478325,14.5606177,13.817842642682509,0.0,22.940243353813727,109.00922425534876,0.2583207472496088,0.2557631160887216,2.4899976265554535,0.00956961232336,1.5472123152103887,18.87552,0.0,0.0686950273687044,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,51.0,12.5,62.000000000000014,2.5,,,5.0,4.000000000000002,49.87996079458462,48.98952616718365,0.6130254205986,244.9412811934552,
102.0,14.1,18.6,724.4,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,13.47384,35.6,35.6,11316.706666666669,40740144.0,0.0,0.0,5.03055555555556,4.02444444444444,3.77291666666667,25068.3,24814.1,18477.3,17895.3,2080.0,4013.0,0.0,0.0,726.0,2302.0,3.76,16.0,3.74,102.0,0.0,11316.7066666667,0.0,61.5,120.2,25.7,37.0,95.9,71.6,55.400000000000006,36.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.2,,,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,723.2,4.44,16.7478325,14.5606177,14.136520740930507,0.0,22.956106960351544,109.0250878618866,0.265191583154017,0.2625659239148683,3.636676700925645,0.0068028078261466,2.259725438330869,13.47384,0.0,0.0427507975766968,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,49.0,13.000000000000004,61.0,2.5,,,5.0,4.000000000000002,49.87996079458462,50.98909866380338,0.6385495096149943,244.96680573637454,
103.0,14.1,18.6,724.4,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,13.47384,35.6,35.6,11316.706666666669,40740144.0,0.0,0.0,5.03055555555556,4.02444444444444,3.77291666666667,25068.3,24814.1,18477.3,17895.3,2080.0,4013.0,0.0,0.0,726.0,2302.0,3.76,16.0,3.74,102.0,0.0,11316.7066666667,0.0,61.5,120.2,25.7,37.0,95.9,71.6,55.400000000000006,36.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,,,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,725.7,4.44,13.574045000000002,14.5606177,14.136520740930507,0.0,22.956106960351544,109.0250878618866,0.265191583154017,0.2625659239148683,3.636676700925645,0.0068028078261466,2.259725438330869,13.47384,0.0,0.0427507975766968,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,49.0,13.000000000000004,61.0,2.5,,,5.0,4.000000000000002,51.457748467698636,50.98909866380338,0.6385495096149943,244.96680573637454,
104.0,14.1,13.4,725.8,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,9.72572,35.6,35.6,11316.70722222222,40740146.0,0.0,0.0,5.04027777777778,4.03222222222222,3.78020833333333,25068.3,24814.1,18477.3,17895.4,2080.0,4108.0,0.0,0.0,727.0,2324.0,3.78,16.0,3.76,102.0,0.0,11316.7072222222,0.0,61.5,120.2,25.7,37.0,95.9,72.5,55.400000000000006,36.5,17.04000000000002,100.0,14.578,723.2,68.64,14.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,-3.6,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,725.7,4.44,13.574045000000002,14.5606177,14.461283093734693,0.0,22.972610579217367,109.0415914807524,0.2701605885598487,0.267485731247375,5.243827706329197,0.0049198073325066,3.25836246570948,9.72572,0.0,0.0271039637692967,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,49.0,13.000000000000004,61.0,2.5,7.000000000000001,21.000000000000007,5.0,4.000000000000002,51.457748467698636,51.98888491211326,0.6651037265038495,244.99336005912963,51.59999999999998
105.0,14.1,13.4,725.8,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,9.72572,35.6,35.6,11316.70722222222,40740146.0,0.0,0.0,5.04027777777778,4.03222222222222,3.78020833333333,25068.3,24814.1,18477.3,17895.4,2080.0,4108.0,0.0,0.0,727.0,2324.0,3.78,16.0,3.76,102.0,0.0,11316.7072222222,0.0,61.5,120.2,25.7,37.0,95.9,72.5,55.400000000000006,36.5,17.04000000000002,100.0,14.578,723.2,68.64,14.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.5,-3.6,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,723.4000000000001,4.44,13.574045000000002,14.5606177,14.461283093734693,0.0,22.972610579217367,109.0415914807524,0.2701605885598487,0.267485731247375,5.243827706329197,0.0049198073325066,3.25836246570948,9.72572,0.0,0.0271039637692967,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,49.0,13.000000000000004,61.0,2.5,7.000000000000001,21.000000000000007,5.0,4.000000000000002,51.457748467698636,51.98888491211326,0.6651037265038495,244.99336005912963,51.59999999999998
106.0,14.1,13.6,725.8,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,9.87088,35.6,35.6,11316.707777777778,40740148.0,0.0,0.0,5.04027777777778,4.03222222222222,3.78020833333333,25068.3,24814.1,18477.3,17895.4,2080.0,4208.0,0.0,0.0,727.0,2324.0,3.78,15.0,3.76,154.0,0.0,11316.7077777778,0.0,61.5,120.2,25.7,37.0,96.8,72.5,55.400000000000006,36.5,16.370000000000005,100.0,14.575,723.0,66.7,14.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.5,-1.9,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,723.4000000000001,4.44,12.743977500000002,14.5606177,14.778824739869862,0.0,22.989076294440466,109.0580571959755,0.2752128083966352,0.2724879291055794,5.2680206830596665,0.0050021978582044,3.2733952798534687,9.87088,0.0,0.02340515539867,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,49.0,13.000000000000004,61.0,2.5,7.000000000000001,21.000000000000007,5.0,4.000000000000002,53.76975416691521,52.988671160423124,0.6915973599841683,245.01985339492364,50.33
107.0,14.1,13.6,725.8,0.0,0.0,0.0,23.0,37.4,37.4,37.4,39.2,39.2,9.87088,35.6,35.6,11316.707777777778,40740148.0,0.0,0.0,5.04027777777778,4.03222222222222,3.78020833333333,25068.3,24814.1,18477.3,17895.4,2080.0,4208.0,0.0,0.0,727.0,2324.0,3.78,15.0,3.76,154.0,0.0,11316.7077777778,0.0,61.5,,25.7,37.0,96.8,72.5,55.400000000000006,36.5,16.370000000000005,100.0,14.575,723.0,66.7,14.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.8000000000001,-1.9,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,46.4,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,44.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,724.3000000000001,4.442,12.743977500000002,14.5606177,14.778824739869862,0.0,22.989076294440466,109.0580571959755,0.2752128083966352,0.2724879291055794,5.2680206830596665,0.0050021978582044,3.2733952798534687,9.87088,0.0,0.02340515539867,2.999999999999999,4.000000000000002,2.999999999999999,2.000000000000001,,13.000000000000004,,2.5,7.000000000000001,21.000000000000007,5.0,4.000000000000002,53.76975416691521,52.988671160423124,0.6915973599841683,245.01985339492364,50.33
